ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss
 18.1 ," Akash Madhwal to Hardik Pandya, SIX, 133.4kph, high full toss outside off and Hardik Pandya slams it over deep point for a six. Was it above-waist? Well, GT have reviewed. Below the waist and GT lose a review... ",GT Inns,Qua,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Cameron Green, Suryakumar Yadav, Tilak Varma, Tim David, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Gujarat Titans Impact Subs: Joshua Little, Srikar Bharat, Odean Smith, Ravisrinivasan Sai Kishore, Shivam Mavi","Mumbai Indians Impact Subs: Ramandeep Singh, Vishnu Vinod, Nehal Wadhera, Sandeep Warrier, Raghav Goyal",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 26,2023",Mumbai Indians have won the toss and have opted to field
 17.6 ," Behrendorff to Sai Sudharsan, FOUR, boundary to end the over! Sai Sudharsan shuffles across a long way to play the premeditated scoop shot. The length was shortened but the batsman got enough wood (inner part of the bat) to clear short fine leg. Behrendorff finishes with 0/28 - most economical bowler for MI today ",GT Inns,Qua,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Cameron Green, Suryakumar Yadav, Tilak Varma, Tim David, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Gujarat Titans Impact Subs: Joshua Little, Srikar Bharat, Odean Smith, Ravisrinivasan Sai Kishore, Shivam Mavi","Mumbai Indians Impact Subs: Ramandeep Singh, Vishnu Vinod, Nehal Wadhera, Sandeep Warrier, Raghav Goyal",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 26,2023",Mumbai Indians have won the toss and have opted to field
 17.5 ," Behrendorff to Hardik Pandya, 1 run, 134.2kph, yorker length marginally outside off, Pandya squeeze-guides it to deep backward point ",GT Inns,Qua,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Cameron Green, Suryakumar Yadav, Tilak Varma, Tim David, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Gujarat Titans Impact Subs: Joshua Little, Srikar Bharat, Odean Smith, Ravisrinivasan Sai Kishore, Shivam Mavi","Mumbai Indians Impact Subs: Ramandeep Singh, Vishnu Vinod, Nehal Wadhera, Sandeep Warrier, Raghav Goyal",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 26,2023",Mumbai Indians have won the toss and have opted to field
 17.4 ," Behrendorff to Sai Sudharsan, 1 run, 127.4kph, shortish delivery, Sai Sudharsan loses his shape trying to pull hard. Inside-halved to backward square leg and the single brings up GT's 200! ",GT Inns,Qua,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Cameron Green, Suryakumar Yadav, Tilak Varma, Tim David, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Gujarat Titans Impact Subs: Joshua Little, Srikar Bharat, Odean Smith, Ravisrinivasan Sai Kishore, Shivam Mavi","Mumbai Indians Impact Subs: Ramandeep Singh, Vishnu Vinod, Nehal Wadhera, Sandeep Warrier, Raghav Goyal",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 26,2023",Mumbai Indians have won the toss and have opted to field
 17.3 ," Behrendorff to Sai Sudharsan, no run, 130.8kph, length ball, Sai Sudharsan shuffles across to scoop and misses. Wasn't too far away from the off-stump ",GT Inns,Qua,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Cameron Green, Suryakumar Yadav, Tilak Varma, Tim David, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Gujarat Titans Impact Subs: Joshua Little, Srikar Bharat, Odean Smith, Ravisrinivasan Sai Kishore, Shivam Mavi","Mumbai Indians Impact Subs: Ramandeep Singh, Vishnu Vinod, Nehal Wadhera, Sandeep Warrier, Raghav Goyal",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 26,2023",Mumbai Indians have won the toss and have opted to field
 17.2 ," Behrendorff to Hardik Pandya, 1 run, 127.9kph, low full toss wide of off, Pandya reaches out and slices it to deep backward point ",GT Inns,Qua,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Cameron Green, Suryakumar Yadav, Tilak Varma, Tim David, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Gujarat Titans Impact Subs: Joshua Little, Srikar Bharat, Odean Smith, Ravisrinivasan Sai Kishore, Shivam Mavi","Mumbai Indians Impact Subs: Ramandeep Singh, Vishnu Vinod, Nehal Wadhera, Sandeep Warrier, Raghav Goyal",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 26,2023",Mumbai Indians have won the toss and have opted to field
 17.1 ," Behrendorff to Hardik Pandya, no run, 129kph, full and wide of off, Pandya throws his bat at it only to connect with thin air ",GT Inns,Qua,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Cameron Green, Suryakumar Yadav, Tilak Varma, Tim David, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Gujarat Titans Impact Subs: Joshua Little, Srikar Bharat, Odean Smith, Ravisrinivasan Sai Kishore, Shivam Mavi","Mumbai Indians Impact Subs: Ramandeep Singh, Vishnu Vinod, Nehal Wadhera, Sandeep Warrier, Raghav Goyal",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 26,2023",Mumbai Indians have won the toss and have opted to field
 16.6 ," Akash Madhwal to Hardik Pandya, 1 run, 135.9kph, very full and wide of off, Hardik Pandya reaches out and smashes it to extra cover. Rohit moves to his left but fails to take the catch. It was a free-hit, so it doesn't matter but let's hope that the MI captain hasn't injured himself in the process. He's on the field... ",GT Inns,Qua,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Cameron Green, Suryakumar Yadav, Tilak Varma, Tim David, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Gujarat Titans Impact Subs: Joshua Little, Srikar Bharat, Odean Smith, Ravisrinivasan Sai Kishore, Shivam Mavi","Mumbai Indians Impact Subs: Ramandeep Singh, Vishnu Vinod, Nehal Wadhera, Sandeep Warrier, Raghav Goyal",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 26,2023",Mumbai Indians have won the toss and have opted to field
 16.6 ," Akash Madhwal to Hardik Pandya, no ball, FOUR, oh dear! A high full toss, almost head-high. Hardik Pandya crouches low and sways away from it. Didn't drop his wrists and the ball hit the inner edge before going fine of short fine leg. Madhwal was straight to apologise ",GT Inns,Qua,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Cameron Green, Suryakumar Yadav, Tilak Varma, Tim David, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Gujarat Titans Impact Subs: Joshua Little, Srikar Bharat, Odean Smith, Ravisrinivasan Sai Kishore, Shivam Mavi","Mumbai Indians Impact Subs: Ramandeep Singh, Vishnu Vinod, Nehal Wadhera, Sandeep Warrier, Raghav Goyal",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 26,2023",Mumbai Indians have won the toss and have opted to field
 16.5 ," Akash Madhwal to Shubman Gill, out Caught by Tim David!! Tim David takes the catch! 138.2kph, full and angled in, Shubman Gill plays a wristy flick and holes out at deep mid-wicket. David, who dropped Gill on 30, comes in to snaffle it with both hands. Gill is still livid, he wanted more. Walks off to a standing ovation. End of a brilliant knock, receives a hug from Hardik as he walks back. Shubman Gill c Tim David b Akash Madhwal 129(60) [4s-7 6s-10] ",GT Inns,Qua,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Cameron Green, Suryakumar Yadav, Tilak Varma, Tim David, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Gujarat Titans Impact Subs: Joshua Little, Srikar Bharat, Odean Smith, Ravisrinivasan Sai Kishore, Shivam Mavi","Mumbai Indians Impact Subs: Ramandeep Singh, Vishnu Vinod, Nehal Wadhera, Sandeep Warrier, Raghav Goyal",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 26,2023",Mumbai Indians have won the toss and have opted to field
 16.4 ," Akash Madhwal to Sai Sudharsan, 1 run, 139.5kph, full delivery, Sai Sudharsan doesn't get the required elevation on his loft and hits it straight down long-on's throat. Was a free-hit though ",GT Inns,Qua,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Cameron Green, Suryakumar Yadav, Tilak Varma, Tim David, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Gujarat Titans Impact Subs: Joshua Little, Srikar Bharat, Odean Smith, Ravisrinivasan Sai Kishore, Shivam Mavi","Mumbai Indians Impact Subs: Ramandeep Singh, Vishnu Vinod, Nehal Wadhera, Sandeep Warrier, Raghav Goyal",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 26,2023",Mumbai Indians have won the toss and have opted to field
 16.4 ," Akash Madhwal to Shubman Gill, no ball, 1 run, 138kph, yorker, clipped through mid-wicket. Madhwal has overstepped! ",GT Inns,Qua,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Cameron Green, Suryakumar Yadav, Tilak Varma, Tim David, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Gujarat Titans Impact Subs: Joshua Little, Srikar Bharat, Odean Smith, Ravisrinivasan Sai Kishore, Shivam Mavi","Mumbai Indians Impact Subs: Ramandeep Singh, Vishnu Vinod, Nehal Wadhera, Sandeep Warrier, Raghav Goyal",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 26,2023",Mumbai Indians have won the toss and have opted to field
 16.3 ," Akash Madhwal to Shubman Gill, FOUR, 139.1kph, full toss outside off, Shubman Gill shuffles across and hammers it over extra cover for a one-bounce four. Doesn't bother to run as well! ",GT Inns,Qua,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Cameron Green, Suryakumar Yadav, Tilak Varma, Tim David, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Gujarat Titans Impact Subs: Joshua Little, Srikar Bharat, Odean Smith, Ravisrinivasan Sai Kishore, Shivam Mavi","Mumbai Indians Impact Subs: Ramandeep Singh, Vishnu Vinod, Nehal Wadhera, Sandeep Warrier, Raghav Goyal",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 26,2023",Mumbai Indians have won the toss and have opted to field
 16.2 ," Akash Madhwal to Sai Sudharsan, 1 run, slower delivery, Sai Sudharsan drags it to square leg off the inside part of the bat ",GT Inns,Qua,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami","Mumbai Indians (Playing XI): Ishan Kishan(w), Rohit Sharma(c), Cameron Green, Suryakumar Yadav, Tilak Varma, Tim David, Chris Jordan, Piyush Chawla, Jason Behrendorff, Kumar Kartikeya, Akash Madhwal","Gujarat Titans Impact Subs: Joshua Little, Srikar Bharat, Odean Smith, Ravisrinivasan Sai Kishore, Shivam Mavi","Mumbai Indians Impact Subs: Ramandeep Singh, Vishnu Vinod, Nehal Wadhera, Sandeep Warrier, Raghav Goyal",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 26,2023",Mumbai Indians have won the toss and have opted to field
