ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,out_type
19.5,"Khaleel Ahmed to K Paul, FOUR, Paul has done it! DC have pulled it off. They are through to qualifier 2. Short ball, Paul got hold of it and pulled it away, the ball evaded Shankar in the deep. A cliff-hanger and DC have held their nerves despite huffing and puffing a lot towards the end",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,K Paul,Khaleel Ahmed,4,0,Short,,,pull shot,
19.4," Khaleel Ahmed to Mishra, out Obstructing the field!! This is drama. Some thriller novel will struggle to match up to this. Mishra ran completely in the middle of the turf and the throw hit him. SRH first went up for a caught-behind call and then for obstructing the field. Mishra obs 1(2) ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Mishra, Khaleel Ahmed,out,out,,,,,"Catch out , Khaleel Ahmed"
19.3," Khaleel Ahmed to K Paul, 1 run, whips the short ball off the back foot into the deep mid region for a single. Only two now ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,K Paul, Khaleel Ahmed,1,0,Short,,,,
19.2," Khaleel Ahmed to K Paul, no run, short ball outside off and. Paul looks to throw his bat at it and misses ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,K Paul, Khaleel Ahmed,0,0,Short,off side,,beaten,
19.1," Khaleel Ahmed to Mishra, 1 run, Mishra shows his experience and guides it to deep third man for a single. Only 3 now ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Mishra, Khaleel Ahmed,1,0,,,third man,,
19.1," Khaleel Ahmed to Mishra, wide, slower short ball, well outside off and has been wided ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Mishra, Khaleel Ahmed,wide,1,Short,wide,,wide,
18.6," Bhuvneshwar to K Paul, no run, length delivery outside off and it beats the outer edge. 5 off the last over ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,K Paul, Bhuvneshwar,0,0,Good,off side,,edge,
18.5," Bhuvneshwar to Pant, out Caught by Nabi!! Length delivery going across and was a slower delivery, Pant tried to take the skin off the ball and miscued it for the man at long-off to take it. This is one frustrating aspect of his batting. Looks to finish it with a glory shot and perishes. Three wickets remain. Can SRH script something miraculous? I feel its too late. Pant c Nabi b Bhuvneshwar 49(21) [4s-2 6s-5] ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Pant, Bhuvneshwar,out,out,Good,,long-off,,"Catch out , nabi"
18.4," Bhuvneshwar to Pant, no run, dinks a length ball back to the bowler, who slipped as he turned his ankle. Hope that is not serious. Only 5 needed now. Two more balls remain. Bhuvi is hobbling ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Pant, Bhuvneshwar,0,0,Good,,,,
18.4," Bhuvneshwar to Pant, wide, drops it short and slow, Pant looks to upper-cut and misses. Wided ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Pant, Bhuvneshwar,wide,1,Short,wide,,wide,
18.3," Bhuvneshwar to Pant, SIX, in the slot and that disappears! This man is a visual delight. Pitched up and Pant went bonkers to send it over long-off for a sixer ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Pant, Bhuvneshwar,6,0,Slot,,long-off,,
18.2," Bhuvneshwar to Pant, no run, slower delivery outside off and has been cut away to the man at point. Pant knows he can pick and choose ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Pant, Bhuvneshwar,0,0,,off side,point,Cut,
18.1,"Bhuvneshwar to Rutherford, out Caught by Nabi!! Is there a late twist? Slower delivery going across, Rutherford lifts the ball away and has been taken by the man at long-off. Was that shot needed? A few dinks here and there would have done it. But Rutherford wanted to go for the glory shots and slammed it away uppishly without any timing to be caught. Rutherford c Nabi b Bhuvneshwar 9(12) [6s-1]",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Rutherford,Bhuvneshwar,out,out,,,long-off,,"Catch out , nabi"
17.6," Basil Thampi to Rutherford, 1 run, chops it down, almost on to the sticks but it misses them and they get a single ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Rutherford, Basil Thampi,1,0,,stump line,,beaten,
17.5," Basil Thampi to Pant, 1 run, right up there and has been dragged away into the on-side for a single ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Pant, Basil Thampi,1,0,,,,,
17.4," Basil Thampi to Pant, SIX, you beauty! Pant on beast mode. Only 14 needed now. In the right slot, Pant has smacked it over deep mid. 20 off the over already. What have you done Mr. Thampi? ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Pant, Basil Thampi,6,0,Slot,,,,
17.3," Basil Thampi to Pant, FOUR, DC and Pant are bossing this chase now! KW has played his cards wrong tonight. Length ball on the pads and has been whipped away past the short fine leg fielder for a four ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Pant, Basil Thampi,4,0,Good,stump line,short fine leg,,
17.2," Basil Thampi to Pant, SIX, another slower delivery and has been thumped over deep mid. Got hold of the ball and muscled it over the boundary. Poor execution ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Pant, Basil Thampi,6,0,,,,cut shot,
17.1," Basil Thampi to Pant, FOUR, fuller and slower, thumped down the ground! That was blasted past the bowler. Basil Thampi had no chance. Have SRH made a mistake by giving it to Thampi? ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Pant, Basil Thampi,4,0,Full,,,,
16.6," Bhuvneshwar to Rutherford, no run, another across going length ball bowled at a much slower pace. Rutherford looks to hoick it across the line and misses. 8 off the over. 34 needed off the last 3 overs ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Rutherford, Bhuvneshwar,0,0,Good,,,beaten,
16.5," Bhuvneshwar to Rutherford, SIX, length delivery going across and has been lifted away over deep long-off for a sixer. Poor choice of ball and has been deposited over the fence ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Rutherford, Bhuvneshwar,6,0,Good,,long-off,,
16.4," Bhuvneshwar to Pant, 1 run, crashes a length delivery and finds the man at deep cover. Only a single is what he gets ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Pant, Bhuvneshwar,1,0,Good,,deep cover,,
16.3," Bhuvneshwar to Rutherford, 1 run, gets up on his toes and slaps the short ball away to deep mid for a single ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Rutherford, Bhuvneshwar,1,0,Short,,,,
16.2," Bhuvneshwar to Rutherford, no run, slower and shorter delivery, Rutherford looks to cut and bottom-edges the ball away to point. Mistimed hit it was. 42 needed off 22 now ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Rutherford, Bhuvneshwar,0,0,Short,,point,edge,
16.1," Bhuvneshwar to Rutherford, no run, starts with a length ball and has been poked out to cover ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Rutherford, Bhuvneshwar,0,0,Good,,cover,,
15.6," Nabi to Pant, 2 runs, and this is smart batting from the southpaw. Dinks the ball away into the on-side and scampers off for a brace. Good intelligent batting from Pant ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Pant, Nabi,2,0,Good,,,,
15.5," Nabi to Pant, SIX, kneels down and lifts the ball away! That wasn't too far away from Rashid at the boundary line. The ball pops over the fence as well. Much needed sixer for DC ",2nd Inns,Eli,Delhi Capitals,Sunrisers Hyderabad,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Sherfane Rutherford, Axar Patel, Keemo Paul, Amit Mishra, Ishant Sharma, Trent Boult","Sunrisers Hyderabad (Playing XI): Wriddhiman Saha(w), Martin Guptill, Manish Pandey, Kane Williamson(c), Vijay Shankar, Mohammad Nabi, Deepak Hooda, Rashid Khan, Bhuvneshwar Kumar, K Khaleel Ahmed, Basil Thampi",,,IPL,2019,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam","May 08,2019",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 2 wkts,Rishabh Pant,DC,field,DC,SRH,Pant, Nabi,6,0,,,,,
