ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
18.3," Sandeep Sharma to Axar, FOUR, finally a boundary for Delhi! It has come after ages. A wide full toss by Sandeep and Axar makes sure it's sent to the boundary. Reaches out for it and slaps it past the man at cover, also manages to beat the sprinter in the deep ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Axar, Sandeep Sharma,4,0,Full
18.2," Sandeep Sharma to K Paul, 1 run, slower short ball around off, Keemo swivel-pulls this one to deep square leg for a single ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,K Paul, Sandeep Sharma,1,0,Short
18.1," Sandeep Sharma to Axar, 1 run, yorker length ball outside off, Axar squeezes it through covers ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Axar, Sandeep Sharma,1,0,yorker
17.6," Rashid Khan to Chris Morris, out Bowled!! Rashid ends his spell with a wicket. Pitches this one on a tad fuller length and bowls a quicker legbreak, Chris Morris with lack of footwork tries to punch it, can't get any connection however. The ball knocks the top of off stump and Morris is gone! Chris Morris b Rashid Khan 4(8) ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Chris Morris, Rashid Khan,out,out,Full
17.5," Rashid Khan to Chris Morris, no run, Bairstow puts down a catch! Was a googly outside off and Morris got an outside edge as he tried to punch off the back foot. The keeper shows some generosity by not holding on to the catch ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Chris Morris, Rashid Khan,0,0,
17.4," Rashid Khan to Axar, 1 run, googly around off and Axar has nudged it into the leg side ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Axar, Rashid Khan,1,0,
17.3," Rashid Khan to Chris Morris, 1 run, shimmies down the wicket and drills the floated delivery down to long-on ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Chris Morris, Rashid Khan,1,0,
17.2," Rashid Khan to Chris Morris, no run, another skiddy legbreak by Rashid, Chris Morris plays across the line and ends up getting an inside edge on to his pads. The ball rolls back to the bowler ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Chris Morris, Rashid Khan,0,0,
17.1," Rashid Khan to Axar, 1 run, quicker legbreak around middle and leg, Axar tries to punch it off the back foot but ends up getting an inside edge that rolls past his stumps ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Axar, Rashid Khan,1,0,
16.6," Khaleel Ahmed to Chris Morris, no run, Khaleel ends with figures of 3/30! Slants this one on a shortish length as the ball sticks into the surface, Chris Morris with lack of conviction goes for a back foot punch and fails to get any timing whatsoever ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Chris Morris, Khaleel Ahmed,0,0,Short
16.5," Khaleel Ahmed to Axar, 1 run, 135.3kph, short one at the hips, Axar hops a touch and tucks it down to fine leg ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Axar, Khaleel Ahmed,1,0,Short
16.4," Khaleel Ahmed to Axar, no run, digs this one into the pitch, short in length that comes at the batsman around chest height, Axar tries to cut it off toe but can't get bat on ball ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Axar, Khaleel Ahmed,0,0,Short
16.4," Khaleel Ahmed to Axar, wide, short ball down the leg side, Axar lets it through to the keeper, easy call for the umpire ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Axar, Khaleel Ahmed,wide,1,Short
16.3," Khaleel Ahmed to Chris Morris, 1 run, chips the length delivery down to long-on and takes a single ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Chris Morris, Khaleel Ahmed,1,0,Good
16.2,"Khaleel Ahmed to Pant, out Caught by Hooda!! Proving to be a fruitful night for Khaleel Ahmed. Comes back into the attack and gets the big fish. Bowls a low full toss and Pant looks to lift it over long-on. Gets it off the bottom end of the bat as it's miscued towards the man charging in. Hooda is the man in the deep who takes it. Pant c Hooda b Khaleel Ahmed 23(19) [4s-3]",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Pant,Khaleel Ahmed,out,out,Full
16.1," Khaleel Ahmed to Chris Morris, 1 run, slower length ball outside off, Chris Morris punches this one through the gap at cover ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Chris Morris, Khaleel Ahmed,1,0,Good
15.6," Bhuvneshwar to Chris Morris, 1 run, length delivery outside off, Morris goes hard and cuts it to third man ",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Chris Morris, Bhuvneshwar,1,0,Good
15.5,"Bhuvneshwar to Shreyas Iyer, out Caught by Bairstow!! Kumar's worked Iyer out with a short ball. The DC captain doesn't even wait for the umpire to raise his finger as he trudges off the field. It's Bhuvi's 100th scalp for SRH. Followed a full ball with a spicy short delivery, Iyer was backing away and tried to ramp it over the keeper but failed in execution. Gets a slight edge and Bairstow makes no mistake. The partnership has been broken. Shreyas Iyer c Bairstow b Bhuvneshwar 45(40) [4s-5]",1st Inns,30t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): David Warner, Jonny Bairstow(w), Kane Williamson(c), Vijay Shankar, Ricky Bhui, Deepak Hooda, Rashid Khan, Abhishek Sharma, Bhuvneshwar Kumar, Sandeep Sharma, K Khaleel Ahmed","Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Colin Munro, Shreyas Iyer(c), Rishabh Pant(w), Chris Morris, Axar Patel, Amit Mishra, Keemo Paul, Kagiso Rabada, Ishant Sharma",,,IPL,2019,"Rajiv Gandhi International Stadium,Hyderabad","Apr 14,2019",Sunrisers Hyderabad have won the toss and have opted to field,Delhi Capitals won by 39 runs,Keemo Paul,SRH,field,DC,SRH,Shreyas Iyer,Bhuvneshwar,out,out,Short
