ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen
10.2," Shahbaz Ahmed to Riyan Parag, 1 run, tossed up around off, Riyan Parag goes for a big drive, but it slides off the thick inside half and goes down to long-on ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
10.1," Shahbaz Ahmed to Riyan Parag, SIX, Riyan Parag has walked out without any headgear, full swag and this is a swag shot. Tossed up on leg-stump, he gets forward and whips that flat and high over long-on, great wrists and it carries all the way. Parag winks at Daryl Mitchell after playing that shot ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
9.6," Hasaranga to Riyan Parag, 1 run, tad too full from Hasaranga, driven down to long-on for a single ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
9.5," Hasaranga to Riyan Parag, no run, flighted delivery on middle, Parag gets well forward on the defensive push ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
9.4," Hasaranga to Riyan Parag, no run, the wrong 'un from Hasaranga - Parag doesn't read as he prodded forward, beaten on the inside edge and struck on the pad ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
9.3," Hasaranga to Samson, out Bowled!! Oh dear! This is so daft from Samson, perhaps this is the story of his career. Looked million dollars and plays such a terrible shot to get himself dismissed, but Hasaranga and RCB will not care. Nicely tossed up around off, minimal spin, but it wasn't the length to play the standing reverse sweep, sneaks past the bat and flattens the off-pole. Was looking good, but once again it's a mere cameo from the RR captain. Samson b Hasaranga 27(21) [4s-1 6s-3] ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
9.2," Hasaranga to Samson, no run, Samson attempts ths standing reverse-sweep once again, but this is very full and beats him completely ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
9.1," Hasaranga to Daryl Mitchell, 1 run, Mitchell shimmies down the pitch, takes the ball on the full and drives it to long-on for a single ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
8.6," Siraj to Samson, no run, Siraj shortens the length outside off, Samson drops his gloves and watches it go through to the keeper ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
8.5," Siraj to Samson, no run, short of a length and just outside off - Samson waits on it and then steers it to the left of backward point, a diving stop from Hasaranga preventing runs ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
8.4," Siraj to Daryl Mitchell, 1 run, that's horribly miscued, but it lands in no man's land, near mid-on, Mitchell was on the back-foot as he looked to heave one over mid-wicket, hit high on the bat and lobbed in the air ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
8.3," Siraj to Samson, 1 run, back of a length and well wide of off, Samson runs it down towards third man for a single ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
8.2," Siraj to Samson, no run, Siraj shortens the length around off, Samson prods across and pushes it back at the bowler ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
8.1," Siraj to Samson, no run, short of a good length and just outside off - extra bounce for Siraj - Samson made room for the waft and is beaten on the top-edge ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
7.6," Shahbaz Ahmed to Samson, 1 run, dropped short and just outside off - cut in front of square on the off-side for a single ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
7.6," Shahbaz Ahmed to Samson, wide, Shahbaz fires this one flatter and down leg, left alone and it's called as a wide ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
7.5," Shahbaz Ahmed to Daryl Mitchell, 1 run, tossed up on middle, worked into the gap wide of mid-wicket for a single ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
7.4," Shahbaz Ahmed to Samson, 1 run, flighted delivery on the leg-stump line, nudged behind square on the on-side for a single ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
7.3," Shahbaz Ahmed to Samson, SIX, this is even better - slower and just outside off, Samson stays leg-sided and then hoists the lofted drive, went very high and longer into the stands at long-off. Faf, a mere spectator this time around ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
7.2,"Shahbaz Ahmed to Samson, SIX, shot, Samson will play his shots despite the early wickets, and this one just goes beyond Faf's reach at long-off - slower and just outside off, Samson leans forward, backs away and then goes up and over long-off with the drive - Faf stayed right at the rope, went back and then tried to pull it back in, but can't so do",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
7.1," Shahbaz Ahmed to Samson, no run, the reverse sweep from Samson, but he doesn't go fully down and finds the man at short fine with the shot, wanted a single and is sent back ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
6.6," Harshal Patel to Samson, 1 run, another slower ball from Harshal, worked in front of square on the on-side for a single ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
6.5," Harshal Patel to Samson, no run, the slower ball from Harshal, very full and just outside off, driven straight to the fielder at mid-off ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
6.4," Harshal Patel to Daryl Mitchell, 1 run, on a good length and around off, clipped past square leg for a single ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
6.3," Harshal Patel to Daryl Mitchell, 2 runs, too short and too straight from Harshal, nudged behind square on the on-side and Mitchell scampers back for the second run ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
6.2," Harshal Patel to Samson, 1 run, short of a good length and just outside off, pushed in front of long-on for a single ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
6.1," Harshal Patel to Daryl Mitchell, 1 run, on a good length and at the stumps, clipped behind square on the on-side for a single ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
5.6," Hasaranga to Samson, no run, very full and around off, Samson gets forward and pushes it to mid-off ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
5.5," Hasaranga to Samson, no run, the top-spinner from Hasaranga - Samson stays on the back-foot and finds cover with the punch ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
5.4," Hasaranga to Samson, no run, nicely tossed up on off, Samson gets well forward on the defensive block ",1st Inns,39t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Rajat Patidar, Shahbaz Ahmed, Dinesh Karthik(w), Harshal Patel, Wanindu Hasaranga, Josh Hazlewood, Mohammed Siraj","Rajasthan Royals (Playing XI): Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Daryl Mitchell, Ravichandran Ashwin, Trent Boult, Kuldeep Sen, Prasidh Krishna, Yuzvendra Chahal",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 26,2022",Royal Challengers Bangalore have won the toss and have opted to field,Rajasthan Royals won by 29 runs,Riyan Parag,RCB,field
