ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,out_type
11.3," Thakur to Hardik Pandya, 1 run, short of length delivery outside off stump, Hardik cuts it towards deep cover ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Thakur,1,0,Short,off side,deep cover,square cut,
11.2," Thakur to Hardik Pandya, FOUR, it's a proper cover drive to the left of cover. Timed it pretty well. Played that on the rise and placed it in the gap for four ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Thakur,4,0,,,cover,cover drive,
11.1," Thakur to Hardik Pandya, 2 runs, what a whip of the wrists. Racing away and Shaw has put in a dive to save two. Hardik thought he had four there. Moved across and whipped it away nicely through backward square leg. Shaw does well to not touch the rope. ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Thakur,2,0,,,square leg,,
10.6," Axar to Hardik Pandya, 1 run, flatter delivery, punched to long-on ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Axar,1,0,,,long-on,,
10.5," Axar to Hardik Pandya, FOUR, and Hardik gets the timing right on this back foot drive. Short of a length delivery outside off stump, hit past the diving cover fielder but Shardul doesn't dive in the deep. Bowlers, you see, need to save their bodies ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Axar,4,0,Short,off side,cover,cover drive,
10.4," Axar to Shubman Gill, 1 run, oh almost troubled him there. Gill was lining up for a pull shot, but Axar rushed him with a back of a length delivery, mistimed to long-on ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Shubman Gill, Axar,1,0,Back of Length,,long-on,pull shot,
10.3," Axar to Hardik Pandya, 1 run, take it easy kind of nudge through backward square leg for a run ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Axar,1,0,,,square leg,,
10.2," Axar to Shubman Gill, 1 run, short and wide outside off stump, Gill chops the cut to cover ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Shubman Gill, Axar,1,0,Short,wide,cover,square cut,
10.1," Axar to Hardik Pandya, 1 run, flatter delivery on the leg stump, Hardik looks to drive to long-off, the ball takes the inside edge and rolls to mid-on ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Axar,1,0,,stump line,long-off,edge,
9.6," Khaleel Ahmed to Hardik Pandya, 1 run, in the airrr and safe! Hardik again not timing the pull shot, falls in of the mid-wicket fielder ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Khaleel Ahmed,1,0,,,mid-wicket,pull shot,
9.5," Khaleel Ahmed to Hardik Pandya, 2 runs, this time Hardik cuts the angle across by moving past the off stump. Flicked behind square and Hardik races back for two. Pant not happy Shaw allowed the second run ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Khaleel Ahmed,2,0,,off side,square,cut shot,
9.4," Khaleel Ahmed to Hardik Pandya, no run, properly beaten by bounce. Short of a length delivery just outside off stump, Hardik stays inside the line and looks to dab very late, misses ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Khaleel Ahmed,0,0,Short,off side,,beaten,
9.3," Khaleel Ahmed to Hardik Pandya, no run, beaten! Fullish delivery angling across, Hardik looks to drive and misses ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Khaleel Ahmed,0,0,Full,,,beaten,
9.2," Khaleel Ahmed to Hardik Pandya, FOUR, moves across the stumps and pulls, didn't time it well but managed to clear the mid-wicket fielder and the ball rolls away for a much-needed boundary ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Khaleel Ahmed,4,0,,,mid-wicket,pull shot,
9.1," Khaleel Ahmed to Shubman Gill, 1 run, good length delivery on the leg stump, flicked to mid-wicket, Fumble and they get a single ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Shubman Gill, Khaleel Ahmed,1,0,Good,stump line,mid-wicket,flick shot,
8.6," Kuldeep Yadav to Shubman Gill, 1 run, short and down leg, Gill pulls to deep backward square leg ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Shubman Gill, Kuldeep Yadav,1,0,Short,,deep backward square,pull shot,
8.5," Kuldeep Yadav to Shubman Gill, 2 runs, on the stumps, Gill sweeps through backward square leg. Good for two ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Shubman Gill, Kuldeep Yadav,2,0,Good,stump line,square leg,,
8.4," Kuldeep Yadav to Shubman Gill, no run, tentatively covers the line of this turning ball and pushes it back to the bowler ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Shubman Gill, Kuldeep Yadav,0,0,,,covers,push shot,
8.3," Kuldeep Yadav to Hardik Pandya, 1 run, spinning back in, Hardik punches through mid-off ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Kuldeep Yadav,1,0,,,mid-off,,
8.2," Kuldeep Yadav to Hardik Pandya, no run, quicker delivery on the leg stump, Hardik punches it to mid-wicket ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Kuldeep Yadav,0,0,,stump line,mid-wicket,,
8.1," Kuldeep Yadav to Shubman Gill, 1 run, flighted delivery on the leg stump, Gill drives to long-on ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Shubman Gill, Kuldeep Yadav,1,0,,stump line,long-on,on drive,
7.6," Axar to Shubman Gill, 1 run, nice drive down the ground to long-off. Just two off it ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Shubman Gill, Axar,1,0,,,long-off,off drive,
7.5," Axar to Hardik Pandya, 1 run, does manage to dab it to short third man for a run this time ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Axar,1,0,Short,,short third man,dab,
7.4," Axar to Hardik Pandya, no run, flighted delivery outside off stump, Hardik leans forward and drives to cover, thinks of a run but fielder stops the ball ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Axar,0,0,,off side,cover,cover drive,
7.3," Axar to Hardik Pandya, no run, nicely driven back to the bowler ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Axar,0,0,,,,drive,
7.2," Axar to Hardik Pandya, no run, punched towards cover ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Axar,0,0,,,cover,,
7.1," Axar to Hardik Pandya, no run, flatter delivery on the off stump, Hardik defends towards cover ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Axar,0,0,,off side,cover,defend,
6.6," Kuldeep Yadav to Shubman Gill, 2 runs, oh this didn't bounce much, swept away along the ground through backward square leg ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Shubman Gill, Kuldeep Yadav,2,0,,,square leg,,
6.5," Kuldeep Yadav to Hardik Pandya, 1 run, gets a stride forward and gets an inside edge that rolls to square leg ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Kuldeep Yadav,1,0,,,square leg,edge,
6.4," Kuldeep Yadav to Hardik Pandya, no run, respects with a forward defence ",1st Inns,10t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Hardik Pandya(c), David Miller, Rahul Tewatia, Abhinav Manohar Sadarangani, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Delhi Capitals (Playing XI): Prithvi Shaw, Tim Seifert, Mandeep Singh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Shardul Thakur, Axar Patel, Kuldeep Yadav, Khaleel Ahmed, Mustafizur Rahman",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 02,2022",Delhi Capitals have won the toss and have opted to field,Gujarat Titans won by 14 runs,Lockie Ferguson,DC,field,GT,DC,Hardik Pandya, Kuldeep Yadav,0,0,,,defence,,
