ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
11.3," Moeen Ali to Rajat Patidar, wide, fired down leg and MSD does well to prevent more runs ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Rajat Patidar, Moeen Ali,wide,1,,wide,,wide
11.2," Moeen Ali to Rajat Patidar, SIX, smashed over mid-wicket. That's right in the slot, tossed up full on off, Rajat Patidar gets forward and goes across the line, clean hit and no doubts about the ball clearing the fence ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Rajat Patidar, Moeen Ali,6,0,Slot,off side,mid-wicket,
11.1," Moeen Ali to Lomror, 1 run, tossed up full outside off, Lomror gets forward to drive to long-off ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Lomror, Moeen Ali,1,0,Full toss,off side,long-off,off drive
10.6," Jadeja to Lomror, 1 run, he is darting them through, outside off, cut to the sweeper ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Lomror, Jadeja,1,0,,off side,sweeper,cut shot
10.5," Jadeja to Lomror, no run, skids on, on off, cramps Lomror on the cut, who mistimes it to cover ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Lomror, Jadeja,0,0,,off side,cover,square cut
10.4," Jadeja to Rajat Patidar, 1 run, full on off, Rajat Patidar gets forward and defends with soft hands wide of backward point for an easy single ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Rajat Patidar, Jadeja,1,0,Full,off side,backward point,defend
10.3," Jadeja to Lomror, 1 run, flat and quick on off, Lomror cuts to deep point ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Lomror, Jadeja,1,0,,off side,deep point,square cut
10.2," Jadeja to Rajat Patidar, 1 run, quicker and on the middle and leg line, clipped through mid-wicket ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Rajat Patidar, Jadeja,1,0,,,mid-wicket,
10.1," Jadeja to Lomror, 1 run, length ball on the pads, tucked to deep mid-wicket ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Lomror, Jadeja,1,0,Good,stump line,mid-wicket,
9.6," Moeen Ali to Rajat Patidar, no run, covers the line and keeps it out ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Rajat Patidar, Moeen Ali,0,0,,,covers,
9.5,"Moeen Ali to Kohli, out Bowled!! Oh through the gate. What a class off-spinner's dismissal. This ain't an England v India Test match. Kohli has got out to spin yet again and don't look at the strikerate again please. This pitch has turn. Moeen does bowl a flatter trajectory and get turn. Lured Kohli into a flick, but he played too far across the line. Didn't get to the pitch of the bat, yet tried to shot. Ball sneaked through to hit middle and leg. Dream dismissal for an offie to go through the gate and get a class player out. Kohli b Moeen Ali 30(33) [4s-3 6s-1]",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Kohli,Moeen Ali,out,out,,,,beaten
9.5," Moeen Ali to Kohli, wide, spinning back in and down leg, just wide ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Kohli, Moeen Ali,wide,1,,wide,,wide
9.4," Moeen Ali to Kohli, no run, beaten. Flatter delivery outside off stump, Kohli tries to cut and misses. Almost edges it to Dhoni ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Kohli, Moeen Ali,0,0,,off side,,edge
9.3," Moeen Ali to Kohli, no run, Kohli flicks to leg-side, again yes no but no harm done ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Kohli, Moeen Ali,0,0,,,,flick shot
9.2," Moeen Ali to Lomror, 1 run, flatter delivery, Lomror pushes to the off side for a run ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Lomror, Moeen Ali,1,0,,,,push shot
9.1," Moeen Ali to Kohli, 1 run, flicked away through backward square leg ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Kohli, Moeen Ali,1,0,,,square leg,flick shot
8.6,"Jadeja to Kohli, out Maxwell Run Out!! Yes-no and gone! These two have had stuttering starts for a run a few times and the lack of communication has led to Maxi being sold down the river. Kohli stepped out and defended this away-turner towards cover. He took off and then hit the brakes. Maybe Maxwell paused for a wee bit too to casue that confusion, but both released their brakes and skated through. Unfortunately for RCB the throw was spot on from Robbie and MS did the rest to catch Maxi short. Maxwell run out (Uthappa/Dhoni) 3(3)",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Kohli,Jadeja,out,out,Short,,cover,defend
8.5," Jadeja to Kohli, FOUR, short and wide, quicker delivery and Kohli cuts late past backward point ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Kohli, Jadeja,4,0,Short,wide,backward point,Cut
8.4," Jadeja to Kohli, no run, played to the right of the bowler ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Kohli, Jadeja,0,0,,,,
8.3," Jadeja to Maxwell, 1 run, flatter delivery, clipped away to deep square leg ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Maxwell, Jadeja,1,0,,,deep square,
8.2," Jadeja to Kohli, 1 run, ah sharp turn. Kohli dabs to point and they take a brisk run ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Kohli, Jadeja,1,0,,,point,dab
8.1," Jadeja to Kohli, leg byes, FOUR, fired down leg, Kohli beaten on the flick, the ball hits the pad and escapes past Dhoni ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Kohli, Jadeja,byes,4,,,,beaten
7.6," Moeen Ali to Kohli, 1 run, goes deep in the crease and dabs this tight offie to short third man, quick single but Maxwell was home ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Kohli, Moeen Ali,1,0,Short,,short third man,dab
7.5," Moeen Ali to Maxwell, 1 run, fullish and turning back in, Maxwell drives to long-off ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Maxwell, Moeen Ali,1,0,Full,,long-off,off drive
7.4," Moeen Ali to Kohli, 1 run, worked away with the spin to long-on ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Kohli, Moeen Ali,1,0,,,long-on,
7.3," Moeen Ali to Maxwell, 1 run, shortish and turning back in, Maxwell pushes it to long-on ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,Maxwell, Moeen Ali,1,0,Short,,long-on,push shot
7.2," Moeen Ali to du Plessis, out Caught by Jadeja!! In the airrr, mistimed, taken at deep mid-wicket. This is MS Dhoni the captain playing with the opposition. There is turn and bounce on this pitch. CSK had just bowled two quiet overs and they also had to cover up for Simarjeet if need be later on. So Dhoni bravely brought on Moeen despite two right-handers at the crease. But he got his offie on to bowl with a big leg-side and invite the big hit. Faf tried to smash this over mid-wicket and holed out on the deep as he met the pull shot high on the bat. du Plessis c Jadeja b Moeen Ali 38(22) [4s-4 6s-1] ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,du Plessis, Moeen Ali,out,out,,,mid-wicket,pull shot
7.1," Moeen Ali to du Plessis, no run, flatter delivery just outside off stump, Faf plays it to the off-side ",1st Inns,49t,Royal Challengers Bangalore,Chennai Super Kings,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Rajat Patidar, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Mahipal Lomror, Wanindu Hasaranga, Harshal Patel, Mohammed Siraj, Josh Hazlewood","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Robin Uthappa, Ambati Rayudu, MS Dhoni(w/c), Ravindra Jadeja, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 04,2022",Chennai Super Kings have won the toss and have opted to field,Royal Challengers Bangalore won by 13 runs,Harshal Patel,CSK,field,RCB,CSK,du Plessis, Moeen Ali,0,0,,off side,off-side,
