ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination
18.2," Bhuvneshwar to Odean Smith, 2 runs, full toss on middle and leg, Odean Smith whips it to deep mid-wicket for a couple of runs ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Odean Smith, Bhuvneshwar,2,0,Full,stump line,mid-wicket
18.1," Bhuvneshwar to Odean Smith, no run, on a length and outside off, shaping away from the batter, Odean Smith has a swing and a miss ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Odean Smith, Bhuvneshwar,0,0,Good,off side,
17.6," T Natarajan to Livingstone, FOUR, slammed down the ground! A low full toss by the bowler and Livingstone has thumped it straight over Natarajan's head. Beats the fielder sprinting across from long-on quite comprehensively ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Livingstone, T Natarajan,4,0,Full,,straight
17.5," T Natarajan to Odean Smith, 1 run, right into the blockhole and Odean Smith has squeezed this to cover for a single ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Odean Smith, T Natarajan,1,0,,,cover
17.4," T Natarajan to Odean Smith, no run, short one by Natarajan and Odean Smith gets beaten as he attempts a flashy upper cut ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Odean Smith, T Natarajan,0,0,Short,,
17.3," T Natarajan to Odean Smith, 2 runs, pitched up by Natarajan and the batter has driven this to wide long-off for a couple of runs ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Odean Smith, T Natarajan,2,0,,wide,long-off
17.2," T Natarajan to Odean Smith, no run, low full toss outside off, almost a yorker and Odean Smith has squeezed it back to Natarajan ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Odean Smith, T Natarajan,0,0,Full,off side,
17.1," T Natarajan to Livingstone, 1 run, yorker length delivery on middle and leg, Livingstone pushes this to long-on for one ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Livingstone, T Natarajan,1,0,yorker,stump line,long-on
16.6," Bhuvneshwar to Odean Smith, no run, what a lovely over by Bhuvneshwar, short of a length and outside off, cuts away from the batter as Odean Smith has a poke and gets beaten ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Odean Smith, Bhuvneshwar,0,0,Short,off side,
16.5," Bhuvneshwar to Odean Smith, no run, banged in short outside off, Odean Smith sways away, was expecting an overhead wide, but not given ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Odean Smith, Bhuvneshwar,0,0,Short,off side,
16.4," Bhuvneshwar to Livingstone, 1 run, on the shorter side and Livingstone has sliced it to sweeper cover uppishly ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Livingstone, Bhuvneshwar,1,0,Short,,sweeper
16.3," Bhuvneshwar to Odean Smith, 1 run, shapes back in from over the wicket, Odean Smith tries to carve this through the off-side, gets an inside edge towards the leg-side ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Odean Smith, Bhuvneshwar,1,0,,,off-side
16.2," Bhuvneshwar to Odean Smith, no run, short one by Bhuvneshwar, Odean Smith rides the bounce and taps it back to the bowler ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Odean Smith, Bhuvneshwar,0,0,Short,,
16.1,"Bhuvneshwar to Shahrukh Khan, out Caught by Williamson!! Shahrukh Khan's struggle comes to an end. A short ball outside off, slower too, Shahrukh Khan looks to swat it away and miscues it towards cover. A skier that and Williamson settles underneath and completes the formalities. Probably a blessing in disguise for Punjab as Shahrukh wasn't able to middle them. Odean Smith is the next man in, just what they would have liked with nearly 4 overs remaining. Shahrukh Khan c Williamson b Bhuvneshwar 26(28) [4s-1 6s-2]",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Shahrukh Khan,Bhuvneshwar,out,out,Short,off side,cover
15.6," T Natarajan to Shahrukh Khan, 1 run, full and wide outside off, Shahrukh Khan carves it to sweeper cover for a single ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Shahrukh Khan, T Natarajan,1,0,Full,wide,sweeper
15.6," T Natarajan to Shahrukh Khan, wide, a never ending over by Natarajan as he bowls the fourth wide of the over, this was outside off and way out of Shahrukh Khan's reach ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Shahrukh Khan, T Natarajan,wide,1,,wide,
15.5," T Natarajan to Shahrukh Khan, no run, low full toss outside off, Shahrukh Khan goes for a drive away from his body, gets an inside edge to the keeper ",1st Inns,28t,Punjab Kings,Sunrisers Hyderabad,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Shahrukh Khan, Odean Smith, Kagiso Rabada, Rahul Chahar, Vaibhav Arora, Arshdeep Singh","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Apr 17,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 7 wkts,Umran Malik,SRH,field,PBKS,SRH,Shahrukh Khan, T Natarajan,0,0,Full,off side,keeper
