ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
9.4," Harpreet Brar to Kohli, SIX, yep, smoked. Properly smoked. Harpreet pitches it up, throws up some air as well, and Kohli takes it on, dancing down the pitch with a clean swing to nail it over long-on ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Kohli, Harpreet Brar,6,0,,,down the pitch,
9.3," Harpreet Brar to Kohli, no run, the arm ball, and beats Kohli's flick to roll off his pads towards point ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Kohli, Harpreet Brar,0,0,,,point,flick shot
9.2," Harpreet Brar to Kohli, 2 runs, too short, very flat. Kohli pulls, but doesn't quite get it off the middle, through mid-wicket ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Kohli, Harpreet Brar,2,0,Short,,mid-wicket,pull shot
9.1," Harpreet Brar to Kohli, 2 runs, advances, and as a big swing, dragging it off the inside-half to the right of long-on ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Kohli, Harpreet Brar,2,0,,,long-on,
8.6," Rahul Chahar to du Plessis, no run, flat, length, tight on off. A backing-away slap, to point. Top bowling this! ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Rahul Chahar,0,0,Good,off side,point,
8.5," Rahul Chahar to du Plessis, no run, rolls his wrists as he looks to steer this drive past point, but ends up getting it straight to the fielder ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Rahul Chahar,0,0,,,point,drive
8.4," Rahul Chahar to du Plessis, no run, flat, on off, slapped to cover ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Rahul Chahar,0,0,,off side,cover,
8.3,"Rahul Chahar to du Plessis, no run, sits, slogs, and misses it completely. Saved by the sharp bounce on this, that takes it well over the stumps",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis,Rahul Chahar,0,0,,,,beaten
8.2," Rahul Chahar to du Plessis, 2 runs, backs away and cuts it uppishly, but through the empty cover-point region. And then some really good running to pinch the second ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Rahul Chahar,2,0,Good,,cover,square cut
8.1," Rahul Chahar to Kohli, 1 run, back in his crease, nudging it round the corner ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Kohli, Rahul Chahar,1,0,,,,
7.6," Harpreet Brar to du Plessis, no run, fired in flat, and angling in. Faf makes a bit of room, and drives it back to the bowler off the inside-half ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Harpreet Brar,0,0,,,,drive
7.5," Harpreet Brar to Kohli, 1 run, presses in front, and presents the full bat face to punch it down to long-off ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Kohli, Harpreet Brar,1,0,Full,,long-off,
7.4," Harpreet Brar to Kohli, no run, leans out, and clips it straight to short mid-wicket ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Kohli, Harpreet Brar,0,0,Short,,straight,
7.3," Harpreet Brar to du Plessis, 1 run, drifting in on middle and leg, flicked to deep mid-wicket ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Harpreet Brar,1,0,,stump line,mid-wicket,flick shot
7.2," Harpreet Brar to Kohli, 1 run, length, on off, punched quietly to long-off, and Kohli, the non-skipper, is off ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Kohli, Harpreet Brar,1,0,Good,off side,long-off,
7.1," Harpreet Brar to du Plessis, 1 run, full, on off, punched down to long-off ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Harpreet Brar,1,0,Full,off side,long-off,
6.6," Rahul Chahar to Anuj Rawat, out Bowled!! This really was coming. Rawat, in the middle of those three crispy boundaries, had been looking very itchy. This time he tries to heave it over the leg-side, but the ball dips big on him, and sneaks under his bat to leave the stumps behind in a mess. Anuj Rawat b Rahul Chahar 21(20) [4s-2 6s-1] ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Anuj Rawat, Rahul Chahar,out,out,,,,leave
6.5," Rahul Chahar to Anuj Rawat, byes, FOUR, some shoddy keeping this, with the ball going under Rawat's reverse-sweep, and with the keeper just not going down the leg-side in time ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Anuj Rawat, Rahul Chahar,byes,4,,,keeper,
6.4," Rahul Chahar to Anuj Rawat, 2 runs, quite an ungainly slog-sweep, miscuing it off the inside-half through mid-wicket ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Anuj Rawat, Rahul Chahar,2,0,,,mid-wicket,slog shot
6.3," Rahul Chahar to du Plessis, 1 run, loopy, but very full, and drilled straight to long-off this time around ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Rahul Chahar,1,0,Full,,straight,
6.2," Rahul Chahar to du Plessis, 2 runs, leans out and slaps it straight down the ground, to pocket a couple before long-off cleans up ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Rahul Chahar,2,0,,,straight,
6.1," Rahul Chahar to du Plessis, no run, beaten. A loopy leg-break, drawing Faf forward outside off with a poke, only to rip past ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,du Plessis, Rahul Chahar,0,0,,off side,,beaten
5.6," Odean Smith to Anuj Rawat, FOUR, charges down the pitch now, and then throws his bat out to flay this away over extra cover. He redeems some bit of the powerplay .. ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Anuj Rawat, Odean Smith,4,0,,,down the pitch,
5.5," Odean Smith to Anuj Rawat, FOUR, a short sitter this. Rawat rocks back in hi crease, swivels, and flat-bats this one-bounced into the deep mid-wicket ropes ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Anuj Rawat, Odean Smith,4,0,Short,,mid-wicket,
5.4,"Odean Smith to Anuj Rawat, 2 runs, properly smashed on the up, and SRK, at short cover, dives one-handed, and palms it out to save what otherwise should have been a certain boundary",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Anuj Rawat,Odean Smith,2,0,Short,,short cover,
5.3," Odean Smith to Anuj Rawat, no run, a wide yorker, jammed out to point ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Anuj Rawat, Odean Smith,0,0,yorker,wide,point,
5.2," Odean Smith to Anuj Rawat, no run, back of a length, and once again Rawat too too hard, loses shape, and mistimes it to mid-off ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Anuj Rawat, Odean Smith,0,0,Back of Length,,mid-off,
5.1," Odean Smith to Anuj Rawat, no run, 142.1kph, length, outside off. Rawat goes hard at it with a cut, but without connection ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Anuj Rawat, Odean Smith,0,0,Good,off side,,cut shot
4.6," Arshdeep Singh to Anuj Rawat, 1 run, 131.6kph, charges down the pitch, yorks himself in the process, and digs it out towards mid-on ",1st Inns,3rd,Punjab Kings,Royal Challengers Bangalore,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Liam Livingstone, Bhanuka Rajapaksa(w), Shahrukh Khan, Odean Smith, Raj Bawa, Arshdeep Singh, Harpreet Brar, Sandeep Sharma, Rahul Chahar","Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Virat Kohli, Anuj Rawat, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 27,2022",Punjab Kings have won the toss and have opted to field,Punjab Kings won by 5 wkts,Odean Smith,PBKS,field,RCB,PBKS,Anuj Rawat, Arshdeep Singh,1,0,,,down the pitch,
