ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line
0.4,"Arshdeep Singh to Rahul, no run, this is much closer but again drifting down. Full inswinger, KL misses the flick, is rapped in line with leg, but with the swing it was always going down. They don't go for a review even though Arshdeep was interested",1st Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,LSG,PBKS,Rahul,Arshdeep Singh,0,0,Full,
0.3,"Arshdeep Singh to Rahul, no run, short of a length on the stumps, defended off the back foot",1st Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,LSG,PBKS,Rahul,Arshdeep Singh,0,0,Short,stump line
0.2,"Arshdeep Singh to Rahul, no run, angling down leg as KL misses the flick. Arshdeep went for the appeal but did not get support from anyone else. Good inswinger though from him",1st Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,LSG,PBKS,Rahul,Arshdeep Singh,0,0,Good,
0.1," Arshdeep Singh to de Kock, 1 run, back of a length around off, de Kock guides it wide of backward point for a single ",1st Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,LSG,PBKS,de Kock, Arshdeep Singh,1,0,Back of Length,wide
19.6," Avesh Khan to Rishi Dhawan, no run, slower length delivery outside off and Rishi Dhawan misses the heave for Punjab to succumb and falter in the chase by 20 runs ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rishi Dhawan, Avesh Khan,0,0,Good,off side
19.5," Avesh Khan to Rishi Dhawan, no run, swipes a length delivery with bottom hand taking control. The ball lands short of the man at long-on. No single. 21 off 1 ball ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rishi Dhawan, Avesh Khan,0,0,Good,
19.4," Avesh Khan to Rishi Dhawan, no run, cue-ends the pull down to long-on. They don't take a single 21 off 2 doesn't even happen in video games ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rishi Dhawan, Avesh Khan,0,0,,
19.3," Avesh Khan to Rishi Dhawan, no run, and Avesh Khan retorts back with a yorker outside off. Rishi Dhawan makes good contact but steers that to short third man ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rishi Dhawan, Avesh Khan,0,0,yorker,off side
19.2," Avesh Khan to Rishi Dhawan, FOUR, the thought is a reality in the mind of Rishi Dhawan. He powers that over the bowler's head. That was hit hard and Avesh Khan had to duck ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rishi Dhawan, Avesh Khan,4,0,,
19.1," Avesh Khan to Rishi Dhawan, SIX, and bang! Down the ground for a sixer. Got under it and smoked it over long-on. 25 off 5 is still a far-fetched thought ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rishi Dhawan, Avesh Khan,6,0,,
18.6," Chameera to Arshdeep Singh, no run, and looks to scoop that and misses. That was a length delivery, Arshdeep Singh walked across his sticks and missed the line ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Arshdeep Singh, Chameera,0,0,Good,stump line
18.5," Chameera to Arshdeep Singh, no run, and the slower length delivery has been almost impossible to connect. The sluggish wicket has been a nightmare for big hitters. Went for the cross batted heave and missed ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Arshdeep Singh, Chameera,0,0,Good,
18.5," Chameera to Arshdeep Singh, wide, that was a missile but off-target. Banged in and Arshdeep Singh was in no mood to soak in the aroma of his own medicine. Ducked under it earn a wide ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Arshdeep Singh, Chameera,wide,1,,wide
18.4," Chameera to Rishi Dhawan, 1 run, chops that down into the off-side and gets a single. 11 off 16 as a finisher tells you about the sorry state of affairs for Punjab and Rishi Dhawan ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rishi Dhawan, Chameera,1,0,,
18.3," Chameera to Rishi Dhawan, no run, is there some glue on the wicket? The batter looks to slog and misses again. He is pulling the trigger too early and missing the targets ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rishi Dhawan, Chameera,0,0,,
18.2," Chameera to Rishi Dhawan, FOUR, fuller length delivery outside off, Rishi Dhawan waits on it and lifts it over cover for a four. 33 needed off 10 balls ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rishi Dhawan, Chameera,4,0,Full,off side
18.1," Chameera to Rishi Dhawan, no run, the hard length just outside off and Rishi Dhawan swings blindly to make no connection ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rishi Dhawan, Chameera,0,0,,off side
17.6," Mohsin Khan to Rahul Chahar, out Caught by Ayush Badoni!! Another one for Badoni. That was a slower short ball, Rahul Chahar went for the pull and ended up slicing it too high. The ball swirled a little but Badoni called for it and intercepted earlier than the man at deep mid-wicket. Mohsin has his third. Punjab continue to implode. Rahul Chahar c Ayush Badoni b Mohsin Khan 4(4) [4s-1] ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rahul Chahar, Mohsin Khan,out,out,Short,
17.5," Mohsin Khan to Rahul Chahar, no run, goes for the pull and misses. That was a slower length short ball ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rahul Chahar, Mohsin Khan,0,0,Short,
17.5," Mohsin Khan to Rahul Chahar, wide, too short, was slower and Rahul Chahar went for the pull to miss it. Wided ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rahul Chahar, Mohsin Khan,wide,1,Short,wide
17.4," Mohsin Khan to Rahul Chahar, FOUR, short ball, Rahul Chahar slams the pull over mid-wicket. That goes just over the fielder for a four ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rahul Chahar, Mohsin Khan,4,0,Short,
17.3," Mohsin Khan to Rahul Chahar, no run, string of dot ball continue...Punjab need a miracle now. The rate going up and the wickets haven't stopped either ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rahul Chahar, Mohsin Khan,0,0,,
17.2," Mohsin Khan to Rabada, out Caught by Ayush Badoni!! Slices a short ball, the ball finds the man at deep cover. That was short, outside off and Rabada backed away to find the man at cover in the deep. Simple take for Badoni. Punjab inch closer to a defeat. Rabada c Ayush Badoni b Mohsin Khan 2(5) ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rabada, Mohsin Khan,out,out,Short,off side
17.1,"Mohsin Khan to Rabada, no run, throws his bat at a length delivery outside off and misses",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rabada,Mohsin Khan,0,0,Good,off side
16.6," Avesh Khan to Rabada, 1 run, slices one off the outer-half of the bat! The man at mid-off dives and stops it. There was a query for a run-out but the batter had made it easily ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rabada, Avesh Khan,1,0,,
16.5," Avesh Khan to Rabada, no run, and another dot ball as Rabada doesn't put it away this time. The wicket isn't the easiest to bat on either ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rabada, Avesh Khan,0,0,,
16.4," Avesh Khan to Rishi Dhawan, 1 run, back of a length delivery, Rishi Dhawan slaps it to deep cover for a single ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rishi Dhawan, Avesh Khan,1,0,Back of Length,
16.3," Avesh Khan to Rishi Dhawan, no run, length delivery, skids through and almost kisses the sticks as Rishi Dhawan missed the slog ",2nd Inns,42n,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Mayank Agarwal(c), Shikhar Dhawan, Bhanuka Rajapaksa, Jonny Bairstow, Liam Livingstone, Jitesh Sharma(w), Rishi Dhawan, Kagiso Rabada, Rahul Chahar, Sandeep Sharma, Arshdeep Singh","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Jason Holder, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan, Mohsin Khan",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","Apr 29,2022",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 20 runs,Krunal Pandya,PBKS,field,PBKS,LSG,Rishi Dhawan, Avesh Khan,0,0,Good,stump line
