ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line
9.2," Siraj to Billings, 1 run, good length angled in, Billings tucks it to deep square ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Billings, Siraj,1,0,Good,
9.1," Siraj to Billings, 2 runs, good length outside off, Billings runs it down fine to third man, Harshal runs and dives to stop, does well to pull it back before it could touch the cushions ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Billings, Siraj,2,0,Good,off side
8.6," Hasaranga to Jackson, out Bowled!! Done in by the googly. The Hasaranga googly is a special delivery and Jackson has no clue. Tossed up on off, spins in and beats Jackson's expansive drive. The off-stump is knocked back and KKR in danger of embarrassing themselves well inside 20 overs. Hasaranga will be on a hat-trick though. Jackson b Hasaranga 0(1) ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Jackson, Hasaranga,out,out,Full toss,off side
8.5," Hasaranga to Narine, out Caught by Akash Deep!! DreRuss watches from the dugout as his West Indies team-mate goes. Ugly horrible hoick across the line to a length ball on the stumps, the thick outside-edge lobs to point running in. An easy catch and KKR are five-down. Narine c Akash Deep b Hasaranga 12(8) [4s-1 6s-1] ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Narine, Hasaranga,out,out,Good,stump line
8.4," Hasaranga to Billings, 1 run, tossed up on middle, Billings pushes out and it's a thick leading-edge in the air, just wide of the left hand of Hasaranga ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Billings, Hasaranga,1,0,Full toss,stump line
8.3," Hasaranga to Billings, no run, good length googly, Billings punches it back to Hasaranga ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Billings, Hasaranga,0,0,Good,
8.2," Hasaranga to Billings, SIX, Billings now takes on Hasaranga, rushes out and hits it on the full, swinging across the line and all the way over mid-wicket. Another statement made by a KKR batter ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Billings, Hasaranga,6,0,Full,
8.1,"Hasaranga to Billings, 2 runs, Billings gets this outside off ball away wide of backward point with a reverse sweep and comes back for the second",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Billings,Hasaranga,2,0,,off side
7.6," Akash Deep to Narine, no run, full and wide outside off, Narine looks to carve that through the off-side but misses ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Narine, Akash Deep,0,0,Full,wide
7.5," Akash Deep to Billings, 1 run, length ball angled in on the middle and leg line, Billings tucks it to deep backward square ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Billings, Akash Deep,1,0,Good,
7.4," Akash Deep to Narine, 1 run, slower delivery on a good length on off, Narine thrashes it to the sweeper ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Narine, Akash Deep,1,0,Good,off side
7.3," Akash Deep to Narine, no run, dug in short, but off-pace on the stumps, Narine lets it go ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Narine, Akash Deep,0,0,Short,stump line
7.2," Akash Deep to Narine, SIX, Narine is swinging to the hills. On a back of a length into the pitch, Narine top-edges the pull and it goes all the way back over Karthik's head. Narine wants to counter-punch ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Narine, Akash Deep,6,0,Back of Length,
7.1," Akash Deep to Narine, FOUR, Narine wants to play his shots no matter the match situation. Length ball on the stumps, he makes room and knifes the loft over mid-off. Clean and powerful hit ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Narine, Akash Deep,4,0,Good,stump line
6.6," Hasaranga to Billings, no run, Billings tucks the good length googly to mid-wicket ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Billings, Hasaranga,0,0,Good,
6.5," Hasaranga to Billings, no run, big appeal for LBW - not given. The googly from Hasaranga, Billings stretches forward to defend and is hit just above the kneeroll in front of middle and leg, was it sliding down? RCB did not even consider a review ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Billings, Hasaranga,0,0,,
6.4," Hasaranga to Shreyas Iyer, out Caught by du Plessis!! That is an irresponsible shot from Shreyas Iyer. Considering the match situation. he lets out a grunt of frustration and puts his head back but that's poor from Shreyas. Tossed up and he gets forward to hit it flat but straight to long-on. Faf does not make a mistake with the overhead catch. Shreyas Iyer needed a bit more elevation to clear the fielder, but falls and now KKR in big trouble. Hasaranga is pumped and punches the air in delight. Shreyas Iyer c du Plessis b Hasaranga 13(10) [4s-2] ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Shreyas Iyer, Hasaranga,out,out,Full toss,
6.3," Hasaranga to Narine, 1 run, good length on off, Narine punches wide of point ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Narine, Hasaranga,1,0,Good,off side
6.2," Hasaranga to Shreyas Iyer, 1 run, non-turner on a good length on off, defended in front of Anuj Rawat at cover and this time they take a quick single ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Shreyas Iyer, Hasaranga,1,0,Good,off side
6.1," Hasaranga to Shreyas Iyer, no run, tossed up googly around off, Shreyas Iyer leans forward to defend in front of Hasaranga, no chance of a quick single ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Shreyas Iyer, Hasaranga,0,0,Full toss,
5.6," Akash Deep to Narine, no run, short of length on the stumps, defended ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Narine, Akash Deep,0,0,Short,stump line
5.5," Akash Deep to Nitish Rana, out Caught by Willey!! Great catch by Willey. Running back from backward square/short fine. Pacy 140kph delivery which hits the pitch hard on a length, Nitish Rana takes it on but is clearly rushed by the pace of the ball, skies it and it looks to be landing between Willey and Shahbaz at deep square but the former keeps his eyes and takes it two-handed and slides to complete the catch. Nitish Rana tonight looked to be a man in a hurry. Nitish Rana c Willey b Akash Deep 10(5) [4s-1 6s-1] ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Nitish Rana, Akash Deep,out,out,Short,
5.4," Akash Deep to Nitish Rana, no run, tight length ball on the stumps, defended down the pitch ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Nitish Rana, Akash Deep,0,0,Good,stump line
5.3," Akash Deep to Nitish Rana, FOUR, wide low full-toss outside off, Nitish Rana reaches out and drives wide of point, in the gap and four. Nitish Rana did well to reach that ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Nitish Rana, Akash Deep,4,0,Full toss,wide
5.3," Akash Deep to Nitish Rana, no ball, Akash Deep oversteps. Nitish Rana makes room and slashes the short of length delivery but it flies over the top-edge. Free-hit coming up ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Nitish Rana, Akash Deep,no ball,1,Short,
5.2," Akash Deep to Nitish Rana, SIX, that's some shot. Nitish Rana doing his best to rival Shreyas Iyer. Length ball on off, he swings across the line and sends the ball flying over mid-wicket, hit so well that it went all the way. That has come totally out of the blue and even the KKR dugout are surprised ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Nitish Rana, Akash Deep,6,0,Good,off side
5.1," Akash Deep to Shreyas Iyer, 1 run, full outside off, Shreyas Iyer gets forward to drive to the sweeper ",1st Inns,6th,Royal Challengers Bangalore,Kolkata Knight Riders,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Dinesh Karthik(w), Sherfane Rutherford, Shahbaz Ahmed, Wanindu Hasaranga, David Willey, Harshal Patel, Akash Deep, Mohammed Siraj","Kolkata Knight Riders (Playing XI): Ajinkya Rahane, Venkatesh Iyer, Nitish Rana, Shreyas Iyer(c), Sam Billings, Sheldon Jackson(w), Andre Russell, Sunil Narine, Tim Southee, Umesh Yadav, Varun Chakaravarthy",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","Mar 30,2022",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 3 wkts,Wanindu Hasaranga,RCB,field,KKR,RCB,Shreyas Iyer, Akash Deep,1,0,Full,off side
