ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination
18.3," Ferguson to Ayush Badoni, 1 run, direct hit and Badoni was gone. He is rushed by the short ball and splices the pull to mid-off, takes on Hardik and survives. He had given up and was hoping for Hardik to miss ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Ayush Badoni, Ferguson,1,0,Short,,mid-off
18.2," Ferguson to Ayush Badoni, no run, full and outside off, Badoni reaches for the drive and gets an under-edge back to Wade, Krunal wanted strike and was more than a halfway down, he turns and runs back, puts in a full length dive to make his crease before Ferguson removes the bails ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Ayush Badoni, Ferguson,0,0,Full,off side,
18.1," Ferguson to Krunal Pandya, 1 run, 145.1ks low full toss at the stumps, Krunal drives to long-on and has to settle with a single ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Krunal Pandya, Ferguson,1,0,Full,stump line,long-on
17.6," Shami to Ayush Badoni, FOUR, excellent over, 15 runs. Shami once again misses the yorker and offers a full toss on the pads, easy pickings for a well-set Badoni as he flicks it backward of square leg and beats the fielder in the deep ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Ayush Badoni, Shami,4,0,yorker,stump line,square leg
17.5," Shami to Krunal Pandya, 1 run, run out chance missed. Krunal digs the yorker down the wicket and calls for the single, Badoni responds and there's almost a collision mid-pitch with Krunal, Shami tries to kick the ball onto the stumps and misses it by a long way ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Krunal Pandya, Shami,1,0,yorker,,
17.4," Shami to Krunal Pandya, FOUR, misses the yorker but Krunal does not miss out. It is a juicy full toss around off, he goes straight down the ground and beats Hardik near long-off ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Krunal Pandya, Shami,4,0,yorker,,straight
17.3," Shami to Krunal Pandya, FOUR, well-directed short ball and Shami is unlucky that it has gone to the fence. Krunal is rushed on the pull and he even takes his eyes off, the top-edge flies over Wade and goes on the bounce very fine ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Krunal Pandya, Shami,4,0,Short,,
17.2," Shami to Ayush Badoni, 1 run, dropped! This definitely carried to Ferguson. Full and outside off, Badoni slices the loft towards sweeper cover, the Kiwi comes in and bends low, gets both hands but the ball slips out of his grasp ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Ayush Badoni, Shami,1,0,Full,off side,sweeper
17.1," Shami to Krunal Pandya, 1 run, full and outside off, Krunal drags the heave along the ground to long-on ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Krunal Pandya, Shami,1,0,Full,off side,long-on
16.6," Ferguson to Ayush Badoni, FOUR, Badoni ensures Lucknow get the boundary for the over. Length delivery right in the slot, he lofts through the line and gets a decent connection for the ball to clear the long-on fence on the bounce ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Ayush Badoni, Ferguson,4,0,Good,,long-on
16.5," Ferguson to Ayush Badoni, no run, dropped? No falls just short of Ferguson. Full and outside off, Badoni's bat turns as he goes for the drive, mistimes it back to the bowler and the ball lands in front of Ferguson ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Ayush Badoni, Ferguson,0,0,Short,off side,
16.4," Ferguson to Krunal Pandya, 1 run, another short of length delivery and Krunal is through the pull early, toe-ends it to deep mid-wicket ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Krunal Pandya, Ferguson,1,0,Short,,mid-wicket
16.3," Ferguson to Krunal Pandya, 2 runs, slower ball dug into the surface, Krunal hops and cuts it over the infield on the off-side, Tewatia and Miller converge and almost collide into each other, it is the former who saves the boundary ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Krunal Pandya, Ferguson,2,0,,,off-side
16.2," Ferguson to Krunal Pandya, no run, 148.9ks low full toss at the stumps, Krunal can only knock it back to Ferguson ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Krunal Pandya, Ferguson,0,0,Full,stump line,
16.1," Ferguson to Ayush Badoni, 1 run, slower ball outside off, Badoni reaches for it and slices it to deep backward point, Rashid keeps it to a single ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Ayush Badoni, Ferguson,1,0,,off side,deep backward point
15.6," Rashid Khan to Krunal Pandya, no run, quicker and cramping Krunal for room, he knocks it into the off-side ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Krunal Pandya, Rashid Khan,0,0,,,off-side
15.5," Rashid Khan to Hooda, out Lbw!! Rashid gets his first wicket and breaks this partnership. Hooda walks off after a fine knock. This was the leg-break and not sure Hooda picked it, he went down to play the sweep but missed it completely, the ball pitched in-line with the stumps and hit him right in front, ball-tracking showed it to be crashing into middle. Not sure why umpire Pashchim Pathak was not convinced but Gujarat got it overturned thanks to DRS. Hooda lbw b Rashid Khan 55(41) [4s-6 6s-2] ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Hooda, Rashid Khan,out,out,,,
15.4," Rashid Khan to Ayush Badoni, 1 run, fraction short and Badoni pulls to deep backward square, for a single ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Ayush Badoni, Rashid Khan,1,0,Short,,deep backward square
15.3," Rashid Khan to Ayush Badoni, SIX, Badoni showing why he was sent ahead of Krunal. He takes on the longest part of the field and clears it comfortably. Even Rashid was impressed. He picks the googly and sets himself for the slog sweep, plenty of power behind that shot as it clears deep mid-wicket ",1st Inns,4th,Gujarat Titans,Lucknow Super Giants,"Gujarat Titans (Playing XI): Shubman Gill, Matthew Wade(w), Vijay Shankar, Abhinav Manohar, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Lockie Ferguson, Varun Aaron, Mohammed Shami","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Evin Lewis, Manish Pandey, Deepak Hooda, Krunal Pandya, Mohsin Khan, Ayush Badoni, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Mar 28,2022",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 5 wkts,Mohammed Shami,GT,field,LSG,GT,Ayush Badoni, Rashid Khan,6,0,,,mid-wicket
