ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
19.6," T Natarajan to Conway, 1 run, low full-toss from Natarajan, driven down towards long-on for a single. CSK finish with 202 ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Conway, T Natarajan,1,0,Full toss
19.5," T Natarajan to Conway, FOUR, that's a gift and Conway takes it with glee, full and sliding down leg, Conway gets inside the line and flicks it fine, off the inner half and runs away past the keeper, brings up CSK's 200 ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Conway, T Natarajan,4,0,Full
19.4," T Natarajan to Conway, FOUR, drilled, wide full-toss from Natarajan - Conway gets under it and gets the elevation on the drive, just high and wide of cover and runs away to the ropes ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Conway, T Natarajan,4,0,Full toss
19.3," T Natarajan to Jadeja, 1 run, yorker length delivery on off, Jadeja gets under it and scoops it down towards long-off, bounces short of the fielder ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Jadeja, T Natarajan,1,0,yorker
19.2," T Natarajan to Dhoni, out Caught by Umran Malik!! Catching practice at short fine, another soft dismissal and it's MS this time around - a leg-stump half-volley, he whips and he whips it straight into the hands of Umran, either side and it would have been a boundary, but SRH are pulling things back in the last quarter of the innings. Dhoni c Umran Malik b T Natarajan 8(7) [4s-1] ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Dhoni, T Natarajan,out,out,Short
19.1," T Natarajan to Conway, 1 run, fuller length delivery on middle, punched down towards long-on for a single ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Conway, T Natarajan,1,0,Full
18.6," Umran Malik to Dhoni, FOUR, that has been flayed through cover - back of a length and well wide of off, Dhoni rides the bounce and then thrashes the drive past KW, runs away across the fast outfield, still only 8 from the over ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Dhoni, Umran Malik,4,0,Back of Length
18.5," Umran Malik to Dhoni, no run, short of a good length and just outside off - at 145 kmph, Dhoni finds mid-wicket with the pull ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Dhoni, Umran Malik,0,0,Short
18.4," Umran Malik to Conway, 1 run, Umran comes from round the wicket, and angles one onto Conway's pads, at 152.5 kmph, flicked behind square on the on-side for a single ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Conway, Umran Malik,1,0,
18.3," Umran Malik to Dhoni, 1 run, this is good bowling from Umran - at 154 kmph, the second time he has hit the mark tonight, very full and around off, squeezed down towards mid-off for a single ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Dhoni, Umran Malik,1,0,Good
18.2," Umran Malik to Dhoni, 2 runs, banged in short at 149 kmph, gets big on Dhoni who miscues the pull, hit high on the bat and lobbed over mid-wicket, back for the second ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Dhoni, Umran Malik,2,0,Short
18.1," Umran Malik to Dhoni, no run, short of a good length and well wide of off, Dhoni throws the bat on the cut and misses ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Dhoni, Umran Malik,0,0,Short
17.6," T Natarajan to Dhoni, 1 run, short of a good length and angling across the right-hander, Dhoni went hard on the drive and micued it high off the bat, over cover's head, for a single ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Dhoni, T Natarajan,1,0,Short
17.5,"T Natarajan to Gaikwad, out Caught by Bhuvneshwar!! Heartbreak for Gaikwad, has been dismissed for 99, puts his head down in agony, doesn't want to go, but has to walk back to the dug-out, gets a lot of pats on his back from the SRH fielders, but what a knock this has been. This was short and this was wide of off, on another day, Gaikwad would have flayed it over backward point - but he's on 99, the nerves are jingling and he attempts the cute placement, rides the bounce and dabs it straight down Bhuvneshwar's throat at backward point. As soft as it gets. Gaikwad c Bhuvneshwar b T Natarajan 99(57) [4s-6 6s-6]",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Gaikwad,T Natarajan,out,out,Short
17.4," T Natarajan to Conway, 1 run, on a good length and around the off-stump channel, dragged away off the inner half of the bat past mid-wicket for a single ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Conway, T Natarajan,1,0,Good
17.3," T Natarajan to Conway, SIX, smashed, Natarajan missed the yorker by an inch and Conway is all over it - brings the bottom-hand into play as he shovelled it back over the bowler's head, sent it sailing over the ropes ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Conway, T Natarajan,6,0,yorker
17.2," T Natarajan to Gaikwad, 1 run, fuller length delivery at the stumps, Gaikwad walks towards the bowler and clips it past mid-wicket for a single ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Gaikwad, T Natarajan,1,0,Full
17.1," T Natarajan to Gaikwad, 2 runs, slower short ball outside off, dabbed behind square on the off-side for a single - the fielder has a shy at the striker's end and misses, and it's not backed up properly, lets Gaikwad come back for a second ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Gaikwad, T Natarajan,2,0,Short
16.6," Bhuvneshwar to Conway, no run, excellent delivery to end the 17th over - Bhuvneshwar finds the perfect wide yorker, squeezes right underneath Conway's bat as he looked to drive, just 6 from the over ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Conway, Bhuvneshwar,0,0,yorker
16.5," Bhuvneshwar to Conway, 2 runs, the slower short ball once again, dug hard onto the surface and Conway pulls it to the left of long-on for a brace ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Conway, Bhuvneshwar,2,0,Short
16.4," Bhuvneshwar to Gaikwad, 1 run, slower short ball outside off - punched square on the off-side for a single ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Gaikwad, Bhuvneshwar,1,0,Short
16.3," Bhuvneshwar to Conway, 1 run, slower short ball outside off - Conway swats the pull down towards long-on, bounces well in front of Markram ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Conway, Bhuvneshwar,1,0,Short
16.2," Bhuvneshwar to Gaikwad, 1 run, fuller length delivery at the stumps, punched down to long-on for a single ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Gaikwad, Bhuvneshwar,1,0,Full
16.1," Bhuvneshwar to Conway, 1 run, Bhuvneshwar keeps it full and just outside off, driven down to long-off for a single ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Conway, Bhuvneshwar,1,0,Full
15.6," T Natarajan to Gaikwad, 2 runs, full and at the stumps, Gaikwad leans across and works it in front of square on the on-side, comes back for the second run - 13 from the over ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Gaikwad, T Natarajan,2,0,Full
15.6," T Natarajan to Gaikwad, wide, Natarajan spears one full and down leg, Gaikwad was looking to flick and missed, called as a wide ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Gaikwad, T Natarajan,wide,1,Full
15.5," T Natarajan to Gaikwad, 2 runs, a direct hit at the striker's end, but Gaikwad looks safe, he's in by a long way - nudged one in front of mid-wicket and took on the fielder, who was quick on the ball and throws down the stumps, but to no avail ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Gaikwad, T Natarajan,2,0,
15.4," T Natarajan to Gaikwad, FOUR, crunched, Gaikwad gets into the 90s with a stylish pull, dragged short by Natarajan as he came down the pitch, but there's no pace to trouble Gaikwad as he latches onto the pull, in front of square on the on-side for a boundary ",1st Inns,46t,Sunrisers Hyderabad,Chennai Super Kings,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Washington Sundar, Marco Jansen, Bhuvneshwar Kumar, Umran Malik, T Natarajan","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Robin Uthappa, Devon Conway, Ambati Rayudu, Ravindra Jadeja, MS Dhoni(w/c), Mitchell Santner, Dwaine Pretorius, Simarjeet Singh, Mukesh Choudhary, Maheesh Theekshana",,,IPL,2022,"Maharashtra Cricket Association Stadium,Pune","May 01,2022",Sunrisers Hyderabad have won the toss and have opted to field,Chennai Super Kings won by 13 runs,Ruturaj Gaikwad,SRH,field,CSK,SRH,Gaikwad, T Natarajan,4,0,Short
