ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
10.1," Chahal to Moeen Ali, 1 run, floaty and full on off, whipped away down to long-on ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Chahal,1,0,Full
9.6," Ashwin to Rayudu, no run, flighted off break, fuller, Rayudu checks his drive towards extra cover ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Rayudu, Ashwin,0,0,Full
9.5," Ashwin to Moeen Ali, 1 run, slower and fuller off-break, driven towards wide long-off ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Ashwin,1,0,Full
9.4," Ashwin to Rayudu, 1 run, quicker one, Rayudu stays back and punches this towards sweeper cover ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Rayudu, Ashwin,1,0,
9.3," Ashwin to Moeen Ali, 1 run, fired very full, squeezed out down to long-off ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Ashwin,1,0,Full
9.2," Ashwin to Moeen Ali, no run, quicker one, sliding on, punched towards extra cover where Hetmyer makes a fine stop to save the single ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Ashwin,0,0,
9.1," Ashwin to Rayudu, 1 run, tossed up on off, whipped away down to long-on ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Rayudu, Ashwin,1,0,Full toss
9.1," Ashwin to Rayudu, wide, sprayed well down leg and Samson takes it really well, preventing certain bonus runs ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Rayudu, Ashwin,wide,1,
8.6," Obed McCoy to Rayudu, 1 run, back of a length, slanting across, Rayudu steers it wide of backward point ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Rayudu, Obed McCoy,1,0,Back of Length
8.5," Obed McCoy to Rayudu, no run, play and a miss again! Pace-on this time, away-angler, Rayudu is beaten on the drive ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Rayudu, Obed McCoy,0,0,
8.4," Obed McCoy to N Jagadeesan, out Caught by Riyan Parag!! Jagadeesan falls cheaply! Again it's the slower one that's foxed him, off-cutter, he was backing away to go over mid-off but mistimes the low full toss completely. Parag is safe as houses on the edge of the ring. So, RR are clawing back with these twin strikes and Moeen Ali's momentum could well be affected. Not what CSK would have wanted. N Jagadeesan c Riyan Parag b Obed McCoy 1(4) ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,N Jagadeesan, Obed McCoy,out,out,Full
8.3," Obed McCoy to N Jagadeesan, no run, smart bowling from McCoy, sees Jagadeesan making room and cramps him with a slower one, jabbed onto the track ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,N Jagadeesan, Obed McCoy,0,0,
8.2," Obed McCoy to N Jagadeesan, no run, play and a miss! Away angler, Jagadeesan goes for the booming drive and is beaten on the outside edge ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,N Jagadeesan, Obed McCoy,0,0,
8.1," Obed McCoy to Moeen Ali, 1 run, was that a chance? Seems so. Fuller one on the pads, whipped uppishly towards short fine leg where Ashwin can't quite hold on. Parries it towards the deep backward square leg region ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Obed McCoy,1,0,Full
7.6," Ashwin to Moeen Ali, 1 run, fuller outside off, Moeen tries to cut and gets a bottom-edge towards point ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Ashwin,1,0,Full
7.5," Ashwin to Moeen Ali, no run, quicker one around middle and off, jabbed off the back foot past backward point ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Ashwin,0,0,
7.4," Ashwin to N Jagadeesan, 1 run, flatter one outside off, Jagadeesan stays back and jabs this behind point ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,N Jagadeesan, Ashwin,1,0,
7.3," Ashwin to Conway, out Lbw!! Ashwin breaks the partnership! Ideally, RR would have wanted Moeen but Conway is no lesser in terms of a threat when he gets going. Especially against spin. This was a bit too full for the sweep and he got struck on the front pad. The initial feeling was that it was dead plumb and that's what made the ump to give this on-field. And that proved pivotal because on reviewing, Conway found it to be just clipping the top of leg stump. Umpire's call. Conway lbw b Ashwin 16(14) [4s-1 6s-1] ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Conway, Ashwin,out,out,Full
7.2," Ashwin to Conway, no run, looks for the reverse sweep, bottom-edge that rolls towards short third man ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Conway, Ashwin,0,0,Short
7.1," Ashwin to Moeen Ali, 1 run, flattish low full toss, whipped away down to long-on ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Ashwin,1,0,Full
7.1," Ashwin to Moeen Ali, wide, quicker one, wider line but a bit too wide ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Ashwin,wide,1,
6.6," Chahal to Conway, no run, drifting in on middle and leg, tucked gently towards square leg ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Conway, Chahal,0,0,
6.5," Chahal to Moeen Ali, 1 run, slower and on leg stump, tucked away towards short fine leg ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Chahal,1,0,Short
6.4," Chahal to Moeen Ali, FOUR, more of those flowing drives, to the pitch of this fullish googly and lofting with the turn over extra cover. Oh man!! This is some display from Moeen ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Chahal,4,0,Full
6.3," Chahal to Conway, 1 run, sliding down the leg-side, Conway gets the sweep away off the under-edge, past Samson and short fine leg makes a half-stop ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Conway, Chahal,1,0,Short
6.2," Chahal to Moeen Ali, 1 run, floaty googly, Moeen hangs back and dabs it towards point ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Chahal,1,0,
6.1," Chahal to Conway, 1 run, quicker one on leg stump, nudged to short fine leg and Conway gives the stage back to the on-song performer Moeen ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Conway, Chahal,1,0,Short
5.6," Boult to Moeen Ali, FOUR, 26 runs off the over! 6-4-4-4-4-4! Boult has nowhere to go really, bowled all over the place and got carted everywhere. Got to feel for him. Full this time, in the driving slot and Moeen dismisses it from his presence. Scorching drive wide of mid-off ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Boult,4,0,Full
5.5," Boult to Moeen Ali, FOUR, 6-4-4-4-4! Short and wide, can't bowl there to Moeen in this mood. He stands tall and slap-cuts this through backward point ",1st Inns,68t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Obed McCoy","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Moeen Ali, Ambati Rayudu, N Jagadeesan, MS Dhoni(w/c), Mitchell Santner, Prashant Solanki, Simarjeet Singh, Matheesha Pathirana, Mukesh Choudhary",,,IPL,2022,"Brabourne Stadium,Mumbai","May 20,2022",Chennai Super Kings have won the toss and have opted to bat,Rajasthan Royals won by 5 wkts,Ravichandran Ashwin,CSK,bat,CSK,RR,Moeen Ali, Boult,4,0,Short
