ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen
10.5," Thakur to Nitish Rana, 1 run, 135.4kph, full, going across, stroked through the line, through the covers ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
10.4," Thakur to Shreyas Iyer, 1 run, 131kph, another shuffling glance, and another quiet single, to deep square leg ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
10.3," Thakur to Shreyas Iyer, no run, 136.6kph, more tight stuff: good length, just outside off, and punched straight to point ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
10.2," Thakur to Shreyas Iyer, no run, shuffles, doesn't have a lot of room, and is slightly hurried as well as he tucks this to short mid-wicket ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
10.1," Thakur to Nitish Rana, 1 run, 132.1kph, length, on middle, tucked round the corner ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
9.6,"Kuldeep Yadav to Nitish Rana, 1 run, a very wristy whip, through mid-wicket, back-footed",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
9.5," Kuldeep Yadav to Shreyas Iyer, 1 run, full, on off, a tap-and-run, in front of cover ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
9.4," Kuldeep Yadav to Nitish Rana, 1 run, full, looped up on middle, swept to backward square leg ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
9.3," Kuldeep Yadav to Nitish Rana, 2 runs, too short, but stays low off the deck, making Rana crouch off his back foot as he punches it wide of long-on ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
9.2," Kuldeep Yadav to Nitish Rana, FOUR, walks across, sits, and laps it very fine against the spin. A nice, clever, premeditated shot this, executed to real perfection ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
9.1," Kuldeep Yadav to Shreyas Iyer, 1 run, a loopy drifter, going across, full, and driven down to long-off ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
8.6," Axar to Shreyas Iyer, 1 run, walks across, and tucks it to deep mid-wicket ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
8.5," Axar to Nitish Rana, 1 run, quick, from round the wicket, on middle, tucked into mid-wicket ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
8.4," Axar to Shreyas Iyer, 1 run, forward again, flowing through the line for another quiet full-faced push to long-off ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
8.3," Axar to Nitish Rana, 1 run, leans forward, covers the line, and nudges it round the corner ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
8.2," Axar to Shreyas Iyer, 1 run, flat, on middle, length, wristed softly into the leg-side ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
8.1," Axar to Shreyas Iyer, FOUR, there's a backward point, there's a short third man, and Shreyas's found a way to bisect them both, with a fierce back-footed cut ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
7.6," Kuldeep Yadav to Shreyas Iyer, 1 run, full, on off, leaning flick, through mid-wicket ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
7.5," Kuldeep Yadav to Nitish Rana, leg byes, 1 run, floaty, full, drifting into the legs, tickled further off the pads ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
7.4," Kuldeep Yadav to Nitish Rana, no run, plays out the hat-trick, courtesy a leaning forward smother ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
7.3," Kuldeep Yadav to Narine, out Lbw!! DRS: Kolkata review an LBW. Oh this looks dead. Absolutely dead. And it is, three reds on ball-tracking. Kuldeep's back wrecking havoc against his former employers. It's the googly, which Narine completely misreads, looking to play it off the back foot after shuffling in front of his stumps. He does it down the wrong line, and gets trapped low on his front foot in front of middle. Narine lbw b Kuldeep Yadav 0(1) ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
7.2," Kuldeep Yadav to Indrajith, out Caught by Powell!! A little too crafty for the debutant. So Indrajith now looks to dance down and hoick this over long-on, but he just doesn't get to the pitch of this googly, and thus doesn't get the elevation required. Holes out at long-on. Indrajith c Powell b Kuldeep Yadav 6(8) ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
7.1," Kuldeep Yadav to Shreyas Iyer, 1 run, on the back foot, waiting, reading, and punching it through the covers ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
6.6," Axar to Shreyas Iyer, 1 run, goes deep in his crease, knocking it wide of mid-wicket ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
6.5," Axar to Indrajith, 1 run, sharp arm ball, coming in, as Indrajith backs away and gets hurried on on his punch, which is then cut off by a diving Shaw at cover ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
6.4," Axar to Shreyas Iyer, 1 run, walks away from his stumps, and cuts it to deep sweeper ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
6.3," Axar to Shreyas Iyer, no run, short, wide, and a stretched-stab to point ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
6.2," Axar to Indrajith, 1 run, advances, and drives through the line, to long-off ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
6.1," Axar to Shreyas Iyer, 1 run, flat, on off. Iyer presses forward, taps it into the covers ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
5.6," Mustafizur to Shreyas Iyer, 1 run, hangs back in the crease, tapping it in front of cover softly ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
5.5," Mustafizur to Indrajith, 1 run, overpitched outside off, and a leaning slice, with Indrajith getting too close to the pitch of it, and jamming it through point ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
5.4," Mustafizur to Indrajith, no run, 136.9kph, skidding into the hips, beating Indrajith's glance for pace ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
5.3," Mustafizur to Indrajith, no run, length, swinging in on middle. Straight-batted forward block ",KKR Inns,41s,Delhi Capitals,Kolkata Knight Riders,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Kolkata Knight Riders (Playing XI): Aaron Finch, Sunil Narine, Shreyas Iyer(c), Nitish Rana, Venkatesh Iyer, Baba Indrajith(w), Rinku Singh, Andre Russell, Umesh Yadav, Tim Southee, Harshit Rana",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 28,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 4 wkts,Kuldeep Yadav,DC,field
