ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team
10.4," Bumrah to Rahul, FOUR, thick inside half of the bat and beats the diving deep square. Bumrah has a wry smile on his face. Length ball outside off, Rahul stands and swings, it has enough to beat the diving fielder. Shokeen the man ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
10.3," Bumrah to Manish Pandey, 1 run, short on the stumps, Manish Pandey pulls to deep mid-wicket ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
10.2," Bumrah to Manish Pandey, 2 runs, just over mid-off's head. Banged in short outside off, Manish Pandey goes for a flat-batted pull and just manages to clear the fielder who was Pollard ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
10.1," Bumrah to Manish Pandey, no run, full outside off, Manish Pandey drives on the rise but finds cover ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
9.6," Meredith to Rahul, FOUR, quite a trashy short-wide combo this. Rahul waits on his back foot, lines it up, and cuts it over point ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
9.5," Meredith to Rahul, FOUR, pulled, and pulled past Rohit at deep mid-wicket. The charge has begun. The gear has been upped. It was short, angling in, and Rahul rides it to nail it away uppishly ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
9.4," Meredith to Manish Pandey, 1 run, follows him in with a skiddy back of a length delivery, and a hurried jab through mid-wicket ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
9.3," Meredith to Manish Pandey, SIX .. and Pandey finally finds a release. Meredith pitches it up in his slot, and Pandey makes room quickly, unleashes a full-blooded swing, and launches it into the sightscreen ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
9.2," Meredith to Rahul, leg byes, 1 run, 140.6kph, sharp in-skidder this, sneaking under Rahul's swat, and rolling off his pads towards point ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
9.1," Meredith to Manish Pandey, 1 run, full, on the legs, whipped to deep square leg ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
8.6," Unadkat to Rahul, SIX, heaved over deep mid-wicket. A 114kph slower half-tracker, one too many from Unadkat, and a little too predictable. Rahul picks it up, clearing out his front leg, and pulling flat ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
8.5," Unadkat to Manish Pandey, 1 run, slapped hard, and Rohit executes a superb diving save at point. Apart from that dropped catch, Mumbai's fielding has been absolutely gun-level tonight ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
8.4," Unadkat to Rahul, 1 run, fuller, tailing into the pads, squeezed through square leg ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
8.3," Unadkat to Manish Pandey, 1 run, 115.8kph, walks out, and punches it on the up to long-off ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
8.2," Unadkat to Rahul, 1 run, chopped straight to cover, and a very quick one stolen. Well, well, a direct hit and it would been very, very close. Never mind, Rohit doesn't nail it ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
8.1," Unadkat to Rahul, no run, 115.3kph, length, on leg-stump, cramping out room. Rahul steers his push to cover ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
7.6," Hrithik Shokeen to Rahul, 1 run, smart tight bowling this. Again, Rahul's happy waiting on it on his front foot to wrist it down to long-on quietly ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
7.5," Hrithik Shokeen to Manish Pandey, 1 run, steps out, and chips it more to deep mid-wicket this time ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
7.4," Hrithik Shokeen to Manish Pandey, 2 runs, a semi-helocopter whip this, all along the ground, and Pollard runs across superbly from long-on, diving full length, cutting it off ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
7.3," Hrithik Shokeen to Rahul, 1 run, low dipping full toss, driven to long-off ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
7.2," Hrithik Shokeen to Manish Pandey, 1 run, advances down, and Shokeen spots it to drag his length back. Quite awkwardly chopped off the under-edge, through his legs into the leg-side ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
7.1," Hrithik Shokeen to Rahul, 1 run, tossed up, full, on off, clipped round the corner ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
6.6," Daniel Sams to Rahul, 1 run, full, on the legs, clipped wide of deep mid-wicket ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
6.5," Daniel Sams to Rahul, 2 runs, cutter, length, going across. Chopped off the back foot, behind sweeper ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
6.4,"Daniel Sams to Rahul, 2 runs, pitched up, and a very neat forward drive through the line, past extra cover, but long-off will clean up",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
6.3," Daniel Sams to Rahul, no run, another off-cutter, and another push and miss ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
6.2," Daniel Sams to Rahul, no run, beats the outside-edge. A wafty push away from his body, and Sams' slower one has foxed him big time ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
6.1," Daniel Sams to Manish Pandey, 1 run, going across, back of a length. Back-footed slice, to deep sweeper ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
5.6," Unadkat to Manish Pandey, 1 run, tries to manufacture some room by backing away and slapping hard. Alas, Unadkat follows him in, doesn't give him space, and it ends up getting miscued to mid-off ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
5.5," Unadkat to Rahul, 1 run, on off, good length, pushed off the front foot through point ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
5.4," Unadkat to Manish Pandey, 1 run, a tap-and-run, in front of mid-off ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
5.3," Unadkat to Manish Pandey, no run, 128.1kph, sticks in the pitch, and gets a bit of extra bounce off a length, taking the shoulder of Pandey's bat to cover ",1st Inns,37t,Lucknow Super Giants,Mumbai Indians,"Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Manish Pandey, Krunal Pandya, Deepak Hooda, Ayush Badoni, Marcus Stoinis, Jason Holder, Mohsin Khan, Dushmantha Chameera, Ravi Bishnoi","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Dewald Brevis, Suryakumar Yadav, Tilak Varma, Kieron Pollard, Hrithik Shokeen, Daniel Sams, Jaydev Unadkat, Riley Meredith, Jasprit Bumrah",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 24,2022",Mumbai Indians have won the toss and have opted to field,Lucknow Super Giants won by 36 runs,KL Rahul,MI,field,LSG,MI
