ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
10.3," Axar to Hooda, SIX, Hooda is playing a superb innings here! In-angling fullish ball, Hooda converts it into a half-volley by dancing down the pitch and superbly lofts it over long-on. Sweet timing ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Axar,6,0,Full,,down the pitch,
10.3," Axar to Hooda, wide, 95.8kph, flirting with the tramline outside off, Hooda shoulders arms and that's been wided. Patel isn't a happy man ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Axar,wide,1,,wide,,wide
10.2," Axar to Hooda, no run, 97.4kph, stump-to-stump line, punched straight back at Axar Patel ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Axar,0,0,,,straight,
10.1," Axar to Rahul, 1 run, 95.2kph, quick away-turner outside off, punched to sweeper cover ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Rahul, Axar,1,0,,off side,sweeper,
9.6," Kuldeep Yadav to Rahul, 1 run, 14 runs off the over! Googly from a shorter length, turned to mid-wicket ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Rahul, Kuldeep Yadav,1,0,Short,,mid-wicket,
9.5," Kuldeep Yadav to Rahul, SIX, fifty partnership! LSG are going after DC's leading wicket-taker. Flighted leggie, right in the batter's arc, Rahul takes his front leg out of the equation and clobbers it over long-on for a 91m six. Kuldeep under the pump! ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Rahul, Kuldeep Yadav,6,0,,,long-on,
9.4," Kuldeep Yadav to Hooda, 1 run, knocked down to long-on for a single ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Kuldeep Yadav,1,0,,,long-on,
9.3," Kuldeep Yadav to Hooda, FOUR, shot! Hooda exposes all his sticks by backing away. It might have been the wrong 'un, but Kuldeep had overstepped. Hooda managed to get under it and lifted it inside-out over extra cover. Couple of bounces and into the fence ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Kuldeep Yadav,4,0,,stump line,extra cover,
9.2," Kuldeep Yadav to Rahul, 1 run, another sweep shot, Rahul loses his balance after making contact. Gets up in time and completes the single ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Rahul, Kuldeep Yadav,1,0,,,,sweep shot
9.1," Kuldeep Yadav to Hooda, 1 run, flighted delivery, Hooda gets forward and low, takes it on the full and brooms it to deep square leg ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Kuldeep Yadav,1,0,Full,,deep square,
8.6," Axar to Rahul, no run, in-dart, Rahul stays back to force it through the off-side and gets an under-edge that hits the turf and rolls towards the bowler ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Rahul, Axar,0,0,,,off-side,edge
8.5," Axar to Hooda, 1 run, 88.7kph, Hooda skips down and clips it to mid-wicket ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Axar,1,0,,,mid-wicket,
8.4," Axar to Rahul, 1 run, 95.4kph, a bit of extra bounce, Rahul rocks back and cuts well to sweeper cover ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Rahul, Axar,1,0,,,sweeper,cut shot
8.3,"Axar to Hooda, 1 run, jogs down and eases the drive to long-on",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda,Axar,1,0,,,long-on,on drive
8.2," Axar to Hooda, FOUR, 97.4kph, fuller and quicker, not much feet movement from Hooda who stays leg-side of the ball and drills through extra cover. Beat the fielder inside the circle to his right and long-off had no chance to cut it off. That was struck hard ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Axar,4,0,Full,,extra cover,cut shot
8.1," Axar to Hooda, no run, moves leg-side, gets forward and is early into his drive, the ball rolls to backward point ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Axar,0,0,,,backward point,square drive
7.6," Kuldeep Yadav to Hooda, 1 run, 79.4kph, googly, off-stump line, punched down to long-off off the back foot ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Kuldeep Yadav,1,0,,,long-off,
7.5," Kuldeep Yadav to Rahul, 1 run, legbreak from a length, flicked away to deep mid-wicket ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Rahul, Kuldeep Yadav,1,0,Good,,mid-wicket,flick shot
7.4," Kuldeep Yadav to Hooda, 1 run, tossed up leggie, Hooda drives to mid-wicket off the inside edge ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Kuldeep Yadav,1,0,Full toss,,mid-wicket,edge
7.3," Kuldeep Yadav to Hooda, FOUR, hammered! Too full from Kuldeep Yadav, the line is marginally outside off, Hooda stays leg-side of the ball, crouches a bit and batters through vacant extra cover. Bullets away to the fence ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Kuldeep Yadav,4,0,Full,off side,extra cover,
7.2," Kuldeep Yadav to Rahul, 1 run, quicker one, tapped towards cover for a quick single ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Rahul, Kuldeep Yadav,1,0,,,cover,
7.1," Kuldeep Yadav to Rahul, FOUR, flighted delivery from over the wicket, slightly overpitched and Rahul bunts it just past the non-striker. Shardul Thakur slides to his right from long-off and tries to stop with his legs but in vain. Kuldeep greeted with a boundary! ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Rahul, Kuldeep Yadav,4,0,,,long-off,
6.6," Axar to Rahul, 1 run, 96kph, flat, quick and wide of off, punched to sweeper cover ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Rahul, Axar,1,0,,wide,sweeper,
6.5," Axar to Hooda, 1 run, 101.6kph, shortened length, Hooda skips down the track and turns it to deep square leg off the inner half of the bat ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Axar,1,0,Short,,deep square,
6.4," Axar to Rahul, 1 run, 86.1kph, closes his bat-face to work it towards square leg ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Rahul, Axar,1,0,,,square leg,
6.3," Axar to Rahul, no run, 102.6kph, fired in on the stumps, Rahul pushes at it and inside-edges onto his pad ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Rahul, Axar,0,0,,stump line,,edge
6.2," Axar to Rahul, no run, 90.7kph, full and on the stumps, push-driven straight to cover ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Rahul, Axar,0,0,Full,stump line,straight,straight drive
6.1," Axar to Hooda, 1 run, 89.2kph, slightly moves leg-side to drive this full ball along the carpet to sweeper cover ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Axar,1,0,Full,,sweeper,drive
5.6," Mustafizur to Hooda, 1 run, 117.2kph, pace off again, Hooda uses his wrists to flick it to deep square leg ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Mustafizur,1,0,,,deep square,flick shot
5.5," Mustafizur to Hooda, no run, 116.4kph, slower delivery from a short of length, Hooda defends down the pitch ",1st Inns,45t,Delhi Capitals,Lucknow Super Giants,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Kuldeep Yadav, Mustafizur Rahman, Chetan Sakariya","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Deepak Hooda, Marcus Stoinis, Ayush Badoni, Krunal Pandya, Krishnappa Gowtham, Jason Holder, Dushmantha Chameera, Mohsin Khan, Ravi Bishnoi",,,IPL,2022,"Wankhede Stadium,Mumbai","May 01,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 6 runs,Mohsin Khan,LSG,bat,LSG,DC,Hooda, Mustafizur,0,0,Short,,down the pitch,defend
