ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen
8.6," Russell to de Kock, 1 run, 137.8kph, on the shorter side again, quicker one outside off, de Kock reaches out and scythes it to sweeper cover. The man in the deep sprints to his left and does well to keep the batters down to one ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
8.5," Russell to de Kock, SIX, 117.2kph, slower ball into the wicket, de Kock spots it and dispatches it with disdain over deep mid-wicket. Clears his front leg and hammers the pull ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
8.4," Russell to de Kock, 2 runs, shortish outside off and de Kock has somehow managed to lift it over vacant straight mid-on. It was probably a slower one and QdK was early into his shot ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
8.3," Russell to de Kock, no run, back of a length ball, de Kock miscues the slap to mid-off ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
8.2," Russell to Rahul, 1 run, 137.5kph, Rahul moves leg-side and Russell follows him. The captain hops and directs it to backward point's right and Rana makes a diving half-stop ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
8.1," Russell to de Kock, 1 run, 132kph, shortish ball from over the wicket, de Kock stays leg-side of the ball and stands tall to cut it to deep backward point ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
7.6," Chakaravarthy to Rahul, 2 runs, 103.6kph, shorter and quicker, Rahul turns it to deep mid-wicket and comes back for the second ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
7.5," Chakaravarthy to Rahul, no run, pushed to backward point with an opened bat-face off the back foot ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
7.4," Chakaravarthy to de Kock, 1 run, leggie, worked towards mid-wicket ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
7.3," Chakaravarthy to de Kock, no run, 108.7kph, Chakaravarthy bowls a bumper. Quinton de Kock didn't see that coming. He misses the pull and the keeper does well to pouch that above his left shoulder. QdK has a wry smile on his face ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
7.3," Chakaravarthy to Rahul, no ball, 1 run, 92.6kph, spins in a bit, knocked into the mid-wicket region off the front foot. Meanwhile, Chakaravarthy has over-stepped... ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
7.2," Chakaravarthy to Rahul, FOUR, 94.9kph, Chakaravarthy overpitches and Rahul latches onto it. The right-handed batter gets forward and drills it past the bowler beating him to his left. No chance for long-off to cut it off ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
7.1," Chakaravarthy to Rahul, no run, 95.5kph, Rahul is forward to drive and is beaten by the away-turn ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
6.6," Narine to Rahul, 1 run, 97.4kph, over the wicket, fullish delivery that drifts away a touch, driven to deep point ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
6.5," Narine to de Kock, 1 run, 91kph, drifting in on leg, nudged towards square leg for an easy single ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
6.4," Narine to Rahul, 1 run, 92.6kph, pushed gently towards long-on ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
6.3," Narine to Rahul, no run, 89.8kph, cut hard and Rahul picks out the fielder at backward point ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
6.2," Narine to Rahul, no run, 97.9kph, fired wide of off, Rahul punches it straight to the fielder at cover ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
6.1," Narine to de Kock, 1 run, 89.9kph, round the wicket, non-turner, de Kock waits and turns it in front of square on the leg-side ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
5.6," Chakaravarthy to Rahul, no run, 95.1kph, short of length, Rahul stands tall to defend on the leg-side ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
5.5," Chakaravarthy to de Kock, 1 run, pushed down the pitch, Varun Chakaravarthy dives to his left and parries it towards mid-wicket and the batters steal a single. The fielder loses his balance while throwing and is hence way off-target ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
5.4,"Chakaravarthy to de Kock, FOUR, 93.4kph, good use of the crease. Quinton de Kock moves leg-side to make room and neatly lifts this full ball on the stumps over extra cover for a one-bounce four",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
5.3," Chakaravarthy to Rahul, 1 run, nudged towards mid-wicket ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
5.2,"Chakaravarthy to Rahul, no run, Rahul moves leg-side to loft this one over mid-off. Misses it altogether and is beaten on the outside edge. Fortunately for the captain, the googly bounces over the off-stump. Don't think Rahul picked it",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
5.1," Chakaravarthy to Rahul, no run, 93kph, flat ball on leg from a short of length, nudged into the on-side ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
4.6," Umesh Yadav to Rahul, 1 run, 143.1kph, back of a length, dabbed to backward point's left where Venkatesh Iyer makes a sharp stop. 12 runs off the over! ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
4.5," Umesh Yadav to Rahul, FOUR, Rahul walks forward and moves leg-side to make room. The short ball, however, gets big on him and the skipper goes through with his shot as he slaps it awkwardly. Off the lower half of the bat and it goes to mid-off's left. A sliding Southee fails to get behind it and the quick outfield does the rest ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
4.4," Umesh Yadav to Rahul, no run, 143.6kph, on a length and around off, punched to cover point ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
4.3," Umesh Yadav to Rahul, SIX, 143.2kph, a beautiful pick-up shot. Shuffles across towards off does Rahul and brings his wrists into play to whip this short of a good length ball over deep backward square leg. The timing was spot-on ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
4.2," Umesh Yadav to de Kock, 1 run, 140.3kph, dug in short, de Kock hurriedly pulls and the ball lands in the square leg region off the top part of the bat ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
4.1," Umesh Yadav to de Kock, no run, 138.3kph, skiddy length ball, de Kock walks across a long way to ramp it over fine leg and fails to make contact. Fortunately for the batter, the ball bounces over the sticks ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
3.6," Narine to Rahul, no run, carrom ball, punched firmly off the back foot but straight to cover ",LSG Inns,66t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Venkatesh Iyer, Abhijeet Tomar, Shreyas Iyer(c), Nitish Rana, Sam Billings(w), Rinku Singh, Andre Russell, Sunil Narine, Umesh Yadav, Tim Southee, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), KL Rahul(c), Evin Lewis, Deepak Hooda, Manan Vohra, Marcus Stoinis, Jason Holder, Krishnappa Gowtham, Mohsin Khan, Avesh Khan, Ravi Bishnoi",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 18,2022",Lucknow Super Giants have won the toss and have opted to bat,Lucknow Super Giants won by 2 runs,Quinton de Kock,LSG,bat
