ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team
7.6," Umran Malik to Shahbaz Ahmed, no ball, 142.2kph, second bouncer of the over and it's been no-balled. Over the shoulder and Shahbaz Ahmed missed the pull ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
7.5," Umran Malik to Shahbaz Ahmed, no run, sharp and skiddy bumper, keeps coming in with the angle. Shahbaz Ahmed gets down just in time to avoid that. Proper chin-music! ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
7.4," Umran Malik to Shahbaz Ahmed, no run, 146kph, round the wicket, short of a good length, Shahbaz Ahmed slashes and misses ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
7.3," Umran Malik to Prabhudessai, 3 runs, 143.4kph, length ball, Prabhudessai shuffles across and tucks it through mid-wicket ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
7.2," Umran Malik to Prabhudessai, no run, 145.1kph, beaten for pace again! Sees the width on this length ball does Prabhudessai and flashes his bat at it, connects with thin air ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
7.1," Umran Malik to Prabhudessai, no run, pace and bounce! Hit-the-deck-hard short ball, Prabhudessai is clearly late on the pull. The ball bounces over the bat. Pooran collects it above his head and sports a smile ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
6.6," J Suchith to Prabhudessai, 3 runs, nudged through square leg and the batters run hard to come back for the second. There's overthrows at the bowler's end as well and the duo take one more ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
6.5," J Suchith to Prabhudessai, no run, 87.3kph, darted down leg, Prabhudessai gets inside the line to whip it away. Doesn't connect and the ball brushes the batter's thigh/pad before going into the keeper's gloves. Half-an-appeal for lbw, died down quickly ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
6.4," J Suchith to Shahbaz Ahmed, 1 run, 86.6kph, Shahbaz Ahmed shuffles and turns in direction of the spin to square leg ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
6.3," J Suchith to Prabhudessai, 1 run, 89.1kph, quicker one outside off, chopped towards cover for a quick single ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
6.2," J Suchith to Prabhudessai, no run, 85.8kph, very full, Prabhudessai drills it straight back at the bowler ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
6.1," J Suchith to Prabhudessai, no run, hint of spin, Prabhudessai gets an outside edge and the ball dribbles to backward point ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
6.1," J Suchith to Prabhudessai, wide, round the wicket, drifting in and down leg ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
5.6," Marco Jansen to Shahbaz Ahmed, no run, 135.3kph, good length on the stumps, tapped towards point and Shahbaz Ahmed eyes a sharp single, gets sent back ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
5.5," Marco Jansen to Prabhudessai, 1 run, full and angled away, driven hard to cover point's right who dives and half-stops ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
5.4," Marco Jansen to Prabhudessai, FOUR, just out of KW's reach! Prabhudessai shuffles across and decides to play an aerial drive. Doesn't middle it and Williamson covers a lot of distance to his left from mid-off, leaps across but the ball eludes him by an inch or two... ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
5.3," Marco Jansen to Prabhudessai, no run, 137.5kph, back of a length, Prabhudessai shapes up to cut and gets an under-edge that goes to the keeper on the bounce ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
5.2," Marco Jansen to Prabhudessai, no run, 135.9kph, away-slanting length ball wide of off, Prabhudessai is happy to shoulder arms ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
5.1," Marco Jansen to Prabhudessai, no run, pitched up delivery, hint of inward curl, Prabhudessai drives hard and off the inner part of the bat to mid-on ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
5.1," Marco Jansen to Prabhudessai, wide, 137.8kph, length ball down leg, past Prabhudessai's flick ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
4.6," T Natarajan to Shahbaz Ahmed, no run, full delivery, curls in, Shahbaz Ahmed defends it to the left of the bowler ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
4.6," T Natarajan to Shahbaz Ahmed, 5 wides, rare freebie from SRH! An inswinger but Natarajan errs with his line. Miles down leg and Pooran couldn't even get close to it with his dive ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
4.5," T Natarajan to Shahbaz Ahmed, no run, swings away on this occasion, Shahbaz Ahmed lets it pass as the line is outside off ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
4.4," T Natarajan to Shahbaz Ahmed, no run, inswinger, off-and-middle-lined, blocked back at the bowler ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
4.3," T Natarajan to Shahbaz Ahmed, no run, good length, Shahbaz Ahmed gets forward and defends into the off-side ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
4.2," T Natarajan to Maxwell, out Caught by Williamson!! KW dives forward at mid-off and claims the catch. The umpires, however, send it upstairs. Just one look and the TV umpire is happy. OUT flashed on the giant screen. RCB have lost their top-four inside five overs! Seam-up, full ball marginally outside off, Maxwell doesn't bother to keep it down and pays the price. Came off the bottom part of the bat and he ended up chipping it in the air. SRH's captain ran in from mid-off and timed his forward-jump perfectly to snaffle it inches above the ground. Maxwell c Williamson b T Natarajan 12(11) [4s-2] ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
4.1," T Natarajan to Maxwell, no run, 130.1kph, good length, Maxwell defends from the crease and inside-edges onto his pad. Prabhudessai wants a single but gets sent back ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
3.6," Marco Jansen to Prabhudessai, no run, banged in short from over the wicket, good lift, Prabhudessai crouches and sways away from it ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
3.5," Marco Jansen to Maxwell, 1 run, short ball, swivel-pulled to deep square leg ",1st Inns,36t,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Faf du Plessis(c), Anuj Rawat, Virat Kohli, Glenn Maxwell, Suyash Prabhudessai, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Josh Hazlewood, Mohammed Siraj","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Kane Williamson(c), Rahul Tripathi, Aiden Markram, Nicholas Pooran(w), Shashank Singh, Jagadeesha Suchith, Bhuvneshwar Kumar, Marco Jansen, Umran Malik, T Natarajan",,,IPL,2022,"Brabourne Stadium,Mumbai","Apr 23,2022",Sunrisers Hyderabad have won the toss and have opted to field,Sunrisers Hyderabad won by 9 wkts,Marco Jansen,SRH,field,RCB,SRH
