ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
12.3," Mishra to Kedar Jadhav, FOUR, pushed through flatter and wider of off, Kedar makes room and flat-bats the slap - beats Mishra and races away to the fence in a jiffy ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Kedar Jadhav, Mishra,4,0,,wide,,push shot
12.2," Mishra to Kedar Jadhav, SIX, massive, Kedar breaks the shackles, this was well tossed up on off, right into the swinging zone of Kedar, he gets forward and sends it high and into the second tier - over long-on ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Kedar Jadhav, Mishra,6,0,Full toss,off side,long-on,
12.1," Mishra to Kedar Jadhav, 2 runs, flatter and on the stumps, Kedar goes back and whips it wide of Billings at deep mid-wicket, back for the second run ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Kedar Jadhav, Mishra,2,0,,stump line,mid-wicket,
11.6," Pat Cummins to Kedar Jadhav, leg byes, 1 run, full and on Kedar's pads, he was looking to whip and missed, the ball rolled away off his pads towards long leg, just a leg-bye ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Kedar Jadhav, Pat Cummins,byes,1,Full,,long leg,beaten
11.5," Pat Cummins to Binny, 1 run, banged in short and angling into Binny's body, he hops across and nudges it in front of point, scampers across for a quick single ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Binny, Pat Cummins,1,0,Short,,point,
11.4," Pat Cummins to Kedar Jadhav, 1 run, on a good length and on the stumps, Kedar clears his left leg and heaves it towards long-on, didn't get hold of the shot, one bounce to long-on ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Kedar Jadhav, Pat Cummins,1,0,Good,stump line,long-on,
11.3," Pat Cummins to Binny, 1 run, back of a length and just outside off, Binny takes a step down the track and defends it towards point. Nadeem has a shy at the bowler's end and concedes an overthrow ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Binny, Pat Cummins,1,0,Back of Length,off side,point,defend
11.2," Pat Cummins to Binny, FOUR, much needed boundary for RCB, on a good length and angling back into the right-hander, he uses the pace on the bat, opens up slightly and shovels it wide of mid-wicket. Mishra put in the dive - but in vain ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Binny, Pat Cummins,4,0,Good,wide,mid-wicket,
11.1," Pat Cummins to Binny, no run, on a good length and just outside off, Binny gets forward and finds mid-off with the drive ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Binny, Pat Cummins,0,0,Good,off side,mid-off,off drive
10.6," Nadeem to Binny, 1 run, tossed up on Binny's pads, clipped away behind square on the on-side. That ends Nadeem's bowling for the day. He has pulled things back in favour of the Daredevils - 1/13 is his returns ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Binny, Nadeem,1,0,Full toss,,square,pull shot
10.5," Nadeem to Kedar Jadhav, 1 run, pushed through on off, nudged away past square leg for a single ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Kedar Jadhav, Nadeem,1,0,,off side,square leg,push shot
10.4," Nadeem to Kedar Jadhav, no run, appeal for a stumping. Pant looked very confident there, did Kedar drag his foot out? He did, but got back quickly enough. NOT OUT is the call. This was tossed up on off, Kedar was looking to slog it over mid-wicket, dragged his left leg out for a moment as he missed, but was back in quickly ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Kedar Jadhav, Nadeem,0,0,Full toss,off side,mid-wicket,beaten
10.3," Nadeem to Binny, 1 run, fraction short and on the stumps, Binny was pressing forward - then goes back and clips it towards mid-wicket ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Binny, Nadeem,1,0,Short,stump line,mid-wicket,
10.2," Nadeem to Kedar Jadhav, 1 run, flatter and on the stumps, eased down towards long-on for a single ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Kedar Jadhav, Nadeem,1,0,,stump line,long-on,
10.1," Nadeem to Binny, 1 run, Nadeem pulls his length back as Binny came down the track, nudged wide of cover - off the leading edge - wide of cover ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Binny, Nadeem,1,0,,wide,cover,edge
9.6," Zaheer to Binny, 1 run, back of a length and just outside off, Binny stands tall and punches it to deep cover for a single ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Binny, Zaheer,1,0,Back of Length,off side,deep cover,
9.5," Zaheer to Binny, no run, on a good length and angling across the right-hander, Binny cuts and finds the fielder at backward point ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Binny, Zaheer,0,0,Good,,backward point,Cut
9.4," Zaheer to Kedar Jadhav, 1 run, short of a good length and well outside off, cracked square on the off-side for a single ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Kedar Jadhav, Zaheer,1,0,Short,off side,square,
9.3," Zaheer to Binny, 1 run, back of a length and just outside off, Binny dabs it in front of point and calls for a quick single ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Binny, Zaheer,1,0,Back of Length,off side,point,dab
9.2," Zaheer to Binny, 2 runs, short of a good length and just outside off, Binny plays with an open face and guides it behind square on the off-side. There's a direct hit at the striker's end and that results in an extra run for Binny ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Binny, Zaheer,2,0,Short,off side,square,
9.1," Zaheer to Kedar Jadhav, 1 run, on a good length and just outside off, driven down towards long-off for a single ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Kedar Jadhav, Zaheer,1,0,Good,off side,long-off,off drive
8.6," Nadeem to Binny, no run, pushed through flatter and just outside off, skids through after pitching, Binny backed away on the cut and mistimes it towards the off-side ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Binny, Nadeem,0,0,,off side,off-side,cut shot
8.5," Nadeem to Binny, no run, tossed up on the leg-stump line, Binny was lunging forward in defence, gets an inside edge towards the on-side ",1st Inns,5th,Royal Challengers Bangalore,Delhi Daredevils,"Royal Challengers Bangalore (Playing XI): Chris Gayle, Mandeep Singh, Vishnu Vinod(w), Kedar Jadhav, Shane Watson(c), Stuart Binny, Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake","Delhi Daredevils (Playing XI): Sam Billings, Aditya Tare, Sanju Samson, Karun Nair, Rishabh Pant(w), Carlos Brathwaite, Chris Morris, Pat Cummins, Shahbaz Nadeem, Zaheer Khan(c), Amit Mishra",,,IPL,2017,"M.Chinnaswamy Stadium,Bengaluru","Apr 08,2017","RCB won the toss and opted to bat first at the Chinnaswamy. That's a brave call, they are playing three spinners as well. Are they hoping for the bowlers to defend whatever their batsmen make? They are still without VK and AB, they have lost KL. Tough times if you are a RCB fan. Gayle and a change at the top - it's Watson who's walking out to the middle. We are ready for Bengaluru's first IPL 10 game..",Royal Challengers Bangalore won by 15 runs,Kedar Jadhav,RCB,bat,RCB,DD,Binny, Nadeem,0,0,Full toss,,defence,edge
