ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra,ball_length,ball_line
18.4," Andrew Tye to Raina, FOUR, sliced away in front of deep point, where the fielder dashes in only to find that he's badly misjudged it. Then he doesn't put his body behind it either, allowing it to slip past the side of him ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,4,0,,
18.3," Andrew Tye to Raina, SIX, pops Tye over long-on to raise his fifty! The equation has come down to a run-a-ball. Don't think he got this one off the middle either, but got enough to just clear the leaping fielder ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,6,0,,
18.2," Andrew Tye to Raina, 2 runs, length ball, dragged away off the inside half between long-on and deep mid-wicket ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,2,0,Good,
18.1," Andrew Tye to Raina, SIX, finally gets hold of one! He waited just a moment longer to account for the knuckle ball, and then heaved it away for a flat six. Even this had come more off the bottom of his bat actually, but again, these are short boundaries ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,6,0,Short,
17.6," Mohit Sharma to Dhoni, FOUR, Dhoni absolutely nails this! Spoils what was turning out to be a good over. Brings up 4000 IPL runs for himself as well. Back of length at the stumps, he opens himself up and swings into a brutal cross-batted smite through square leg ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,4,0,Good,stump line
17.5," Mohit Sharma to Raina, 1 run, Raina's timing is just not there. Not always easy to hit out after nurdling the ball for so long. Length ball outside off, he slogs hard and miscues it off the outside half. So terrible is the timing that it falls well in front of deep mid-wicket ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,Good,off side
17.4," Mohit Sharma to Dhoni, 1 run, Dhoni skips out of the crease, only to be greeted with a brilliant yorker length delivery. Can only jam it out to mid-off ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,yorker,
17.3," Mohit Sharma to Raina, 1 run, length ball outside off, Raina opens himself up to carve it over extra cover, but can't find the middle this time either. Thick inside edge past leg-stump ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,Good,off side
17.2," Mohit Sharma to Raina, 2 runs, desperate effort from Ankit Rajpoot, who does well in the end to shove his hands behind the ball. Length ball slanted outside off, Raina aims for a hoick through mid-wicket but sends it in a diagonally opposite direction through an outside edge. It was in the air for a while, but fell well short of the charging Rajpoot ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,2,0,Good,off side
17.2," Mohit Sharma to Raina, wide, bangs the slower bouncer in way too short, loops over Raina's head ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,wide,1,Short,wide
17.1," Mohit Sharma to Dhoni, 1 run, back of a length delivery on middle, poked back past the bowler ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,Back of Length,stump line
16.6," Ashwin to Dhoni, 1 run, waits on this length delivery before dabbing it to short third man ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,Good,
16.5," Ashwin to Dhoni, 2 runs, rocks back to the carrom ball and cracks the cut away through point. Good diving effort from Axar in the deep to save the boundary ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,2,0,Good,
16.4," Ashwin to Raina, 1 run, turned away with the angle through mid-wicket ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,,
16.3," Ashwin to Dhoni, 1 run, 93.8kph, pretty full outside off. Dhoni shimmies to the pitch of it and pushes a single to long-on ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,Full,off side
16.2," Ashwin to Raina, 1 run, flat length ball, pushes it into the off-side ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,Good,
16.1," Ashwin to Chahar, out Caught by Mohit Sharma!! Sliced up off a thick edge, Mohit Sharma gets underneath it comfortably at cover. So Chahar's joyride comes to an end. The carrom ball was cleverly fired out of his arc, and his leg-side swipe was always vulnerable to the ball turning away. He's done his job though. He's done more than what could've been asked of him. Chahar c Mohit Sharma b Ashwin 39(20) [4s-1 6s-3] ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,out,out,,
15.6," Axar to Raina, 2 runs, bit of a helicopter flourish from Raina as he whips this off the back foot wide of long-on. Scurries back for the second run ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,2,0,,wide
15.5," Axar to Chahar, 1 run, fired in very full outside off, Chahar swings hard but gets a thick inside edge wide of short fine leg ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,Full,off side
15.4," Axar to Raina, 1 run, picks length early, steps back in the crease and cuts to point where there's a fumble ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,,
15.3," Axar to Chahar, 1 run, driven down to long-on ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,,
15.2," Axar to Chahar, SIX, my word does he have some ability with the bat! This is a stunning shot. Makes some room to a length ball and flat-bats it over long-off. Wow Deepak Chahar ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,6,0,Good,
15.1," Axar to Raina, 1 run, wow, Raina is playing second fiddle here. Knocks the ball down to long-on ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,,
14.6," Ashwin to Chahar, 2 runs, and finishes the over by softly nudging the length ball wide of long-on for two. 21 off the over. It knocks Punjab out of the playoffs, sending RR through ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,2,0,Good,wide
14.5," Ashwin to Chahar, FOUR, short and wide, Chahar stretches out to reach it and then cuts it away to the point boundary. He's taking Ashwin apart ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,4,0,Short,wide
14.4," Ashwin to Raina, 1 run, played down the ground for a single ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,,
14.3," Ashwin to Chahar, 1 run, full and fast at the stumps, Chahar knocks it to long-on ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,Full,stump line
14.3," Ashwin to Chahar, wide, absolutely fired in by Ashwin, very quick. But it's very short and very wide, well beyond the marker ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,wide,1,Short,wide
14.2," Ashwin to Chahar, SIX, now a blistering strike over long-off. Wow. Ashwin had fired this pretty wide of off, so Chahar had to reach out slightly, but the timing is still so sublime ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,6,0,,wide
14.1," Ashwin to Chahar, SIX, he has whacked this carrom ball over deep square leg's head. Not long boundaries here, so even a decent contact comfortably takes it over the ropes. Walked across the stumps, sat down low and got a great length for the slog-sweep ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,6,0,,
13.6," Axar to Chahar, 1 run, sliding in on middle and leg, nudged through the on-side ",2nd Inns,56t,Chennai Super Kings,Kings XI Punjab,"Chennai Super Kings (Playing XI): Faf du Plessis, Ambati Rayudu, Suresh Raina, MS Dhoni(w/c), Sam Billings, Dwayne Bravo, Ravindra Jadeja, Harbhajan Singh, Shardul Thakur, Deepak Chahar, Lungi Ngidi","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Aaron Finch, David Miller, Karun Nair, Manoj Tiwary, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Ankit Rajpoot",,,IPL,2018,"Maharashtra Cricket Association Stadium,Pune","May 20,2018",Chennai Super Kings have won the toss and have opted to field,Chennai Super Kings won by 5 wkts,Lungi Ngidi,CSK,field,CSK,PBKS,1,0,,stump line
