ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra,ball_length,ball_line
1.3,"Mohit Sharma to Munro, 1 run, a piece of Yuvraj Singh genius from mid-off. A botched push by Munro -- the bat turned there -- and he looked to pinch a quick single. Takes off, but there's Yuvi charging at the ball, and leaning forward into a left-handed throw. Doesn't hit, else.. Munro comes in the crease dragging his bat",1st Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,DD,PBKS,1,0,,
1.2," Mohit Sharma to Gambhir, byes, 1 run, that's deflected off KL Rahul's gloves. Will be a test for him, this season. Extra bounce off this green-tinged pitch, takes off from a back of a length and climbs past Gambhir's outside edge ",1st Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,DD,PBKS,byes,1,Back of Length,
1.1," Mohit Sharma to Gambhir, no run, just a little bit of readymade width with this over the wicket angle but not enough. Gambhir slaps it to point ",1st Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,DD,PBKS,0,0,,
0.6," Ashwin to Gambhir, 1 run, and again. Flatter, coming in with the arm and clipped to deep mid-wicket ",1st Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,DD,PBKS,1,0,,
0.5," Ashwin to Munro, 1 run, skidding into the pad, single worked to mid-wicket ",1st Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,DD,PBKS,1,0,,
0.4,"Ashwin to Munro, no run, okay, here's some turn. There's a stumping appeal. A bit of flight and this spins away ever so slightly. Beats the outside edge and the keeper's taken the bails off. Back foot seems to be on the line but is there something behind? Yeah, something behind the line. Not out. Munro just about survives but not before witnessing the command Ashwin has over spinning and not spinning the ball",1st Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,DD,PBKS,0,0,,
0.3," Ashwin to Gambhir, 1 run, a bit of flight this time, and look at Gambhir coming forward and stabbing it through Ashwin's right. The dive isn't enough. Never is ",1st Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,DD,PBKS,1,0,,
0.2," Ashwin to Gambhir, 2 runs, another one that slides on -- no turn; I mean who even expected -- and Gambhir's nicely worked it around through mid-wicket for a couple ",1st Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,DD,PBKS,2,0,,
0.1," Ashwin to Munro, 1 run, slides this in from wide of the crease, quick single to mid-on. Munro and Delhi off the mark. Time to have a look at the other left-hander ",1st Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,DD,PBKS,1,0,,wide
18.5," Boult to Stoinis, 1 run, that's it! KXIP have won their first outing. Full delivery from Boult, Stoinis chips it over cover ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,1,0,Full,
18.4," Boult to Stoinis, FOUR, smashed and the scores are level. There is a man at long-off, but he is very wide, Stoinis picks the slower ball early, waits and then muscles it down the ground for a one-bounce four ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,4,0,,wide
18.3," Boult to Miller, 1 run, Boult goes for the wide yorker, Miller reaches out and drives it to deep cover ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,1,0,yorker,wide
18.2," Boult to Stoinis, 1 run, slower ball from Boult, Stoinis drives it to long-on ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,1,0,,
18.1," Boult to Miller, 1 run, low full toss on the leg stump, Miller loses shape on the slog and hits it to deep mid-wicket ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,1,0,Full,stump line
18.1,"Boult to Stoinis, no ball, 1 run, very full and on the leg stump, driven to long-on. Extra fielder outside the circle, so it's been adjudged a no ball. Free-hit coming up and captain Gambhir is not happy, is shaking his head",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,no ball,1,Full,stump line
17.6," Chris Morris to Miller, 2 runs, change of pace again from Chris Morris, Miller pulls it towards fine leg and comes back for the second ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,2,0,,
17.5," Chris Morris to Stoinis, 1 run, slower ball and Stoinis flicks to deep mid-wicket ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,1,0,,
17.4," Chris Morris to Miller, 1 run, full delivery on the stumps, Miller flicks it into the on-side ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,1,0,Full,stump line
17.3," Chris Morris to Stoinis, 1 run, slower delivery from Chris Morris, Stoinis mistimes the pull to long-on ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,1,0,,
17.2," Chris Morris to Stoinis, no run, hit on the leg. Oh dear! This one's missed the pad and hit him hard on the side of the knee. He's down on the floor in pain, gets up but he is limping. That is one bad area to get and it wasn't the slower ball from Morris. That will be really painful for Stoinis. Gets some attention and he's good to continue ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,0,0,Good,
17.1," Chris Morris to Stoinis, no run, oh that's almost knocked the off pole out of the ground, short of length delivery just outside off stump, Stoinis tries to pull and misses ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,0,0,Short,off side
16.6," Rahul Tewatia to Stoinis, 3 runs, chopped past short third man, flatter delivery outside off stump, Stoinis tries to guide it to third man, ends up get an under edge. 11 off that over, very hard for KXIP ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,3,0,Short,off side
16.5," Rahul Tewatia to Stoinis, FOUR, no one at deep cover and Stoinis picks the gap. Went back to give himself a bit of room, the bowler dropped it short and Stoinis lofts the ball over the infield for four ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,4,0,Short,
16.4," Rahul Tewatia to Stoinis, no run, the reverse sweep attempted and it's down the leg-side, Stoinis makes no contact ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,0,0,,
16.3," Rahul Tewatia to Miller, 1 run, flatter delivery outside off stump, Miller guides it to short third man ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,1,0,Short,off side
16.2," Rahul Tewatia to Stoinis, 1 run, good from the bowler, he dropped it short on seeing Stoinis advance, the batsman makes the adjustment late and flicks through mid-wicket ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,1,0,Good,
16.1," Rahul Tewatia to Stoinis, 2 runs, Stoinis was down on one knee and ready for the paddle even before Rahul Tewatia jumped in his delivery stride, helped away to fine leg ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,2,0,,
15.6," Christian to Stoinis, 1 run, this is flicked away to long-on, almost a yorker, but Stoinis manged to hit it well ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,1,0,yorker,
15.5," Christian to Stoinis, 2 runs, oh what a shot to begin with. Full and on the stumps, a solid straight drive from the middle of the bat, just misses the stumps and long-off cuts it off, Miller calls Stoinis through for the second ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,2,0,Full,stump line
15.4," Christian to Nair, out Caught by Boult!! In the airrr and he's picked out Boult this time. He is very disappointed that he's gifted the wicket away. ""These are not baby boundaries,"" says Pommie Mbangwa on air. Oh Nair, this is not the Chinnaswamy that you are so used to. Anyway, full credit to him for an excellent effort. Another shortish ball from Christian, Nair pulls again, hits it flatter this time and Boult moves to his right before completing the catch and tumbling. Nair c Boult b Christian 50(33) [4s-5 6s-2] ",2nd Inns,2nd,Kings XI Punjab,Delhi Daredevils,"Kings XI Punjab (Playing XI): Lokesh Rahul(w), Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Mujeeb Ur Rahman","Delhi Daredevils (Playing XI): Gautam Gambhir(c), Colin Munro, Rishabh Pant(w), Shreyas Iyer, Chris Morris, Vijay Shankar, Daniel Christian, Rahul Tewatia, Amit Mishra, Trent Boult, Mohammed Shami",,,IPL,2018,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 08,2018",Kings XI Punjab have won the toss and have opted to field,Kings XI Punjab won by 6 wkts,KL Rahul,PBKS,field,PBKS,DD,out,out,Full,
