ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra,ball_length,ball_line
19.5," Brathwaite to Kuldeep Yadav, no run, now skips across the stumps for the paddle, and misses. The ball goes behind his legs, while still being far enough of off ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,0,0,,
19.4," Brathwaite to Kuldeep Yadav, no run, they've gone up for a review, but whatever the result, it will be a dot ball. KKR are almost done. Brilliant yorker outside off, Kuldeep looks to slice it away, but can only bump it back off a thick inside edge. Definite bump-ball back to the bowler ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,0,0,yorker,off side
19.3," Brathwaite to Shubman Gill, out Caught by Rashid Khan!! Rashid Khan has gobbled this up like a candy in the deep. What ridiculous ease. Full ball on leg stump from round the wicket, Brathwaite's round the wicket angle cramped Gill up meaning that there was no power behind the shot. He merely chipped it up. Rashid settles under it, around five yards in front of the boundary, and swallows it. Shubman Gill c Rashid Khan b Brathwaite 30(20) [4s-2 6s-1] ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,out,out,Full,leg side
19.2," Brathwaite to Shivam Mavi, out Caught by Rashid Khan!! Slogs, connects hard and flat, but picks out deep mid-wicket, and who should it be there. Of course Rashid Khan. To Brathwaite's credit, he bowled this pretty full and prevented Mavi from getting much elevation. KKR will at least have Gill on strike. Shivam Mavi c Rashid Khan b Brathwaite 6(4) [4s-1] ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,out,out,Full,
19.1," Brathwaite to Shivam Mavi, FOUR, how are the nerves now SRH? How are the nerves now Carlos? Full ball outside off, Mavi slices it away over backward point ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,4,0,Full,off side
18.6," S Kaul to Shubman Gill, SIX, and clears long-off! Gill has ensured that there will still be some pressure on the weaker bowling option - whoever that is, when the final over starts. Full ball outside off, Gill is deep in the crease to smash it back down the ground. Powers it into the crowd ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,6,0,Full,off side
18.5," S Kaul to Shubman Gill, 2 runs, full ball just outside off, slices it up off the outside half and it balloons over Williamson's head at extra cover ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,2,0,Full,off side
18.4," S Kaul to Shivam Mavi, 1 run, overpitched on off, and it's enough to prevent Mavi from getting under it. He backs to leg, and then smears it to deep point ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,1,0,,off side
18.3," S Kaul to Shubman Gill, 1 run, it was there to be hit this full toss, but Gill merely whips it to deep mid-wicket ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,1,0,Full,
18.2," S Kaul to Shivam Mavi, 1 run, this is unbelievable bowling under pressure. Yorker on off, Mavi jams it to short cover and then they run, because they have to, and not because it was on. Direct-hit would have ended Gill and with him, KKR's hopes ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,1,0,yorker,off side
18.1," S Kaul to Chawla, out Bowled!! Off-stump ripped off! Kaul points to the heavens. Williamson claps. SRH leap closer. Full ball on middle, Chawla eyes an inside-out drive after clearing his front leg but only gets an outside edge to send the ball smashing into the off pole. Chawla b S Kaul 12(12) [6s-1] ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,out,out,Full,stump line
17.6," Bhuvneshwar to Shubman Gill, FOUR, Bhuvneshwar dared to put his hands up, but he wasn't stopping this. A bit short of the blockhole this time, Gill accentuates the error by going deep in his crease and drills it hard and straight. Keeps KKR breathing ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,4,0,Short,
17.5," Bhuvneshwar to Chawla, 1 run, Chawla does try something different, goes for the lap-scoop but fine leg is back at the boundary. Only a single ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,1,0,,
17.4," Bhuvneshwar to Shubman Gill, 1 run, they have to try something here. Bhuvneshwar will keep hitting that mark otherwise. Near yorker on leg, cramps Gill up and restricts him to a timid flick through mid-wicket ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,1,0,yorker,leg side
17.3," Bhuvneshwar to Chawla, 1 run, brilliant, brilliant, brilliant. Yorker on leg-stump, Chawla - despite all the shuffling in the crease - can only manage a limp hit back towards Bhuvi who fumbles and allows the run ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,1,0,yorker,leg side
17.2," Bhuvneshwar to Shubman Gill, 1 run, 140kph, drilled into the blockhole. Silence deafening at Eden. Gill jams this off the toe-end towards long-on ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,1,0,,
17.1," Bhuvneshwar to Chawla, 1 run, and he starts brilliantly. Yorker on off, Chawla can only squeeze it to backward point ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,1,0,yorker,off side
16.6," S Kaul to Chawla, 1 run, oh it was there to be biffed, Kaul has missed his length, but Chawla mistimes the full toss through mid-wicket ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,1,0,Good,
16.5," S Kaul to Shubman Gill, 1 run, his yorker-bowling at the death has been a revelation this season, and he plants another one in there. Jammed away wide of cover by Gill. Just three singles off the over so far. Pressure mounting ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,1,0,yorker,wide
16.4," S Kaul to Shubman Gill, no run, nailed into the blockhole on off, Gill backs away and squeezes it to cover ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,0,0,,off side
16.3," S Kaul to Chawla, 1 run, length ball at the stumps, Chawla makes room to it and drives down the ground towards mid-off. Got it high on the bat there ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,1,0,Good,stump line
16.2," S Kaul to Chawla, no run, short ball on off, wants to ramp it over the keeper's head but makes no contact ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,0,0,Short,off side
16.1," S Kaul to Shubman Gill, 1 run, pitched up at the stumps, whipped away to deep mid-wicket ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,1,0,,stump line
15.6," K Khaleel Ahmed to Chawla, SIX, clears the front leg to this length ball and muscles it over mid-wicket. Length ball from Khaleel, right into Chawla's arc. 14 off the over to revive KKR's chase ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,6,0,Good,
15.6," K Khaleel Ahmed to Chawla, wide, awful delivery down leg, credit to Saha for stopping it ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,wide,1,,wide
15.5," K Khaleel Ahmed to Shubman Gill, 1 run, back of a length delivery outside off from round the wicket, punched through the covers ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,1,0,Back of Length,off side
15.4," K Khaleel Ahmed to Shubman Gill, FOUR, stunning timing from Shubman Gill! Back of length outside off, Gill didn't even go through with this back foot punch. He checks the shot late, but it skims off the sweet spot to beat Williamson at extra cover ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,4,0,Back of Length,off side
15.3," K Khaleel Ahmed to Chawla, 1 run, steered away down to third man ",2nd Inns,Qua,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Shakib Al Hasan, Yusuf Pathan, Deepak Hooda, Wriddhiman Saha(w), Carlos Brathwaite, Bhuvneshwar Kumar, Rashid Khan, Siddarth Kaul, K Khaleel Ahmed","Kolkata Knight Riders (Playing XI): Sunil Narine, Chris Lynn, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Shubman Gill, Andre Russell, Piyush Chawla, Kuldeep Yadav, Prasidh Krishna, Shivam Mavi",,,IPL,2018,"Eden Gardens,Kolkata","May 25,2018",Kolkata Knight Riders have won the toss and have opted to field,Sunrisers Hyderabad won by 14 runs,Rashid Khan,KKR,field,KKR,SRH,1,0,,
