ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra,ball_length,ball_line
0.5," Sandeep Sharma to Kohli, 1 run, again he walks at Sandeep Sharma, short of length outside off, dabbed in front of backward point for a quick single ",1st Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,RCB,SRH,1,0,Short,off side
0.4," Sandeep Sharma to Kohli, FOUR, what a shot to get off the mark. Kohli on the walk, trying to get ahead of Sandeep Sharma and prove his superiority over him. Converts a length ball into a half-volley and drives it wide of mid-off, superb shot and all along the ground, lovely way to get going and a statement made by Kohli ",1st Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,RCB,SRH,4,0,Good,wide
0.3," Sandeep Sharma to Parthiv Patel, 1 run, umpire Anil Dandekar gets in the way of this flick. Saves SRH 3 runs. Not sure Parthiv Patel is happy though. Was firmly flicked off the pads, Dandekar was slow to open his legs and wore one. Certainly was going to the fence, Parthiv Patel though is off the mark with that run ",1st Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,RCB,SRH,1,0,,
0.2," Sandeep Sharma to Parthiv Patel, no run, full on the pads, flicked straight to the fielder at mid-wicket ",1st Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,RCB,SRH,0,0,Full,stump line
0.1," Sandeep Sharma to Parthiv Patel, no run, dropped first ball! What a beginning that would've been to the game. Straight in and straight out. Deepak Hooda at short cover who got both hands and then it went out. Was a fairly straightforward chance too. Driven in the air and Parthiv Patel gets lucky ",1st Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,RCB,SRH,0,0,Short,
19.6,"Siraj to Manish Pandey, 1 run, RCB are still in this. They move to 12 points. Whatta game of cricket. Again got the heartbeats pulsating at a break neck pace. That was a low full toss and tailing in, the batsman with a closed face of the bat drags the ball away to long-on for a single",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,1,0,Full,
19.5," Siraj to Manish Pandey, 2 runs, miscues the ball over backward point for a brace ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,2,0,,
19.4,"Siraj to Deepak Hooda, 1 run, dropped! How many dropped catches tonight? And second drop for the skipper. The length ball was delivered for the batsman to send it to the moon. But the batsman lifted it up without any distance for the man at long-off to come in but he dropped it",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,1,0,Good,
19.3," Siraj to Manish Pandey, leg byes, 1 run, full toss and the batsman fails to connect on this. The ball thuds the pad away and bobbles away into the on-side. They take a leg-bye amidst the huge appeal. The fans erupt as they know that even three sixes won't be enough ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,byes,1,Full,
19.2,"Siraj to Manish Pandey, no run, what was he trying to do? 20 off 4 balls now. The batsman tries to be cheeky and looks to hit it off the back of his bat and misses it. Pressure on the batting side now",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,0,0,Back of Length,
19.1," Siraj to Williamson, out Caught by de Grandhomme!! The swirler has been taken at deep fine leg, inches inside the fence. The batsman shuffled across the sticks and swept the ball away high up in the air. The ball went skywards and when it came down, it had a nervous Kiwi under it. The fielder took it really away from his body. He was inches inside the fence though and that played on his mind. Williamson c de Grandhomme b Siraj 81(42) [4s-7 6s-5] ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,out,out,,stump line
18.6," Southee to Manish Pandey, FOUR, four to end! The drama continues. 20 to get in the last over. That was full, more of a half-volley as he missed the mark and the batsman brought all his sinews to play. Muscled past long-off, to his left for a four ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,4,0,Full,
18.5,"Southee to Manish Pandey, no run, just inside the tramline outside off and the batsman lets it go in search of a wide. That was again full and the batsman could not reach it as he was backing away a bit",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,0,0,Full,off side
18.4," Southee to Williamson, 1 run, another misfield. Does not cost RCB anything. The wide, full ball was squeezed away to short third man, who fumbled and recovered in time to allow only a single. The throw was a horrible one but good backing up as well ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,1,0,Full,wide
18.3," Southee to Manish Pandey, 1 run, blasts the full ball away and the man at long-off picks the ball up. Failed to get under it this time. 25 off 9 balls now ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,1,0,Full,
18.2," Southee to Manish Pandey, FOUR, mid-off inside the circle and the batsman gets under the fullish ball to nail it over mid-off. That is something SRH would take with open arms ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,4,0,Full,
18.1," Southee to Manish Pandey, FOUR, slippery conditions or too casual was CDG? The batsman biffed the full and wide ball over the bowler. The man at long-on did the slide well but the ball bobbled away after hitting the torso. Pressure is doing all the talking now. 31 needed now ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,4,0,Full,wide
18.1," Southee to Manish Pandey, wide, slower delivery, radars it too wide and wided by the umpire as the batsman let it go ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,wide,1,,wide
17.6," Siraj to Manish Pandey, 1 run, yorkerish delivery just outside off and the batsman blocks the ball out into the third man region for a single ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,1,0,yorker,off side
17.5,"Siraj to Manish Pandey, no run, looks to do the back of the bat act again and misses. That was full and well outside off, could have got under it but tried to be cheeky and misses. That can be a costly miss. 13 off the over so far",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,0,0,Back of Length,off side
17.5," Siraj to Manish Pandey, wide, the batsmen tried to steer the ball away with the back of the bat and misses. That was wide and the umpire makes the correct decision. 36 off 14 balls ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,wide,1,Back of Length,wide
17.4," Siraj to Williamson, leg byes, 1 run, looks to play the paddle after shuffling across his sticks and misses. The ball thuds the pad and drops dead on the centre. The batsmen get a steal ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,byes,1,,stump line
17.3," Siraj to Manish Pandey, 1 run, full, almost a yorker as the full toss dipped on the batsman. Manish Pandey flogged the ball away to deep mid-wicket ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,1,0,Full,
17.2," Siraj to Manish Pandey, FOUR, slower ball, Manish Pandey waits till eternity and upper steers the ball over short third man for a four. 10 off the first two balls. Pressure back on RCB and Siraj as Kohli tries to egg his bowler on ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,4,0,Short,
17.1," Siraj to Manish Pandey, SIX, Siraj misses the mark and pays the price. Manish Pandey dances across his sticks, exposes all of it and picks the ball over fine leg for a sixer. That was smart, not from the bowler though ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,6,0,,stump line
16.6," Southee to Manish Pandey, 1 run, and again! Accuracy from the Kiwi has been commendable. The batsman inside halves the ball away into the off-side as another inch-perfect wide and full ball was delivered. Not allowing the batsman to get under it. Six of that over only ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,1,0,Full,wide
16.5," Southee to Williamson, 1 run, the batsman shuffled a bit, the bowler kept it full and wide. The batsman dragged the drive away and Umesh does the sliding act at mid-off to keep them down to a single. Excellent stuff from Southee ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,1,0,Full,wide
16.4," Southee to Manish Pandey, 1 run, charges out too much, fails to get under it and the batsman muscles the ball away to mid-off. Only a single as Umesh steadied himself to pick that up ",2nd Inns,51s,Royal Challengers Bangalore,Sunrisers Hyderabad,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Parthiv Patel(w), Moeen Ali, AB de Villiers, Mandeep Singh, Sarfaraz Khan, Colin de Grandhomme, Tim Southee, Umesh Yadav, Mohammed Siraj, Yuzvendra Chahal","Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Alex Hales, Kane Williamson(c), Manish Pandey, Deepak Hooda, Shakib Al Hasan, Shreevats Goswami(w), Rashid Khan, Siddarth Kaul, Sandeep Sharma, Basil Thampi",,,IPL,2018,"M.Chinnaswamy Stadium,Bengaluru","May 17,2018",Sunrisers Hyderabad have won the toss and have opted to field,Royal Challengers Bangalore won by 14 runs,AB de Villiers,SRH,field,SRH,RCB,1,0,,
