ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra,ball_length,ball_line,ball_destination,shot_name,Batsman,Bowler,out_type,match_id
19.2," Mujeeb to Shreyas Iyer, SIX, smashed, short and outside off stump, Shreyas flat-bats the loft over long-off. Fifty up for Shreyas Iyer, good knock but he needs to connect them well from here on ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,6,0,Short,off side,long-off,,Shreyas Iyer, Mujeeb,,201822
19.1," Mujeeb to Shreyas Iyer, no run, precious dot ball. Flatter and down the leg-side, Shreyas tries to pull and misses, gets hit on the pad ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,,stump line,,beaten,Shreyas Iyer, Mujeeb,,201822
18.6," Barinder to Mishra, no run, oh he's missed the ball completely. The best ball for a batsman to smash one in the stands in the entire over. Mishra jumped out and gave his all, but only connected with thin air ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,,,,beaten,Mishra, Barinder,,201822
18.5," Barinder to Shreyas Iyer, 1 run, swings hard but doesn't connect well, slower ball outside off stump, Shreyas is unable to find the middle of the bat again ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,,off side,,,Shreyas Iyer, Barinder,,201822
18.4," Barinder to Mishra, 1 run, Mishra moves across and tries to ramp it past short fine leg, but only hits it to the keeper. Could so easily have been bowled as well ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,Short,,short fine leg,ramp shot,Mishra, Barinder,,201822
18.3," Barinder to Shreyas Iyer, 1 run, slower ball, swung away in the air and falls short of Finch at long-on. Good thinking from Barinder to bang the slower ones into the pitch and force the batsman to manufacture pace ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,Short,,long-on,,Shreyas Iyer, Barinder,,201822
18.2," Barinder to Plunkett, out Caught by Nair!! And what does he do first ball? Advances and connects well, but finds the fielder at deep backward square leg. It was a short slower ball, Plunkett wanted to flick that in the gap wide of deep mid-wicket, but hit it too square and too well. Plunkett c Nair b Barinder 0(1) ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,out,out,Short,wide,deep backward square,flick shot,Plunkett, Barinder,"Catch out , nair",201822
18.1," Barinder to Shreyas Iyer, 1 run, slower ball on the short of length zone, Shreyas pulls and gets an under edge that rolls to mid-wicket ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,Short,,mid-wicket,edge,Shreyas Iyer, Barinder,,201822
17.6," Andrew Tye to Rahul Tewatia, out Caught by Rahul!! Got to be a slower into the pitch and it's done the trick. Maybe Andrew Tye won't mind about bowling the extra ball now with the wide call earlier. This was cleverly angled across the left-hander on a good length, Tewatia goes for a big slog and gets an edge that goes slowly to Rahul. Rahul Tewatia c Rahul b Andrew Tye 24(21) [4s-1 6s-1] ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,out,out,Good,wide,,edge,Rahul Tewatia, Andrew Tye,"Catch out , rahul",201822
17.5," Andrew Tye to Shreyas Iyer, 1 run, low full toss, Shreyas drills it to cover ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,Full,,cover,,Shreyas Iyer, Andrew Tye,,201822
17.4," Andrew Tye to Shreyas Iyer, 2 runs, talk about pendulum swing, this is exactly it. Shreyas guides this full ball straight to Yuvraj at backward point and sets off, Yuvi has a shy at the bowler's end and there's no one backing up, the man at deep mid-wicket now has a shy again and the ball goes to Yuvi again ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,2,0,Full,,straight,,Shreyas Iyer, Andrew Tye,,201822
17.3," Andrew Tye to Rahul Tewatia, 1 run, fuller length delivery on the leg stump, Tewatia flicks it to deep mid-wicket ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,Full,stump line,mid-wicket,flick shot,Rahul Tewatia, Andrew Tye,,201822
17.3," Andrew Tye to Rahul Tewatia, wide, Andrew Tye is not happy with this call from the umpire, has a chat with him, but that's just missed the mark with the line outside off stump and it's a fair call ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,wide,1,,wide,,wide,Rahul Tewatia, Andrew Tye,,201822
17.2," Andrew Tye to Shreyas Iyer, 1 run, in the airrrrr and just short of the incoming Finch. Full delivery on the stumps, Shreyas swings for a loft over the long-off fence, mistimes it, lucky that he didn't hit this well enough to carry to hand ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,Short,stump line,long-off,,Shreyas Iyer, Andrew Tye,,201822
17.1," Andrew Tye to Rahul Tewatia, 1 run, short ball, sliced in the air, doesn't carry to third man, Mujeeb keeps it down to a run ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,Short,,third man,,Rahul Tewatia, Andrew Tye,,201822
16.6," Barinder to Rahul Tewatia, 1 run, very full, Tewatia tries to back away and swing, gets an inside edge that rolls to point ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,Full,,point,edge,Rahul Tewatia, Barinder,,201822
16.5," Barinder to Rahul Tewatia, 2 runs, slaps hard, hit pretty well, wide of long-off, oh no, Barinder fumbles the throw and Shreyas was well short of the crease. The bowler didn't realise he had to come close to the sticks, rushed very late and wasn't in a great position to collect the throw ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,2,0,Short,wide,long-off,,Rahul Tewatia, Barinder,,201822
16.4," Barinder to Rahul Tewatia, FOUR, what a timely hit! He's moved across the stumps, got down on his knees and paddled the fast bowler around the corner through backward square leg. Brave hit! Barinder missed the yorker again and offered a full ball on the stumps ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,4,0,yorker,stump line,square leg,beaten,Rahul Tewatia, Barinder,,201822
16.3," Barinder to Shreyas Iyer, 1 run, slower delivery just outside off stump, Shreyas goes back and flicks wide of long-on ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,,off side,long-on,flick shot,Shreyas Iyer, Barinder,,201822
16.2," Barinder to Rahul Tewatia, 1 run, full toss and Tewatia is kind enough to mistime the slog to deep mid-wicket ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,Full,,mid-wicket,slog shot,Rahul Tewatia, Barinder,,201822
16.1," Barinder to Rahul Tewatia, SIX, that's a brilliant hit under pressure. Barinder, why did you run in and bowl a full ball in the slot? He followed Rahul Tewatia who was backing away, but landed perfectly for Tewatia to tee off over long-off ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,6,0,Full,,long-off,,Rahul Tewatia, Barinder,,201822
15.6," Andrew Tye to Rahul Tewatia, 1 run, again cuts decently well, hits the gap this time but finds sweeper cover. Just five off that over ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,,,sweeper,cut shot,Rahul Tewatia, Andrew Tye,,201822
15.5," Andrew Tye to Rahul Tewatia, no run, slower delivery, hit well after delaying the cut shot, but straight to backward point ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,0,0,,,straight,cut shot,Rahul Tewatia, Andrew Tye,,201822
15.4," Andrew Tye to Shreyas Iyer, 1 run, length ball on the stumps, flicked to deep backward square leg ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,Good,stump line,deep backward square,flick shot,Shreyas Iyer, Andrew Tye,,201822
15.3," Andrew Tye to Rahul Tewatia, leg byes, 1 run, that should have been put away, down the leg-side freebie, Tewatia misses the glance, the ball rolls to short fine leg off the thigh pad ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,byes,1,Short,,short fine leg,beaten,Rahul Tewatia, Andrew Tye,,201822
15.2," Andrew Tye to Shreyas Iyer, 1 run, rises tall and nudges this slower delivery behind square on the on-side ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,,,square,,Shreyas Iyer, Andrew Tye,,201822
15.1," Andrew Tye to Rahul Tewatia, 1 run, he's got down to a pacer and literally slog-swept him, that's because this slower but from Andrew Tye was way too short, hit powerfully but on the bounce to deep mid-wicket ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,1,0,Short,,mid-wicket,slog shot,Rahul Tewatia, Andrew Tye,,201822
14.6," Mujeeb to Shreyas Iyer, 2 runs, cut well, test for the fielder at deep backward point and he does well with a sliding save. That was nicely crunched ",2nd Inns,22nd,Delhi Daredevils,Kings XI Punjab,"Delhi Daredevils (Playing XI): Gautam Gambhir(c), Shreyas Iyer, Prithvi Shaw, Rishabh Pant(w), Glenn Maxwell, Daniel Christian, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Aaron Finch, Mayank Agarwal, Karun Nair, Yuvraj Singh, David Miller, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 23,2018",Delhi Daredevils have won the toss and have opted to field,Kings XI Punjab won by 4 runs,Ankit Rajpoot,DD,field,DD,PBKS,2,0,,,deep backward point,cut shot,Shreyas Iyer, Mujeeb,,201822
