ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra,ball_length,ball_line,ball_destination,shot_name
19.4," Boult to Kuldeep Yadav, 1 run, low swinging in full toss and the batsman inside halves the ball away into the on-side for a single ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,1,0,Full,,,
19.3," Boult to Kuldeep Yadav, no run, another yorker, the batsman backs away and misses it. The keeper throws it back to the bowler. Clinical stuff from DD it has been ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,0,0,yorker,,keeper,beaten
19.2," Boult to Kuldeep Yadav, no run, short ball, the batsman is late on the shot and misses it ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,0,0,Short,,,beaten
19.2," Boult to Kuldeep Yadav, wide, down leg, wided. That was a poor ball, well down leg ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,wide,1,,wide,,wide
19.1," Boult to Johnson, 1 run, too full, right up there and the batsman trying to muscle the ball away, gets it off the toe-end of the blade to send it to fine leg ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,1,0,Full,,fine leg,
18.6," Maxwell to Kuldeep Yadav, 2 runs, looks to drive it outside off and the inside edge runs away fine on the on-side. Mishra ji and Avesh Khan almost mess it up but only a couple ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,2,0,,off side,,edge
18.5," Maxwell to Kuldeep Yadav, no run, wants to slog sweep and the ball pops up in front of him off the inside half of the blade. The keeper wanted the bowler to make an effort. Maxwell never could have reached that ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,0,0,,,keeper,slog shot
18.4," Maxwell to Kuldeep Yadav, FOUR, down leg, swept fine and that will run away to the fence ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,4,0,,,,
18.3," Maxwell to Johnson, 1 run, wristy thump on to the on-side and a single it is towards deep mid ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,1,0,,,,
18.2," Maxwell to Chawla, out Caught by Munro!! The DD boys can do nothing wrong tonight. Slog swept and the man at deep backward square leg jumps up and grabs it with the tip of his fingers. Superb take at the boundary line. That was hit flat and well but the fielder did well to keep his balance at the fence and grab it. In the end, the momentum on the shot almost meant the ball would explode through his fingers but it did not. Chawla c Munro b Maxwell 2(4) ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,out,out,,,deep backward square,slog shot
18.1," Maxwell to Johnson, 1 run, chips down the track and clips the ball away into the on-side for a single ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,1,0,,,,
17.6," Avesh Khan to Johnson, 1 run, low full toss, the batsman backs away and slices the ball away to deep third man for a single. Only 12 balls and 75 needed ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,1,0,Full,,third man,
17.5," Avesh Khan to A Russell, out Bowled!! The base of the off-pole has been struck hard. Yorkerish delivery and the batsman trying to create room, misses it. Avesh Khan gets carried away as well after the wicket. Shouts a mouthful at the batsman. Can't interpret that. But that is GAME.SET.MATCH for DD. First Shaw, then Iyer, now Avesh Khan. DD being pulled along by the young guns. A Russell b Avesh Khan 44(30) [4s-3 6s-4] ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,out,out,yorker,,,beaten
17.4," Avesh Khan to A Russell, no run, angles across the short delivery and the batsman misses the pull. That was sharp and the ball soars over the bat ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,0,0,Short,,,beaten
17.3," Avesh Khan to A Russell, no run, short, quick ball, the batsman backs away to pull the ball away but fails to get the freedom. Goes to long-on ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,0,0,Short,,long-on,pull shot
17.2," Avesh Khan to A Russell, no run, highish full toss, legal one and has been mistimed away to deepish long-on for a dot ball. Russell does not take the single again ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,0,0,Full,,long-on,
17.1," Avesh Khan to Chawla, 1 run, short, angling away, steers the ball away to deep third man for a single ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,1,0,Short,,third man,
16.6," Plunkett to A Russell, no run, short delivery again. The short stuff has worked on this slightly sluggish wicket. The batsman misses the pull and the ball goes through to the keeper. Only two runs of the over. Last 2 overs, three runs have been added ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,0,0,Short,,keeper,beaten
16.5," Plunkett to A Russell, no run, mmmm. Interesting. A wide down leg not called because the batsman was moving in the crease. Short ball down leg and the batsman dodged the ball by moving away to the off-side. Russell is furious ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,0,0,Short,wide,off-side,
16.4," Plunkett to A Russell, no run, and he refuses the single! That was right up there and the batsman yorked the ball out into the off-side ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,0,0,,,off-side,
16.3," Plunkett to Chawla, 1 run, round the wicket short ball and the batsman fends the ball away into the off-side. The ball almost touched the handle as Chawla jabbed it away ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,1,0,Short,,off-side,
16.2," Plunkett to Chawla, no run, slower bumper outside off and the batsman trying to poke the ball away, misses it. 78 needed now ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,0,0,,off side,,beaten
16.1," Plunkett to A Russell, 1 run, low full toss, on the pads, dipping and has been clipped away on the on-side for a single ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,1,0,Full,stump line,,
15.6," Mishra to Shivam Mavi, out Bowled!! This has been a nightmare. Finally, it ends for Shivam Mavi. That was a slow googly, the batsman was too early into the pull and misses it. The ball takes its time to tickle the leg-stick. To make matters worse for KKR, maiden over from Mishy! The three dots also would not have helped the equation for KKR. DD look set to break their jinx. Shivam Mavi b Mishra 0(3) ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,out,out,,,,beaten
15.5," Mishra to Shivam Mavi, no run, flighted outside off and the batsman misses the leg-break as he went for a slog sweep ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,0,0,,off side,,beaten
15.4," Mishra to Shivam Mavi, no run, gloves the ball down as the ball was headed towards the sticks. Another flighted delivery it was ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,0,0,,stump line,,
15.3," Mishra to A Russell, out Shubman Gill Run Out!! The young man is gone. The calling between the two had been poor and Shubman Gill to suffer. That was chopped away into the off-side, sans any timing and despite not a great throw and desperate dive, Gill does not make it. The keeper did well to whip the bails off. Shubman Gill run out (Shreyas Iyer/Pant) 37(29) [4s-3 6s-1] ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,out,out,,,off-side,
15.2," Mishra to A Russell, no run, Appeal for a stumping. The leggie turned away past a defending blade. The keeper gathered it and whipped the bails off. The back foot though was in the crease. The batsman will survive this and he does. That was some sharp turn for the veteran spinner ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,0,0,,,keeper,defend
15.1," Mishra to Shubman Gill, leg byes, 1 run, looks to be cheeky and tries a reverse hack only to miss it. The ball takes the ball pads on its way towards the short third man area for a single ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,byes,1,Short,,short third man,beaten
14.6," Rahul Tewatia to A Russell, no run, quicker, well outside off and the batsman throws his bat at it only to miss it. Might have slipped under the bat ",2nd Inns,26t,Delhi Daredevils,Kolkata Knight Riders,"Delhi Daredevils (Playing XI): Prithvi Shaw, Colin Munro, Glenn Maxwell, Rishabh Pant(w), Shreyas Iyer(c), Vijay Shankar, Rahul Tewatia, Liam Plunkett, Amit Mishra, Avesh Khan, Trent Boult","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Shubman Gill, Mitchell Johnson, Piyush Chawla, Shivam Mavi, Kuldeep Yadav",,,IPL,2018,"Arun Jaitley Stadium,Delhi","Apr 27,2018",Kolkata Knight Riders have won the toss and have opted to field,Delhi Daredevils won by 55 runs,Shreyas Iyer,KKR,field,KKR,DD,0,0,,off side,,beaten
