ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
10.3," Jadeja to Samson, SIX, lovely tossed up on off, Samson gets a big stride forward and then lifts it nonchalantly over long-off, went a long way into the stands ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Jadeja,6,0,Full toss,off side,long-off,
10.2," Jadeja to Samson, no run, pushed through flatter and quicker, left alone ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Jadeja,0,0,,,,push shot
10.1," Jadeja to Smith, 1 run, tossed up at the stumps, nudged wide of mid-wicket for a single ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Smith, Jadeja,1,0,Full toss,stump line,mid-wicket,
9.6," Chawla to Smith, 1 run, quicker and around off, Smith mistimes the punch into the cover region ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Smith, Chawla,1,0,,,cover,
9.5," Chawla to Smith, FOUR, good batting but poor bowling. Smith expected the fast short ball outside off, waited on it and carved it behind square on the off-side - right between backward point and short third man ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Smith, Chawla,4,0,Good,off side,square,
9.4," Chawla to Samson, 1 run, quicker and around off, Samson eases it towards cover ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Chawla,1,0,,,cover,
9.3," Chawla to Samson, SIX, this is bad bowling now. He is just feeding it in his slot. Flighted and lands it on a fullish length, right where Samson likes it, he lofts through the line and clearing the fence has not been difficult for him, well over long-off ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Chawla,6,0,Slot,,long-off,
9.2," Chawla to Smith, 1 run, bit more fuller and outside off, Smith drives it to sweeper cover ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Smith, Chawla,1,0,Full,off side,sweeper,drive
9.1," Chawla to Smith, SIX, Chawla continues to travel.. Throws it up wider expecting to get away but Smith has other plans, he makes use of the width and smokes it straight back over, not the power of Samson but has enough to clear the rope ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Smith, Chawla,6,0,,wide,straight,
8.6," Jadeja to Smith, 1 run, flatter and around off, Smith moves back and across to work it towards mid-wicket ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Smith, Jadeja,1,0,,,mid-wicket,
8.5," Jadeja to Samson, 1 run, bit more air and Samson goes for an agricultural heave, drags it off the inner half to deep mid-wicket ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Jadeja,1,0,,,mid-wicket,
8.4," Jadeja to Samson, no run, quicker and around off, Samson chops it to the right of Dhoni ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Jadeja,0,0,,,,
8.3," Jadeja to Smith, 1 run, sliding on with the angle and Smith nurdles it round the corner - to mid-wicket ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Smith, Jadeja,1,0,,,mid-wicket,
8.2," Jadeja to Smith, no run, loud shout for LBW. Dhoni and Jadeja have a long discussion, decide against the review. Samson from the other end was gesturing to Smith that it was high. Arm-ball that skids on straightens, Smith misses the flick to the on-side and is struck in line with the stumps. That's very close and replays will be interesting.. ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Smith, Jadeja,0,0,,,,beaten
8.1," Jadeja to Samson, 1 run, flatter and drifting in, Samson works it to the vacant mid-wicket pocket ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Jadeja,1,0,,,mid-wicket,
7.6," Chawla to Smith, SIX, Smith has a piece of the leggie. 28 runs off the over. Chawla went fast and short outside off, Smith does not commit to the shot, waits for it and then smacks it over extra cover. ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Smith, Chawla,6,0,Short,off side,extra cover,
7.6," Chawla to Samson, no ball, 1 run, fraction short and outside off, Samson crunches it straight to sweeper cover. Oh no! Chawla has overstepped ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Chawla,no ball,1,Short,off side,straight,
7.5," Chawla to Samson, SIX, ""looks like he is having a net,"" quips Gavaskar on air. He is treating them that away and has even impressed his skipper at the other end. Flighted and lands full, Samson clears his front leg and goes straight, that high backlift allows him to have a clean swing and it goes over the roof ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Chawla,6,0,Full,,straight,
7.4," Chawla to Smith, 1 run, turning away around off, Smith moves across and works it to deep mid-wicket ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Smith, Chawla,1,0,,,mid-wicket,
7.3," Chawla to Samson, 1 run, fifty off 19 balls. Samson has turned it around for the Royals. Just a bat raise and is congratulated by his skipper. Quicker delivery outside off, Samson cracks it to sweeper cover ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Chawla,1,0,,off side,sweeper,
7.2," Chawla to Samson, SIX, this is now officially a carnage. Chawla goes wide of off-stump and Samson was happy with that line, good stride forward and lofts it with the spin over extra cover. Another one out in the car park ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Chawla,6,0,Good,wide,extra cover,
7.1," Chawla to Samson, SIX, woah! Samson is on fire. First ball from Chawla and he launches him straight down the ground. This was right in the slot though but still had to be put away, Dhoni has a word with Chawla ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Chawla,6,0,Slot,,straight,
6.6," Jadeja to Smith, no run, very full and around off, Smith drives it back to Jadeja ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Smith, Jadeja,0,0,Full,,,drive
6.5," Jadeja to Samson, 1 run, flatter and around off, Samson opens the bat face to maneuver it past cover ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Jadeja,1,0,,,cover,
6.4," Jadeja to Samson, no run, attacks the stumps and Samson defends it to cover ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Jadeja,0,0,,,cover,defend
6.3," Jadeja to Samson, SIX, Jadeja put under pressure straightaway. Samson does not want him to settle. This is touch wide of off-stump and he goes with the spin, nice clean bat swing to take it over long-off. Might have gone out of the ground ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Jadeja,6,0,,wide,long-off,
6.2," Jadeja to Samson, SIX, he's dealing in sixes at the moment, third for him. Drifting in from the round the wicket angle, Samson swings through the line and smokes it all the way over wide long-on ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Samson, Jadeja,6,0,,wide,long-on,
6.1," Jadeja to Smith, 1 run, low dipping full toss, Smith flicks it to deep mid-wicket ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Smith, Jadeja,1,0,Full,,mid-wicket,flick shot
5.6," Chahar to Smith, 1 run, slower delivery banged into the surface, Smith flat-bats it to mid-off and rushes across to the other end ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Smith, Chahar,1,0,,,mid-off,
5.5," Chahar to Smith, FOUR, poor bowling from Chahar. He has been all over the shop. Straying down leg and that is not where you bowl to Smith, easy pickings for the Royals skipper as he glances it fine past the fielder at 45 ",1st Inns,4th,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Robin Uthappa, Sanju Samson(w), Steven Smith(c), David Miller, Riyan Parag, Shreyas Gopal, Tom Curran, Rahul Tewatia, Jofra Archer, Jaydev Unadkat","Chennai Super Kings (Playing XI): Murali Vijay, Shane Watson, Faf du Plessis, Ruturaj Gaikwad, MS Dhoni(w/c), Kedar Jadhav, Ravindra Jadeja, Sam Curran, Deepak Chahar, Piyush Chawla, Lungi Ngidi",,,IPL,2020,"Sharjah Cricket Stadium,Sharjah","Sep 22,2020",Chennai Super Kings have won the toss and have opted to field,Rajasthan Royals won by 16 runs,Sanju Samson,CSK,field,RR,CSK,Smith, Chahar,4,0,,,,glance
