ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
18.3," Jofra Archer to Hardik Pandya, 1 run, low full toss outside off, Hardik slices the drive to sweeper cover ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Hardik Pandya, Jofra Archer,1,0,Full
18.2," Jofra Archer to Hardik Pandya, no run, Hardik let's out a grunt as he misses. Slower delivery outside off, Hardik swings as hard as he can but is not able to make contact ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Hardik Pandya, Jofra Archer,0,0,
18.1," Jofra Archer to Hardik Pandya, 2 runs, free-hit and Hardik cannot take toll of it. Low full toss on middle and leg, Hardik drills it down to long-on and Suryakumar races back for the second. He was helped by a slight fumble ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Hardik Pandya, Jofra Archer,2,0,Full
18.1," Jofra Archer to Hardik Pandya, no ball, byes, FOUR, oh my! That must have slipped out of Archer's hand. High full toss right at Hardik's head, he does well to duck under it. The ball bounces just in front of Buttler and escapes past him. Archer immediately had his hands up apologetically ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Hardik Pandya, Jofra Archer,no ball,1,Full
17.6," Tom Curran to Suryakumar Yadav, FOUR, 19 off the over.. That's the big one Mumbai wanted. Curran goes for the slower back of a length stuff, Suryakumar walks across, gets inside the line and laps it over short fine leg ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Suryakumar Yadav, Tom Curran,4,0,Back of Length
17.5," Tom Curran to Suryakumar Yadav, SIX, superb batting. Suryakumar shuffles across, goes down on his knee and waits for the low full toss, then nonchalantly helps it over backward square. The connection was so good that the ball sailed over ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Suryakumar Yadav, Tom Curran,6,0,Full
17.4," Tom Curran to Hardik Pandya, 1 run, dropped! How costly will that be? Curran has no one else to blame than himself. The slower short ball outside off, Hardik tries to flat-bat it down town but the top-edge flies straight up to the right of the bowler, Curran sets himself up and lets it slip through his hands. He took his eyes off just at the right time ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Hardik Pandya, Tom Curran,1,0,Short
17.3," Tom Curran to Hardik Pandya, 2 runs, 137.5kph right in the blockhole, Hardik jams it with a closed bat face into the mid-wicket region, the fielders are on the boundary edge allowing the second to be taken ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Hardik Pandya, Tom Curran,2,0,
17.2," Tom Curran to Hardik Pandya, FOUR, full toss outside off and though Hardik didn't get it off the middle, he gets it into the gap - sliced over extra cover and Gopal cannot chase it down. He immediately asks for a drier pair of gloves.. ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Hardik Pandya, Tom Curran,4,0,Full
17.1,"Tom Curran to Hardik Pandya, 2 runs, low full toss and Hardik's stance is such that he is able to generate enough power on those, whipped to the left of deep mid-wicket and the duo scamper back for the second",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Hardik Pandya,Tom Curran,2,0,Full
16.6," Jofra Archer to Suryakumar Yadav, FOUR, good improvisation there from Suryakumar. Mumbai needed a boundary to make it a good over. He moves inside the line, gets under the back of a length delivery and helps it over short fine ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Suryakumar Yadav, Jofra Archer,4,0,Good
16.5," Jofra Archer to Suryakumar Yadav, no run, this is brilliant. He's mixing them up so nicely. After the yorker it is the bouncer, 140.9 close to off-stump, Suryakumar is down on his knee to play the scoop/lap but the bounce is just too much ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Suryakumar Yadav, Jofra Archer,0,0,yorker
16.4," Jofra Archer to Suryakumar Yadav, no run, 151.9kph yorker aimed for the base of off-stump, Suryakumar jams it hard on the surface and the ball goes straight to backward point. Tewatia takes a crowd catch ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Suryakumar Yadav, Jofra Archer,0,0,yorker
16.3," Jofra Archer to Hardik Pandya, 1 run, once more no width on offer and Hardik has to settle with a punch to long-on ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Hardik Pandya, Jofra Archer,1,0,
16.2," Jofra Archer to Hardik Pandya, no run, much better. The length is the same but the line is closer to off-stump, Hardik knocks it back to Archer ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Hardik Pandya, Jofra Archer,0,0,
16.1," Jofra Archer to Hardik Pandya, FOUR, stand and deliver! Mid-off was inside the ring. Archer offers width on the back of a length and Hardik flat-bats it straight past the fielder at mid-off ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Hardik Pandya, Jofra Archer,4,0,Back of Length
15.6," Tom Curran to Hardik Pandya, 1 run, slower bouncer and Hardik pulls along the ground to deep mid-wicket ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Hardik Pandya, Tom Curran,1,0,
15.5," Tom Curran to Suryakumar Yadav, 1 run, 109.1kph back of a length delivery and Suryakumar lofts it on the bounce to long-on ",1st Inns,20t,Mumbai Indians,Rajasthan Royals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Ishan Kishan, Hardik Pandya, Kieron Pollard, Krunal Pandya, James Pattinson, Rahul Chahar, Trent Boult, Jasprit Bumrah","Rajasthan Royals (Playing XI): Jos Buttler(w), Yashasvi Jaiswal, Steven Smith(c), Sanju Samson, Mahipal Lomror, Rahul Tewatia, Jofra Archer, Tom Curran, Shreyas Gopal, Ankit Rajpoot, Kartik Tyagi",,,IPL,2020,"Sheikh Zayed Stadium,Abu Dhabi","Oct 06,2020",Mumbai Indians have won the toss and have opted to bat,Mumbai Indians won by 57 runs,Suryakumar Yadav,MI,bat,MI,RR,Suryakumar Yadav, Tom Curran,1,0,Back of Length
