ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team
17.1," Kartik Tyagi to Axar, 2 runs, slower ball on the pads, Axar clips it well wide of short fine leg and will get a brace as long leg gets around to tidy up ",1st Inns,36t,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Lalit Yadav, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Sanju Samson(w/c), Liam Livingstone, David Miller, Mahipal Lomror, Riyan Parag, Rahul Tewatia, Kartik Tyagi, Chetan Sakariya, Mustafizur Rahman, Tabraiz Shamsi",,,IPL,2021,"Sheikh Zayed Stadium,Abu Dhabi","Sep 25,2021",Rajasthan Royals have won the toss and have opted to field,Delhi Capitals won by 33 runs,Shreyas Iyer,RR,field,DC,RR
16.6," Mustafizur to Axar, 1 run, short of a length outside off, slashed away towards deep point ",1st Inns,36t,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Lalit Yadav, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Sanju Samson(w/c), Liam Livingstone, David Miller, Mahipal Lomror, Riyan Parag, Rahul Tewatia, Kartik Tyagi, Chetan Sakariya, Mustafizur Rahman, Tabraiz Shamsi",,,IPL,2021,"Sheikh Zayed Stadium,Abu Dhabi","Sep 25,2021",Rajasthan Royals have won the toss and have opted to field,Delhi Capitals won by 33 runs,Shreyas Iyer,RR,field,DC,RR
16.5," Mustafizur to Lalit Yadav, 1 run, another near-yorker, this is a brilliant over so far, Yadav can only squeeze it down to long-on ",1st Inns,36t,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Lalit Yadav, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Sanju Samson(w/c), Liam Livingstone, David Miller, Mahipal Lomror, Riyan Parag, Rahul Tewatia, Kartik Tyagi, Chetan Sakariya, Mustafizur Rahman, Tabraiz Shamsi",,,IPL,2021,"Sheikh Zayed Stadium,Abu Dhabi","Sep 25,2021",Rajasthan Royals have won the toss and have opted to field,Delhi Capitals won by 33 runs,Shreyas Iyer,RR,field,DC,RR
16.4," Mustafizur to Axar, 1 run, slower ball outside off, dabbed to short third man ",1st Inns,36t,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Lalit Yadav, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Sanju Samson(w/c), Liam Livingstone, David Miller, Mahipal Lomror, Riyan Parag, Rahul Tewatia, Kartik Tyagi, Chetan Sakariya, Mustafizur Rahman, Tabraiz Shamsi",,,IPL,2021,"Sheikh Zayed Stadium,Abu Dhabi","Sep 25,2021",Rajasthan Royals have won the toss and have opted to field,Delhi Capitals won by 33 runs,Shreyas Iyer,RR,field,DC,RR
16.3," Mustafizur to Hetmyer, out Caught by Chetan Sakariya!! Mustafizur wins the battle! There is a reason this man is so successful at the death and that's due to his mastery over the yorker as well as change of pace. Once again keeps the length very full, not allowing Hetmyer to get under it properly and he can only slice it straight to short third man. Superb death bowling and DC have been dented big time once more. Hetmyer c Chetan Sakariya b Mustafizur 28(16) [4s-5] ",1st Inns,36t,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Lalit Yadav, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Sanju Samson(w/c), Liam Livingstone, David Miller, Mahipal Lomror, Riyan Parag, Rahul Tewatia, Kartik Tyagi, Chetan Sakariya, Mustafizur Rahman, Tabraiz Shamsi",,,IPL,2021,"Sheikh Zayed Stadium,Abu Dhabi","Sep 25,2021",Rajasthan Royals have won the toss and have opted to field,Delhi Capitals won by 33 runs,Shreyas Iyer,RR,field,DC,RR
16.2," Mustafizur to Hetmyer, no run, top yorker, stock pace as well and Hetmyer is quite late in getting his bat down. He was probably expecting a slower ball ",1st Inns,36t,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Lalit Yadav, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Sanju Samson(w/c), Liam Livingstone, David Miller, Mahipal Lomror, Riyan Parag, Rahul Tewatia, Kartik Tyagi, Chetan Sakariya, Mustafizur Rahman, Tabraiz Shamsi",,,IPL,2021,"Sheikh Zayed Stadium,Abu Dhabi","Sep 25,2021",Rajasthan Royals have won the toss and have opted to field,Delhi Capitals won by 33 runs,Shreyas Iyer,RR,field,DC,RR
16.1," Mustafizur to Lalit Yadav, 1 run, off-cutter around off, Yadav guides it to short third man and gets Hetmyer back on strike ",1st Inns,36t,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Lalit Yadav, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Sanju Samson(w/c), Liam Livingstone, David Miller, Mahipal Lomror, Riyan Parag, Rahul Tewatia, Kartik Tyagi, Chetan Sakariya, Mustafizur Rahman, Tabraiz Shamsi",,,IPL,2021,"Sheikh Zayed Stadium,Abu Dhabi","Sep 25,2021",Rajasthan Royals have won the toss and have opted to field,Delhi Capitals won by 33 runs,Shreyas Iyer,RR,field,DC,RR
15.6," Kartik Tyagi to Hetmyer, FOUR, a bit of adventure from Hetmyer and he gets away with it. Backed away to play the ramp with third man up in the ring. Got really cramped for room but continued with the shot. Ended up just about clearing the infield. Big over this! ",1st Inns,36t,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Lalit Yadav, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Sanju Samson(w/c), Liam Livingstone, David Miller, Mahipal Lomror, Riyan Parag, Rahul Tewatia, Kartik Tyagi, Chetan Sakariya, Mustafizur Rahman, Tabraiz Shamsi",,,IPL,2021,"Sheikh Zayed Stadium,Abu Dhabi","Sep 25,2021",Rajasthan Royals have won the toss and have opted to field,Delhi Capitals won by 33 runs,Shreyas Iyer,RR,field,DC,RR
15.5," Kartik Tyagi to Lalit Yadav, 1 run, very full and outside off, jammed out down to long-off ",1st Inns,36t,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Lalit Yadav, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Sanju Samson(w/c), Liam Livingstone, David Miller, Mahipal Lomror, Riyan Parag, Rahul Tewatia, Kartik Tyagi, Chetan Sakariya, Mustafizur Rahman, Tabraiz Shamsi",,,IPL,2021,"Sheikh Zayed Stadium,Abu Dhabi","Sep 25,2021",Rajasthan Royals have won the toss and have opted to field,Delhi Capitals won by 33 runs,Shreyas Iyer,RR,field,DC,RR
15.4," Kartik Tyagi to Hetmyer, 1 run, very full and outside off, push-driven to deep point ",1st Inns,36t,Delhi Capitals,Rajasthan Royals,"Delhi Capitals (Playing XI): Prithvi Shaw, Shikhar Dhawan, Shreyas Iyer, Rishabh Pant(w/c), Lalit Yadav, Shimron Hetmyer, Axar Patel, Ravichandran Ashwin, Kagiso Rabada, Anrich Nortje, Avesh Khan","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Sanju Samson(w/c), Liam Livingstone, David Miller, Mahipal Lomror, Riyan Parag, Rahul Tewatia, Kartik Tyagi, Chetan Sakariya, Mustafizur Rahman, Tabraiz Shamsi",,,IPL,2021,"Sheikh Zayed Stadium,Abu Dhabi","Sep 25,2021",Rajasthan Royals have won the toss and have opted to field,Delhi Capitals won by 33 runs,Shreyas Iyer,RR,field,DC,RR
