ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type,match_id
18.2," Mustafizur to Shivam Mavi, no run, wily off-cutter around off, snakes away past Mavi's attempted push ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Shivam Mavi, Mustafizur,0,0,,,,cut shot,,,202118
18.1," Mustafizur to Cummins, 1 run, slower low full toss, Cummins is surpried by the lack of pace and pushes gently towards long-off ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Cummins, Mustafizur,1,0,Full,,long-off,push shot,,,202118
17.6," Chris Morris to Karthik, out Caught by Chetan Sakariya!! Outstanding catch! What an effort from the young man! Russell and Karthik gone off successive balls, and KKR have been busted here. Brilliant piece of fielding here. This was full and in the slot for the loft, and DK absolutely belted this aerially. Wanted to get it over extra cover but Sakhariya's leap is well-timed as he grabs a sharp take. Karthik c Chetan Sakariya b Chris Morris 25(24) [4s-4] ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Karthik, Chris Morris,out,out,Full,,extra cover,,,"Catch out , chetan sakariya",202118
17.5," Chris Morris to Cummins, 1 run, slow yorker, jammed out towards the off-side and Cummins gets off the mark ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Cummins, Chris Morris,1,0,yorker,,off-side,,,,202118
17.4," Chris Morris to Russell, out Caught by Miller!! Gone this time! Not the first time that Morris has gotten rid of Russell and the smiles among the RR players suggest that it was a matchup that they fancied. This is very full, angling into Russell who can't properly get under the loft. Ends up drilling it flat down to long-on where Miller is safe as houses. Huge, huge dent to KKR's chances of reaching 150. Even 140 looks far-fetched from here. Russell c Miller b Chris Morris 9(7) [6s-1] ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Russell, Chris Morris,out,out,Full,,long-on,,,"Catch out , miller",202118
17.4," Chris Morris to Russell, wide, slower ball but a tad too wide outside off, Russell shuffles across to slash but can't reach it ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Russell, Chris Morris,wide,1,,wide,,wide,,,202118
17.3," Chris Morris to Russell, no run, excitement from Samson but Morris isn't interested. Clearly no edge, that was the sound of bat hitting the ground. Lovely wide yorker from Morris, doesn't allow Russell to get under it ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Russell, Chris Morris,0,0,yorker,wide,,edge,,,202118
17.2," Chris Morris to Russell, SIX, first one of the night for Russell! Morris misses the yorker and feeds the slot, can't bowl there to Russell who is sitting deep for the exact length. Didn't really middle the loft all that well but it's still cleared the ropes comfortably. Crashing into the sightscreen ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Russell, Chris Morris,6,0,yorker,,,beaten,,,202118
17.1," Chris Morris to Russell, no run, slower ball, wider lines and Russell gets an under-edge on the loft, trickles towards Samson ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Russell, Chris Morris,0,0,,wide,,edge,,,202118
16.6," Chetan Sakariya to Karthik, no run, slower ball around leg stump, Karthik looks for the sweep but can't connect ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Karthik, Chetan Sakariya,0,0,,stump line,,,,,202118
16.5," Chetan Sakariya to Russell, 1 run, slower bouncer, dug into the pitch and Russell awkwardly pulls towards mid-wicket ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Russell, Chetan Sakariya,1,0,,,mid-wicket,pull shot,,,202118
16.4," Chetan Sakariya to Karthik, 1 run, low full toss and Karthik miscues the slog, lands short of deep mid-wicket in the end ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Karthik, Chetan Sakariya,1,0,Full,,mid-wicket,slog shot,,,202118
16.3," Chetan Sakariya to Russell, 1 run, quite full and outside off, Russell makes a hint of room and drills this straight to long-off who is placed wider ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Russell, Chetan Sakariya,1,0,Full,off side,straight,,,,202118
16.3," Chetan Sakariya to Russell, wide, slow off-cutter this time but once again Sakariya gets it well wide outside off. Clearly trying to stay away from Russell's arc but not able to execute properly at the moment ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Russell, Chetan Sakariya,wide,1,,wide,,wide,,,202118
16.3," Chetan Sakariya to Russell, wide, looks for the wide yorker and it's nearly a good ball but just a tad beyond the tramline ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Russell, Chetan Sakariya,wide,1,yorker,wide,,wide,,,202118
16.2," Chetan Sakariya to Karthik, 1 run, slower and shorter this time, Karthik looks for the heave across the line but gets a top edge. Well short of deep square leg ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Karthik, Chetan Sakariya,1,0,Short,,deep square,edge,,,202118
16.1," Chetan Sakariya to Karthik, FOUR, superb batting! Sat deep in the crease for the yorker and then picked the slower ball early did Karthik, delayed the bat swing and went on the loft dead straight down the ground. No chance for long-off to get across at all ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Karthik, Chetan Sakariya,4,0,yorker,,straight,,,,202118
16.1," Chetan Sakariya to Russell, no ball, 1 run, very full and outside off, Russell drills it down to long-off to get off the mark. Ooops, Sakariya has overstepped ",1st Inns,18th,Rajasthan Royals,Kolkata Knight Riders,"Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), David Miller, Shivam Dube, Riyan Parag, Rahul Tewatia, Chris Morris, Jaydev Unadkat, Chetan Sakariya, Mustafizur Rahman","Kolkata Knight Riders (Playing XI): Nitish Rana, Shubman Gill, Rahul Tripathi, Eoin Morgan(c), Dinesh Karthik(w), Sunil Narine, Andre Russell, Pat Cummins, Varun Chakravarthy, Shivam Mavi, Prasidh Krishna",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 24,2021",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 6 wkts,Chris Morris,RR,field,KKR,RR,Russell, Chetan Sakariya,no ball,1,Full,off side,long-off,,,,202118
