ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,out_type
9.4," Ravi Bishnoi to Klaasen, 1 run, quicker googly on middle and leg, Klaasen pushes it to long-on for one ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Klaasen, Ravi Bishnoi,1,0,undefined,stump line,long-on,push shot,
9.3," Ravi Bishnoi to Markram, 1 run, knocked to long-on by Markram for a single ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Markram, Ravi Bishnoi,1,0,undefined,undefined,long-on,,
9.2," Ravi Bishnoi to Klaasen, 1 run, way too short on middle and leg, Klaasen swipes this through the leg-side for a single ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Klaasen, Ravi Bishnoi,1,0,Short,stump line,,,
9.1," Ravi Bishnoi to Markram, 1 run, shorter ball on middle and leg, Markram bunts it to long-on for a single ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Markram, Ravi Bishnoi,1,0,Short,stump line,long-on,,
8.6," Mishra to Klaasen, FOUR, and now he gives Klaasen a deadly stare! Tosses this up on off and the new batter reverse sweeps this through backward point to get going with four runs. A wicket and 13 runs from that over ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Klaasen, Mishra,4,0,Full toss,off side,backward point,reverse sweep,
8.5," Mishra to Anmolpreet Singh, out Caught&Bowled!! Loopy delivery by Mishra, Anmolpreet Singh shimmies down the wicket and chips it right back to the bowler. Got a leading edge I think, and the leg-spinner takes a sharp return catch. Bangs the ball on the floor, letting out all that frustration of conceding a six earlier in the over. Just look at that aggression! Anmolpreet Singh c and b Mishra 36(27) [4s-7] ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Anmolpreet Singh, Mishra,out,out,undefined,undefined,,edge,"Catch out , Mishra"
8.4," Mishra to Markram, 1 run, leg-break outside off, Markram slices it through the off-side for a single ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Markram, Mishra,1,0,undefined,off side,off-side,,
8.3," Mishra to Markram, SIX, slower through the air, right into the slot, Markram stands tall and smokes it over long-on for half-a-dozen. Was probably the googly and Markram picked it pretty early ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Markram, Mishra,6,0,Slot,undefined,long-on,,
8.2," Mishra to Anmolpreet Singh, 1 run, makes room and drives this to wide long-off for a single ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Anmolpreet Singh, Mishra,1,0,undefined,wide,long-off,off drive,
8.1," Mishra to Markram, 1 run, slower through the air on middle and leg, nudged to mid-wicket by Markram with soft hands ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Markram, Mishra,1,0,undefined,stump line,mid-wicket,,
7.6," Yudhvir Singh to Anmolpreet Singh, FOUR, no need to run for those! A full toss outside off, dips in front of the batter. Anmolpreet Singh plays it off the front foot, creaming it through the gap at cover for a boundary to end the over. No one on the field moved either as there was no chance of stopping this ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Anmolpreet Singh, Yudhvir Singh,4,0,Full,off side,cover,,
7.5," Yudhvir Singh to Anmolpreet Singh, no run, full and quick outside off, Anmolpreet Singh swings across the line and gets beaten ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Anmolpreet Singh, Yudhvir Singh,0,0,Full,off side,,beaten,
7.4," Yudhvir Singh to Markram, 1 run, full and straight on middle and leg, Markram clips it towards wide mid-on for a single ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Markram, Yudhvir Singh,1,0,Full,stump line,straight,,
7.3," Yudhvir Singh to Markram, FOUR, stand and deliver! Yudhvir Singh goes full and Markram stays put and thumps it right over the bowler's head for a rollicking boundary. Yudhvir Singh looks disappointed as he starts walking back to his run-up mark ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Markram, Yudhvir Singh,4,0,Full,undefined,,,
7.2," Yudhvir Singh to Anmolpreet Singh, 1 run, drifting on the pads, Anmolpreet Singh works this through the leg-side for a single ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Anmolpreet Singh, Yudhvir Singh,1,0,undefined,stump line,,,
7.1," Yudhvir Singh to Markram, 1 run, shorter length ball on off, Markram hops and slaps this to mid-off for a single ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Markram, Yudhvir Singh,1,0,Short,off side,mid-off,,
6.6," Mishra to Markram, 1 run, pushed through the off-side by Markram for a single ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Markram, Mishra,1,0,undefined,undefined,off-side,push shot,
6.5," Mishra to Anmolpreet Singh, 1 run, touch short on middle and leg, Anmolpreet Singh works this to wide long-on for a single ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Anmolpreet Singh, Mishra,1,0,Short,stump line,long-on,,
6.4," Mishra to Anmolpreet Singh, no run, driven to cover where Krunal Pandya stops it with a dive to his right ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Anmolpreet Singh, Mishra,0,0,undefined,undefined,cover,cover drive,
6.3," Mishra to Anmolpreet Singh, no run, too full around off, Anmolpreet Singh squeezes it into the off-side ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Anmolpreet Singh, Mishra,0,0,Full,undefined,off-side,,
6.2," Mishra to Anmolpreet Singh, FOUR, short and punished! Rocks back in the crease and carves this shorter delivery through point for a boundary ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Anmolpreet Singh, Mishra,4,0,Short,undefined,point,,
6.1," Mishra to Anmolpreet Singh, no run, floated on off, Anmolpreet Singh knocks it to cover-point ",1st Inns,58th,Sunrisers Hyderabad,Lucknow Super Giants,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Anmolpreet Singh, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Glenn Phillips, Abdul Samad, T Natarajan, Mayank Markande, Bhuvneshwar Kumar, Fazalhaq Farooqi","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Kyle Mayers, Krunal Pandya(c), Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Amit Mishra, Yash Thakur, Ravi Bishnoi, Yudhvir Singh Charak, Avesh Khan","SRH impact subs: Vivrant Sharma, Sanvir Singh, Mayank Dagar, Nitish Kumar Reddy, Marco Jansen.","LSG impact subs: Swapnil Singh, Daniel Sams, Ayush Badoni, Deepak Hooda, Arpit Guleria.",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 13,2023",Sunrisers Hyderabad have won the toss and have opted to bat,Lucknow Super Giants won by 7 wkts,Prerak Mankad,SRH,bat,SRH,LSG,Anmolpreet Singh, Mishra,0,0,undefined,off side,cover,,
