ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination
18.3," Mohit Sharma to Jadeja, FOUR, that's a very good shot from Jadeja. Slow and full, Jadeja moves leg-side and smashes it over extra cover. Couple of bounces and into the fence ",1st Inns,Qua,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), Dasun Shanaka, David Miller, Rahul Tewatia, Rashid Khan, Darshan Nalkande, Mohit Sharma, Noor Ahmad, Mohammed Shami","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","Gujarat Titans Subs: Vijay Shankar, Srikar Bharat, Sai Sudharsan, Jayant Yadav, Shivam Mavi.","Chennai Super Kings Subs: Matheesha Pathirana, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh.",IPL,2023,"MA Chidambaram Stadium,Chennai","May 23,2023",Gujarat Titans have won the toss and have opted to field,Chennai Super Kings won by 15 runs,Ruturaj Gaikwad,GT,field,CSK,GT,Jadeja, Mohit Sharma,4,0,Good,undefined,extra cover
18.2," Mohit Sharma to Dhoni, 1 run, 135.5kph, full and wide of off, Dhoni reaches out and eases it through backward point. 150 up for CSK with that single ",1st Inns,Qua,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), Dasun Shanaka, David Miller, Rahul Tewatia, Rashid Khan, Darshan Nalkande, Mohit Sharma, Noor Ahmad, Mohammed Shami","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","Gujarat Titans Subs: Vijay Shankar, Srikar Bharat, Sai Sudharsan, Jayant Yadav, Shivam Mavi.","Chennai Super Kings Subs: Matheesha Pathirana, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh.",IPL,2023,"MA Chidambaram Stadium,Chennai","May 23,2023",Gujarat Titans have won the toss and have opted to field,Chennai Super Kings won by 15 runs,Ruturaj Gaikwad,GT,field,CSK,GT,Dhoni, Mohit Sharma,1,0,Full,wide,backward point
18.1," Mohit Sharma to Jadeja, 1 run, slower ball into the pitch, Jadeja comes down the track and slams the pull to deep mid-wicket ",1st Inns,Qua,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), Dasun Shanaka, David Miller, Rahul Tewatia, Rashid Khan, Darshan Nalkande, Mohit Sharma, Noor Ahmad, Mohammed Shami","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","Gujarat Titans Subs: Vijay Shankar, Srikar Bharat, Sai Sudharsan, Jayant Yadav, Shivam Mavi.","Chennai Super Kings Subs: Matheesha Pathirana, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh.",IPL,2023,"MA Chidambaram Stadium,Chennai","May 23,2023",Gujarat Titans have won the toss and have opted to field,Chennai Super Kings won by 15 runs,Ruturaj Gaikwad,GT,field,CSK,GT,Jadeja, Mohit Sharma,1,0,undefined,undefined,mid-wicket
17.6," Rashid Khan to Rayudu, out Caught by Shanaka!! A wicket off the final ball for Rashid Khan. 93.4kph, goes fuller on this occasion. Rayudu goes the slogsweep against the spin and doesn't get the timing right. Shanaka runs in from deep mid-wicket to take the catch. Rayudu c Shanaka b Rashid Khan 17(9) [4s-1 6s-1] ",1st Inns,Qua,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), Dasun Shanaka, David Miller, Rahul Tewatia, Rashid Khan, Darshan Nalkande, Mohit Sharma, Noor Ahmad, Mohammed Shami","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","Gujarat Titans Subs: Vijay Shankar, Srikar Bharat, Sai Sudharsan, Jayant Yadav, Shivam Mavi.","Chennai Super Kings Subs: Matheesha Pathirana, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh.",IPL,2023,"MA Chidambaram Stadium,Chennai","May 23,2023",Gujarat Titans have won the toss and have opted to field,Chennai Super Kings won by 15 runs,Ruturaj Gaikwad,GT,field,CSK,GT,Rayudu, Rashid Khan,out,out,Full,undefined,mid-wicket
17.5," Rashid Khan to Rayudu, SIX, 89.4kph, dropped short and Rayudu latches onto it. It was the googly and Rayudu rocked back to pummel it over deep square leg with a pull shot. 84m six! ",1st Inns,Qua,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), Dasun Shanaka, David Miller, Rahul Tewatia, Rashid Khan, Darshan Nalkande, Mohit Sharma, Noor Ahmad, Mohammed Shami","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","Gujarat Titans Subs: Vijay Shankar, Srikar Bharat, Sai Sudharsan, Jayant Yadav, Shivam Mavi.","Chennai Super Kings Subs: Matheesha Pathirana, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh.",IPL,2023,"MA Chidambaram Stadium,Chennai","May 23,2023",Gujarat Titans have won the toss and have opted to field,Chennai Super Kings won by 15 runs,Ruturaj Gaikwad,GT,field,CSK,GT,Rayudu, Rashid Khan,6,0,Short,undefined,deep square
17.4," Rashid Khan to Jadeja, 1 run, 86.9kph, googly, guided to short third man for a quick single. A direct hit at the keeper's end would have been curtains for Rayudu ",1st Inns,Qua,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), Dasun Shanaka, David Miller, Rahul Tewatia, Rashid Khan, Darshan Nalkande, Mohit Sharma, Noor Ahmad, Mohammed Shami","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","Gujarat Titans Subs: Vijay Shankar, Srikar Bharat, Sai Sudharsan, Jayant Yadav, Shivam Mavi.","Chennai Super Kings Subs: Matheesha Pathirana, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh.",IPL,2023,"MA Chidambaram Stadium,Chennai","May 23,2023",Gujarat Titans have won the toss and have opted to field,Chennai Super Kings won by 15 runs,Ruturaj Gaikwad,GT,field,CSK,GT,Jadeja, Rashid Khan,1,0,Short,undefined,short third man
17.3," Rashid Khan to Rayudu, 1 run, 94.7kph, quick and flat, nudged towards the wide mid-on region and the batsmen can take only one. There was a mini-collision between Rashid and Rayudu... ",1st Inns,Qua,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), Dasun Shanaka, David Miller, Rahul Tewatia, Rashid Khan, Darshan Nalkande, Mohit Sharma, Noor Ahmad, Mohammed Shami","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","Gujarat Titans Subs: Vijay Shankar, Srikar Bharat, Sai Sudharsan, Jayant Yadav, Shivam Mavi.","Chennai Super Kings Subs: Matheesha Pathirana, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh.",IPL,2023,"MA Chidambaram Stadium,Chennai","May 23,2023",Gujarat Titans have won the toss and have opted to field,Chennai Super Kings won by 15 runs,Ruturaj Gaikwad,GT,field,CSK,GT,Rayudu, Rashid Khan,1,0,undefined,wide,mid-on
17.2," Rashid Khan to Rayudu, 2 runs, 95.5kph, very full delivery, middle-stump line, clipped in front of square for a brace ",1st Inns,Qua,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), Dasun Shanaka, David Miller, Rahul Tewatia, Rashid Khan, Darshan Nalkande, Mohit Sharma, Noor Ahmad, Mohammed Shami","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","Gujarat Titans Subs: Vijay Shankar, Srikar Bharat, Sai Sudharsan, Jayant Yadav, Shivam Mavi.","Chennai Super Kings Subs: Matheesha Pathirana, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh.",IPL,2023,"MA Chidambaram Stadium,Chennai","May 23,2023",Gujarat Titans have won the toss and have opted to field,Chennai Super Kings won by 15 runs,Ruturaj Gaikwad,GT,field,CSK,GT,Rayudu, Rashid Khan,2,0,Full,undefined,square
17.1," Rashid Khan to Jadeja, 1 run, 95.7kph, off-stump line, guided against the spin behind backward point ",1st Inns,Qua,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), Dasun Shanaka, David Miller, Rahul Tewatia, Rashid Khan, Darshan Nalkande, Mohit Sharma, Noor Ahmad, Mohammed Shami","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","Gujarat Titans Subs: Vijay Shankar, Srikar Bharat, Sai Sudharsan, Jayant Yadav, Shivam Mavi.","Chennai Super Kings Subs: Matheesha Pathirana, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh.",IPL,2023,"MA Chidambaram Stadium,Chennai","May 23,2023",Gujarat Titans have won the toss and have opted to field,Chennai Super Kings won by 15 runs,Ruturaj Gaikwad,GT,field,CSK,GT,Jadeja, Rashid Khan,1,0,undefined,undefined,backward point
16.6," Mohit Sharma to Jadeja, 1 run, 103.1kph, slower ball in the blockhole outside off, jammed back at the bowler and Mohit throws the ball at the keeper's end. The ball hits Jadeja and rolls towards short fine leg and the batters steal a single ",1st Inns,Qua,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), Dasun Shanaka, David Miller, Rahul Tewatia, Rashid Khan, Darshan Nalkande, Mohit Sharma, Noor Ahmad, Mohammed Shami","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","Gujarat Titans Subs: Vijay Shankar, Srikar Bharat, Sai Sudharsan, Jayant Yadav, Shivam Mavi.","Chennai Super Kings Subs: Matheesha Pathirana, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh.",IPL,2023,"MA Chidambaram Stadium,Chennai","May 23,2023",Gujarat Titans have won the toss and have opted to field,Chennai Super Kings won by 15 runs,Ruturaj Gaikwad,GT,field,CSK,GT,Jadeja, Mohit Sharma,1,0,Short,off side,keeper
16.5," Mohit Sharma to Rayudu, 1 run, 102.4kph, another slower delivery, Rayudu shuffles and slashes it away for just a single to sweeper cover ",1st Inns,Qua,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), Dasun Shanaka, David Miller, Rahul Tewatia, Rashid Khan, Darshan Nalkande, Mohit Sharma, Noor Ahmad, Mohammed Shami","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","Gujarat Titans Subs: Vijay Shankar, Srikar Bharat, Sai Sudharsan, Jayant Yadav, Shivam Mavi.","Chennai Super Kings Subs: Matheesha Pathirana, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh.",IPL,2023,"MA Chidambaram Stadium,Chennai","May 23,2023",Gujarat Titans have won the toss and have opted to field,Chennai Super Kings won by 15 runs,Ruturaj Gaikwad,GT,field,CSK,GT,Rayudu, Mohit Sharma,1,0,undefined,undefined,cover
16.4," Mohit Sharma to Jadeja, 1 run, 103.2kph, another off-speed delivery, Jadeja stays back and dabs it to backward point ",1st Inns,Qua,Gujarat Titans,Chennai Super Kings,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), Dasun Shanaka, David Miller, Rahul Tewatia, Rashid Khan, Darshan Nalkande, Mohit Sharma, Noor Ahmad, Mohammed Shami","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Ambati Rayudu, Shivam Dube, Moeen Ali, Ravindra Jadeja, MS Dhoni(w/c), Deepak Chahar, Tushar Deshpande, Maheesh Theekshana","Gujarat Titans Subs: Vijay Shankar, Srikar Bharat, Sai Sudharsan, Jayant Yadav, Shivam Mavi.","Chennai Super Kings Subs: Matheesha Pathirana, Mitchell Santner, Subhranshu Senapati, Shaik Rasheed, Akash Singh.",IPL,2023,"MA Chidambaram Stadium,Chennai","May 23,2023",Gujarat Titans have won the toss and have opted to field,Chennai Super Kings won by 15 runs,Ruturaj Gaikwad,GT,field,CSK,GT,Jadeja, Mohit Sharma,1,0,undefined,undefined,backward point
