ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
18.2," Rashid Khan to Ripal Patel, 1 run, flatter and quicker outside off, cut to sweeper cover ",1st Inns,44t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Abhinav Manohar, Hardik Pandya(c), Vijay Shankar, David Miller, Rahul Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, Mohit Sharma, Joshua Little","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Manish Pandey, Rilee Rossouw, Priyam Garg, Axar Patel, Ripal Patel, Aman Hakim Khan, Kuldeep Yadav, Anrich Nortje, Ishant Sharma","Gujarat Titans Subs: Shubman Gill, Ravisrinivasan Sai Kishore, Srikar Bharat, Sai Sudharsan, Shivam Mavi","Delhi Capitals Subs: Khaleel Ahmed, Lalit Yadav, Yash Dhull, Praveen Dubey, Abishek Porel",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 02,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 5 runs,Mohammed Shami,DC,bat,DC,GT,Ripal Patel, Rashid Khan,1,0,undefined,off side,sweeper,cut shot,,
18.1," Rashid Khan to Ripal Patel, SIX, the 50-run stand comes up! A dragdown from Rashid Khan. Ripal Patel rocks back and pulls it with authority over deep mid-wicket for a maximum ",1st Inns,44t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Abhinav Manohar, Hardik Pandya(c), Vijay Shankar, David Miller, Rahul Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, Mohit Sharma, Joshua Little","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Manish Pandey, Rilee Rossouw, Priyam Garg, Axar Patel, Ripal Patel, Aman Hakim Khan, Kuldeep Yadav, Anrich Nortje, Ishant Sharma","Gujarat Titans Subs: Shubman Gill, Ravisrinivasan Sai Kishore, Srikar Bharat, Sai Sudharsan, Shivam Mavi","Delhi Capitals Subs: Khaleel Ahmed, Lalit Yadav, Yash Dhull, Praveen Dubey, Abishek Porel",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 02,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 5 runs,Mohammed Shami,DC,bat,DC,GT,Ripal Patel, Rashid Khan,6,0,undefined,undefined,mid-wicket,pull shot,,
17.6," Mohit Sharma to Aman Hakim Khan, no run, GT take a review for a lbw but seems to be a poor call! The replay rolls in and the impact is clearly outside off. Ball Tracking confirms the same. Pitched up ball outside off, Aman Hakim Khan looked to play a pick up shot over the keeper but missed and was hit on the pads ",1st Inns,44t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Abhinav Manohar, Hardik Pandya(c), Vijay Shankar, David Miller, Rahul Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, Mohit Sharma, Joshua Little","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Manish Pandey, Rilee Rossouw, Priyam Garg, Axar Patel, Ripal Patel, Aman Hakim Khan, Kuldeep Yadav, Anrich Nortje, Ishant Sharma","Gujarat Titans Subs: Shubman Gill, Ravisrinivasan Sai Kishore, Srikar Bharat, Sai Sudharsan, Shivam Mavi","Delhi Capitals Subs: Khaleel Ahmed, Lalit Yadav, Yash Dhull, Praveen Dubey, Abishek Porel",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 02,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 5 runs,Mohammed Shami,DC,bat,DC,GT,Aman Hakim Khan, Mohit Sharma,0,0,undefined,off side,keeper,beaten,,
17.5," Mohit Sharma to Ripal Patel, 1 run, another slower one wide outside off, Ripal Patel kneels down on his knee and slogs it towards long-on ",1st Inns,44t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Abhinav Manohar, Hardik Pandya(c), Vijay Shankar, David Miller, Rahul Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, Mohit Sharma, Joshua Little","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Manish Pandey, Rilee Rossouw, Priyam Garg, Axar Patel, Ripal Patel, Aman Hakim Khan, Kuldeep Yadav, Anrich Nortje, Ishant Sharma","Gujarat Titans Subs: Shubman Gill, Ravisrinivasan Sai Kishore, Srikar Bharat, Sai Sudharsan, Shivam Mavi","Delhi Capitals Subs: Khaleel Ahmed, Lalit Yadav, Yash Dhull, Praveen Dubey, Abishek Porel",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 02,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 5 runs,Mohammed Shami,DC,bat,DC,GT,Ripal Patel, Mohit Sharma,1,0,undefined,wide,long-on,slog shot,,
17.4," Mohit Sharma to Aman Hakim Khan, 1 run, length ball outside off, Aman Hakim Khan mistimes his punch towards long-on ",1st Inns,44t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Abhinav Manohar, Hardik Pandya(c), Vijay Shankar, David Miller, Rahul Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, Mohit Sharma, Joshua Little","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Manish Pandey, Rilee Rossouw, Priyam Garg, Axar Patel, Ripal Patel, Aman Hakim Khan, Kuldeep Yadav, Anrich Nortje, Ishant Sharma","Gujarat Titans Subs: Shubman Gill, Ravisrinivasan Sai Kishore, Srikar Bharat, Sai Sudharsan, Shivam Mavi","Delhi Capitals Subs: Khaleel Ahmed, Lalit Yadav, Yash Dhull, Praveen Dubey, Abishek Porel",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 02,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 5 runs,Mohammed Shami,DC,bat,DC,GT,Aman Hakim Khan, Mohit Sharma,1,0,Good,off side,long-on,,,
17.3," Mohit Sharma to Aman Hakim Khan, 2 runs, maiden IPL Fifty for Aman Hakim Khan! It has been a good knock from the youngster. Raises his bat and gets a decent round of applause from the crowd. Full ball outside off, driven to deep extra cover for a brace ",1st Inns,44t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Abhinav Manohar, Hardik Pandya(c), Vijay Shankar, David Miller, Rahul Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, Mohit Sharma, Joshua Little","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Manish Pandey, Rilee Rossouw, Priyam Garg, Axar Patel, Ripal Patel, Aman Hakim Khan, Kuldeep Yadav, Anrich Nortje, Ishant Sharma","Gujarat Titans Subs: Shubman Gill, Ravisrinivasan Sai Kishore, Srikar Bharat, Sai Sudharsan, Shivam Mavi","Delhi Capitals Subs: Khaleel Ahmed, Lalit Yadav, Yash Dhull, Praveen Dubey, Abishek Porel",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 02,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 5 runs,Mohammed Shami,DC,bat,DC,GT,Aman Hakim Khan, Mohit Sharma,2,0,Good,off side,deep extra cover,cover drive,,
17.2," Mohit Sharma to Aman Hakim Khan, SIX, clean as a whistle! Pitched up ball on middle and leg, Aman Hakim Khan clears his front leg and tonks it over deep square leg for a maximum. Hit that with authority ",1st Inns,44t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Abhinav Manohar, Hardik Pandya(c), Vijay Shankar, David Miller, Rahul Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, Mohit Sharma, Joshua Little","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Manish Pandey, Rilee Rossouw, Priyam Garg, Axar Patel, Ripal Patel, Aman Hakim Khan, Kuldeep Yadav, Anrich Nortje, Ishant Sharma","Gujarat Titans Subs: Shubman Gill, Ravisrinivasan Sai Kishore, Srikar Bharat, Sai Sudharsan, Shivam Mavi","Delhi Capitals Subs: Khaleel Ahmed, Lalit Yadav, Yash Dhull, Praveen Dubey, Abishek Porel",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 02,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 5 runs,Mohammed Shami,DC,bat,DC,GT,Aman Hakim Khan, Mohit Sharma,6,0,undefined,stump line,deep square,,,
17.1," Mohit Sharma to Aman Hakim Khan, 2 runs, slower one on a length outside off, Aman Hakim Khan punches it in the gap towards sweeper cover and the batters take a couple. Aman Hakim Khan wants the third but has to rush back and there's a wayward throw but it doesn't cost anything ",1st Inns,44t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Abhinav Manohar, Hardik Pandya(c), Vijay Shankar, David Miller, Rahul Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, Mohit Sharma, Joshua Little","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Manish Pandey, Rilee Rossouw, Priyam Garg, Axar Patel, Ripal Patel, Aman Hakim Khan, Kuldeep Yadav, Anrich Nortje, Ishant Sharma","Gujarat Titans Subs: Shubman Gill, Ravisrinivasan Sai Kishore, Srikar Bharat, Sai Sudharsan, Shivam Mavi","Delhi Capitals Subs: Khaleel Ahmed, Lalit Yadav, Yash Dhull, Praveen Dubey, Abishek Porel",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 02,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 5 runs,Mohammed Shami,DC,bat,DC,GT,Aman Hakim Khan, Mohit Sharma,2,0,Good,off side,sweeper,,,
16.6," Joshua Little to Ripal Patel, FOUR, straight as an arrow! Fractionally overpitched in line of the stumps, Ripal Patel punches it on the up and picks up a rocketing boundary down the ground. 16 off the over ",1st Inns,44t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Abhinav Manohar, Hardik Pandya(c), Vijay Shankar, David Miller, Rahul Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, Mohit Sharma, Joshua Little","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Manish Pandey, Rilee Rossouw, Priyam Garg, Axar Patel, Ripal Patel, Aman Hakim Khan, Kuldeep Yadav, Anrich Nortje, Ishant Sharma","Gujarat Titans Subs: Shubman Gill, Ravisrinivasan Sai Kishore, Srikar Bharat, Sai Sudharsan, Shivam Mavi","Delhi Capitals Subs: Khaleel Ahmed, Lalit Yadav, Yash Dhull, Praveen Dubey, Abishek Porel",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 02,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 5 runs,Mohammed Shami,DC,bat,DC,GT,Ripal Patel, Joshua Little,4,0,undefined,undefined,straight,,,
16.5," Joshua Little to Ripal Patel, 2 runs, pacy length ball on off, turned with soft hands through mid-wicket and that enables Ripal Patel to get a comfortable couple to his name ",1st Inns,44t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Abhinav Manohar, Hardik Pandya(c), Vijay Shankar, David Miller, Rahul Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, Mohit Sharma, Joshua Little","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Manish Pandey, Rilee Rossouw, Priyam Garg, Axar Patel, Ripal Patel, Aman Hakim Khan, Kuldeep Yadav, Anrich Nortje, Ishant Sharma","Gujarat Titans Subs: Shubman Gill, Ravisrinivasan Sai Kishore, Srikar Bharat, Sai Sudharsan, Shivam Mavi","Delhi Capitals Subs: Khaleel Ahmed, Lalit Yadav, Yash Dhull, Praveen Dubey, Abishek Porel",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 02,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 5 runs,Mohammed Shami,DC,bat,DC,GT,Ripal Patel, Joshua Little,2,0,Good,off side,mid-wicket,,,
16.4," Joshua Little to Aman Hakim Khan, 1 run, pitched up ball on off at 140 clicks, knocked down to long-on ",1st Inns,44t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Abhinav Manohar, Hardik Pandya(c), Vijay Shankar, David Miller, Rahul Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, Mohit Sharma, Joshua Little","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Manish Pandey, Rilee Rossouw, Priyam Garg, Axar Patel, Ripal Patel, Aman Hakim Khan, Kuldeep Yadav, Anrich Nortje, Ishant Sharma","Gujarat Titans Subs: Shubman Gill, Ravisrinivasan Sai Kishore, Srikar Bharat, Sai Sudharsan, Shivam Mavi","Delhi Capitals Subs: Khaleel Ahmed, Lalit Yadav, Yash Dhull, Praveen Dubey, Abishek Porel",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 02,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 5 runs,Mohammed Shami,DC,bat,DC,GT,Aman Hakim Khan, Joshua Little,1,0,undefined,off side,long-on,,,
16.3," Joshua Little to Aman Hakim Khan, FOUR, nicely done! Good length ball slanting across Aman Hakim Khan. He clears his front leg and flat-bats it over mid-off for a boundary ",1st Inns,44t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Abhinav Manohar, Hardik Pandya(c), Vijay Shankar, David Miller, Rahul Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, Mohit Sharma, Joshua Little","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Manish Pandey, Rilee Rossouw, Priyam Garg, Axar Patel, Ripal Patel, Aman Hakim Khan, Kuldeep Yadav, Anrich Nortje, Ishant Sharma","Gujarat Titans Subs: Shubman Gill, Ravisrinivasan Sai Kishore, Srikar Bharat, Sai Sudharsan, Shivam Mavi","Delhi Capitals Subs: Khaleel Ahmed, Lalit Yadav, Yash Dhull, Praveen Dubey, Abishek Porel",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 02,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 5 runs,Mohammed Shami,DC,bat,DC,GT,Aman Hakim Khan, Joshua Little,4,0,Good,undefined,mid-off,,,
16.2," Joshua Little to Ripal Patel, 1 run, good length ball on off, Ripal Patel tucks it to deep backward square leg ",1st Inns,44t,Gujarat Titans,Delhi Capitals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Abhinav Manohar, Hardik Pandya(c), Vijay Shankar, David Miller, Rahul Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, Mohit Sharma, Joshua Little","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Manish Pandey, Rilee Rossouw, Priyam Garg, Axar Patel, Ripal Patel, Aman Hakim Khan, Kuldeep Yadav, Anrich Nortje, Ishant Sharma","Gujarat Titans Subs: Shubman Gill, Ravisrinivasan Sai Kishore, Srikar Bharat, Sai Sudharsan, Shivam Mavi","Delhi Capitals Subs: Khaleel Ahmed, Lalit Yadav, Yash Dhull, Praveen Dubey, Abishek Porel",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 02,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 5 runs,Mohammed Shami,DC,bat,DC,GT,Ripal Patel, Joshua Little,1,0,Good,off side,deep backward square,,,
