ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination
18.3," Vaibhav Arora to Shahrukh Khan, FOUR, this time the slower short ball does not work, Shahrukh Khan gets on top of it and pulls wide of backward square leg, another boundary ",1st Inns,53r,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Suyash Sharma, Varun Chakaravarthy","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Kolkata Knight Riders Subs: Jason Roy, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya","Punjab Kings Subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Matthew Short",IPL,2023,"Eden Gardens,Kolkata","May 08,2023",Punjab Kings have won the toss and have opted to bat,Kolkata Knight Riders won by 5 wkts,Andre Russell,PBKS,bat,PBKS,KKR,Shahrukh Khan, Vaibhav Arora,4,0,Short,wide,square leg
18.2," Vaibhav Arora to Harpreet Brar, 1 run, slower short ball at Harpreet Brar who gets it down to backward square leg ",1st Inns,53r,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Suyash Sharma, Varun Chakaravarthy","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Kolkata Knight Riders Subs: Jason Roy, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya","Punjab Kings Subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Matthew Short",IPL,2023,"Eden Gardens,Kolkata","May 08,2023",Punjab Kings have won the toss and have opted to bat,Kolkata Knight Riders won by 5 wkts,Andre Russell,PBKS,bat,PBKS,KKR,Harpreet Brar, Vaibhav Arora,1,0,Short,undefined,square leg
18.1," Vaibhav Arora to Harpreet Brar, FOUR, full on the stumps, Harpreet Brar clears his front leg and drives, the thick outside-edge flies wide of short third man. Handy runs for PBKS ",1st Inns,53r,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Suyash Sharma, Varun Chakaravarthy","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Kolkata Knight Riders Subs: Jason Roy, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya","Punjab Kings Subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Matthew Short",IPL,2023,"Eden Gardens,Kolkata","May 08,2023",Punjab Kings have won the toss and have opted to bat,Kolkata Knight Riders won by 5 wkts,Andre Russell,PBKS,bat,PBKS,KKR,Harpreet Brar, Vaibhav Arora,4,0,Full,stump line,short third man
17.6," Suyash Sharma to Harpreet Brar, 1 run, shortish googly outside off, Harpreet Brar punches to long-off for one ",1st Inns,53r,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Suyash Sharma, Varun Chakaravarthy","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Kolkata Knight Riders Subs: Jason Roy, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya","Punjab Kings Subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Matthew Short",IPL,2023,"Eden Gardens,Kolkata","May 08,2023",Punjab Kings have won the toss and have opted to bat,Kolkata Knight Riders won by 5 wkts,Andre Russell,PBKS,bat,PBKS,KKR,Harpreet Brar, Suyash Sharma,1,0,Short,off side,long-off
17.5," Suyash Sharma to Harpreet Brar, no run, Suyash Sharma is deceiving the batters with his googlies, Harpreet Brar this time has no clue as he pushes and misses outside off ",1st Inns,53r,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Suyash Sharma, Varun Chakaravarthy","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Kolkata Knight Riders Subs: Jason Roy, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya","Punjab Kings Subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Matthew Short",IPL,2023,"Eden Gardens,Kolkata","May 08,2023",Punjab Kings have won the toss and have opted to bat,Kolkata Knight Riders won by 5 wkts,Andre Russell,PBKS,bat,PBKS,KKR,Harpreet Brar, Suyash Sharma,0,0,undefined,off side,
17.4," Suyash Sharma to Shahrukh Khan, 1 run, back of a length on the stumps, clipped to deep square leg for one ",1st Inns,53r,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Suyash Sharma, Varun Chakaravarthy","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Kolkata Knight Riders Subs: Jason Roy, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya","Punjab Kings Subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Matthew Short",IPL,2023,"Eden Gardens,Kolkata","May 08,2023",Punjab Kings have won the toss and have opted to bat,Kolkata Knight Riders won by 5 wkts,Andre Russell,PBKS,bat,PBKS,KKR,Shahrukh Khan, Suyash Sharma,1,0,Back of Length,stump line,deep square
17.4," Suyash Sharma to Shahrukh Khan, wide, the googly goes down leg, Shahrukh Khan flicks and misses, called a wide ",1st Inns,53r,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Suyash Sharma, Varun Chakaravarthy","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Kolkata Knight Riders Subs: Jason Roy, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya","Punjab Kings Subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Matthew Short",IPL,2023,"Eden Gardens,Kolkata","May 08,2023",Punjab Kings have won the toss and have opted to bat,Kolkata Knight Riders won by 5 wkts,Andre Russell,PBKS,bat,PBKS,KKR,Shahrukh Khan, Suyash Sharma,wide,1,undefined,wide,
17.3," Suyash Sharma to Harpreet Brar, 1 run, the googly again, shortish outside off, punched wide of cover ",1st Inns,53r,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Suyash Sharma, Varun Chakaravarthy","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Kolkata Knight Riders Subs: Jason Roy, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya","Punjab Kings Subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Matthew Short",IPL,2023,"Eden Gardens,Kolkata","May 08,2023",Punjab Kings have won the toss and have opted to bat,Kolkata Knight Riders won by 5 wkts,Andre Russell,PBKS,bat,PBKS,KKR,Harpreet Brar, Suyash Sharma,1,0,Short,off side,cover
17.2," Suyash Sharma to Sam Curran, out Caught by Gurbaz!! Another catch for Gurbaz. It is the flighted googly outside off, Sam Curran is going across the ball with the sweep, the top-edge is found and Gurbaz calls for it and Suyash Sharma leaves it for the keeper to take the high ball. Sam Curran c Gurbaz b Suyash Sharma 4(9) ",1st Inns,53r,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Suyash Sharma, Varun Chakaravarthy","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Kolkata Knight Riders Subs: Jason Roy, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya","Punjab Kings Subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Matthew Short",IPL,2023,"Eden Gardens,Kolkata","May 08,2023",Punjab Kings have won the toss and have opted to bat,Kolkata Knight Riders won by 5 wkts,Andre Russell,PBKS,bat,PBKS,KKR,Sam Curran, Suyash Sharma,out,out,undefined,off side,keeper
17.1," Suyash Sharma to Sam Curran, no run, superb googly and Sam Curran has no clue, tossed up and Curran gets forward to defend, it turns away to beat the forward defence ",1st Inns,53r,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Suyash Sharma, Varun Chakaravarthy","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Kolkata Knight Riders Subs: Jason Roy, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya","Punjab Kings Subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Matthew Short",IPL,2023,"Eden Gardens,Kolkata","May 08,2023",Punjab Kings have won the toss and have opted to bat,Kolkata Knight Riders won by 5 wkts,Andre Russell,PBKS,bat,PBKS,KKR,Sam Curran, Suyash Sharma,0,0,Full toss,undefined,defence
16.6," Chakaravarthy to Shahrukh Khan, no run, tossed up full on the stumps, Shahrukh Khan gets forward to drive it back to Chakaravarthy ",1st Inns,53r,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Suyash Sharma, Varun Chakaravarthy","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Kolkata Knight Riders Subs: Jason Roy, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya","Punjab Kings Subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Matthew Short",IPL,2023,"Eden Gardens,Kolkata","May 08,2023",Punjab Kings have won the toss and have opted to bat,Kolkata Knight Riders won by 5 wkts,Andre Russell,PBKS,bat,PBKS,KKR,Shahrukh Khan, Chakaravarthy,0,0,Full toss,stump line,
16.5," Chakaravarthy to Rishi Dhawan, out Bowled!! Chakaravarthy has his third. Tossed up on the stumps, Rishi Dhawan goes low to slogsweep and misses, end of story. Hits the top of off-stump. Rishi Dhawan b Chakaravarthy 19(11) [4s-1 6s-1] ",1st Inns,53r,Kolkata Knight Riders,Punjab Kings,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Venkatesh Iyer, Nitish Rana(c), Rinku Singh, Andre Russell, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Suyash Sharma, Varun Chakaravarthy","Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Bhanuka Rajapaksa, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Kolkata Knight Riders Subs: Jason Roy, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya","Punjab Kings Subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Matthew Short",IPL,2023,"Eden Gardens,Kolkata","May 08,2023",Punjab Kings have won the toss and have opted to bat,Kolkata Knight Riders won by 5 wkts,Andre Russell,PBKS,bat,PBKS,KKR,Rishi Dhawan, Chakaravarthy,out,out,Full toss,stump line,
