ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed
19.1," Noor Ahmad to Hetmyer, 2 runs, short and wide, cut square of the wicket. Slightly to the right of Rashid and his throw is too wide. Allows Hetmyer to come back. This is also his 50.  ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Hetmyer, Noor Ahmad,2,0,Short,wide,square,cut shot,
18.6," Shami to Boult, no run, yorker that goes between stumps and a backing away Boult. Swing and a miss... ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Boult, Shami,0,0,yorker,undefined,,beaten,
18.5," Shami to Ashwin, out Caught by Rahul Tewatia!! Jesus, how many more twists are we going to get. This was actually the worst ball of the over. It was full outside off, there to be hit but Ashwin slices his drive down the throat of Tewatia at backward point. Madness!! Ashwin c Rahul Tewatia b Shami 10(3) [4s-1 6s-1] ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Ashwin, Shami,out,out,Full,off side,backward point,square drive,
18.4," Shami to Ashwin, SIX, wow! Short pitched and Ashwin was ready. Very deep in his crease and pulled over deep mid-wicket. Just over the boundary ropes, but they still count as six... ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Ashwin, Shami,6,0,Short,undefined,mid-wicket,pull shot,
18.3," Shami to Ashwin, FOUR, another twist!! Back of length outside off, Ashwin stays deep in his crease and cuts it behind square on the off side. Four more... ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Ashwin, Shami,4,0,Back of Length,off side,square,cut shot,
18.2,"Shami to Dhruv Jurel, out Caught by Mohit Sharma!! What a riveting match this has been!! Shami goes bouncer this time, Jurel isn't afraid to play the hook but this time top-edges and Mohit Sharma from fine leg runs in to complete the catch. So many twists in this game, Abbas Mustan couldn't have written such a script...Dhruv Jurel c Mohit Sharma b Shami 18(10) [4s-2 6s-1]",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Dhruv Jurel,Shami,out,out,undefined,undefined,fine leg,edge,
18.1,"Shami to Dhruv Jurel, SIX, Dhruv Jurel, take a bow!! Shami has figures of 1/9 so far and he was scary with that swing. But first ball in the death is a half volley onto leg, still had to be put away and Jurel whacks it over long-on.",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Dhruv Jurel,Shami,6,0,undefined,undefined,long-on,,
17.6," Rashid Khan to Hetmyer, 2 runs, googly going outside off, punched to the left of deep extra for a couple of runs. RR have passed the Rashid test, this could have been the make or break over.  ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Hetmyer, Rashid Khan,2,0,undefined,off side,,,
17.5," Rashid Khan to Hetmyer, SIX, what a cat and mouse game here!! Rashid gives it some flight, Hetmyer steps out to the pitch - gets under it and slams over long-on. What a valuable six... ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Hetmyer, Rashid Khan,6,0,undefined,undefined,long-on,,
17.4," Rashid Khan to Hetmyer, no run, googly that spun in from outside leg to get Hetmyer on the back thigh pad. He was through the shot early ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Hetmyer, Rashid Khan,0,0,undefined,leg side,,,
17.3," Rashid Khan to Hetmyer, FOUR, bad ball, straying onto leg and Hetmyer pulls it to the right of short fine for a boundary!! ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Hetmyer, Rashid Khan,4,0,Short,undefined,short fine,pull shot,
17.2," Rashid Khan to Hetmyer, no run, googly going just outside off, Hetmyer punches off the backfoot but straight towards Pandya at covers ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Hetmyer, Rashid Khan,0,0,undefined,off side,straight,,
17.1," Rashid Khan to Dhruv Jurel, 1 run, half tracker that was spinning in. Jurel stepped out early and had to adjust to pull it behind square. Just a single ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Dhruv Jurel, Rashid Khan,1,0,undefined,undefined,square,pull shot,
16.6," Noor Ahmad to Dhruv Jurel, 1 run, flighted up, driven a tad uppishly towards Miller at long-off. Just a single ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Dhruv Jurel, Noor Ahmad,1,0,undefined,undefined,long-off,off drive,
16.5," Noor Ahmad to Hetmyer, 1 run, flat and this one spun in. Clipped towards deep square for a single ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Hetmyer, Noor Ahmad,1,0,undefined,undefined,deep square,,
16.5," Noor Ahmad to Hetmyer, wide, full and spinning away from the batter at pace. Too wide and the umpire calls it ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Hetmyer, Noor Ahmad,wide,1,Full,wide,,wide,
16.4,"Noor Ahmad to Dhruv Jurel, 1 run, flat delivery that turned away from leg. Deflects off the thigh pad towards short fine for a single.",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Dhruv Jurel,Noor Ahmad,1,0,Short,undefined,short fine,,
16.3," Noor Ahmad to Dhruv Jurel, no run, short and spinning away outside off. Jurel tries to cut but can't connect again. Two dots!! ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Dhruv Jurel, Noor Ahmad,0,0,Short,off side,,cut shot,
16.2," Noor Ahmad to Dhruv Jurel, no run, full on leg, Jurel tries to sweep but can't connect ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Dhruv Jurel, Noor Ahmad,0,0,Full,leg side,,,
16.1," Noor Ahmad to Dhruv Jurel, FOUR, flighted up but very wide outside off. Jurel goes chasing and drives it square. Looked like just a couple as Rashid ran in from sweeper and dived onto the ball. He stopped the ball but it deflects off his body into the fence... ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Dhruv Jurel, Noor Ahmad,4,0,undefined,wide,square,square drive,
15.6," Alzarri Joseph to Hetmyer, SIX, smoked!! The sound was so sweet that we knew it was six straight away. Attempted yorker from Joseph which lands short of his mark. Hetmyer gets under and hammers his drive over long-on into the stands. ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Hetmyer, Alzarri Joseph,6,0,yorker,undefined,straight,straight drive,
15.5," Alzarri Joseph to Dhruv Jurel, 1 run, short pitched, Jurel pulls a tad uppishly but on the bounce towards deep square ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Dhruv Jurel, Alzarri Joseph,1,0,Short,undefined,deep square,pull shot,
15.4," Alzarri Joseph to Dhruv Jurel, FOUR, lovely!! A touch of class from the youngster playing his first ball. good length ball that shoots onto off, Jurel shuffles in and gives it a late dab to run it down between keeper and short third. ",2nd Inns,23r,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), Abhinav Manohar, David Miller, Rahul Tewatia, Rashid Khan, Alzarri Joseph, Mohammed Shami, Mohit Sharma","Rajasthan Royals (Playing XI): Jos Buttler, Yashasvi Jaiswal, Sanju Samson(w/c), Riyan Parag, Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Trent Boult, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Gujarat Titans Subs: Joshua Little, Jayant Yadav, Noor Ahmad, Srikar Bharat, Dasun Shanaka","Rajasthan Royals Subs: Devdutt Padikkal, Murugan Ashwin, Donavon Ferreira, Navdeep Saini, Joe Root",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 16,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 3 wkts,Shimron Hetmyer,RR,field,RR,GT,Dhruv Jurel, Alzarri Joseph,4,0,Good,off side,keeper,dab,
