ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed
9.2," Sam Curran to Stoinis, FOUR, this is smart. Knows Sam Curran is not express and with third man in plus left-arm seamer's angle across the right-hander, Stoinis opens the bat face late and guides it between keeper and short third ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Stoinis, Sam Curran,4,0,Short,undefined,third man,,
9.1," Sam Curran to Ayush Badoni, 1 run, starts with a slower delivery outside off stump, Badoni guides to backward point ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Ayush Badoni, Sam Curran,1,0,undefined,off side,backward point,,
8.6,"Rahul Chahar to Ayush Badoni, 1 run, short delivery, Badoni pulls to deep mid-wicket",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Ayush Badoni,Rahul Chahar,1,0,Short,undefined,mid-wicket,pull shot,
8.5," Rahul Chahar to Stoinis, 1 run, punched off the back foot to long-off ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Stoinis, Rahul Chahar,1,0,undefined,undefined,long-off,,
8.4,"Rahul Chahar to Stoinis, no run, played back to the bowler",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Stoinis,Rahul Chahar,0,0,undefined,undefined,,,
8.3," Rahul Chahar to Stoinis, no run, driven back to the bowler ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Stoinis, Rahul Chahar,0,0,undefined,undefined,,drive,
8.2," Rahul Chahar to Ayush Badoni, 1 run, googly on the stumps, knocked behind square ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Ayush Badoni, Rahul Chahar,1,0,undefined,stump line,square,,
8.1," Rahul Chahar to Stoinis, 1 run, turning away, Stoinis punches to deep point ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Stoinis, Rahul Chahar,1,0,undefined,undefined,deep point,,
7.6,"Gurnoor Brar to Ayush Badoni, SIX, when it's not your day, it's not your day at all! Short delivery, Badoni pulls, gets a top edge and it flies all the way. 100 up for LSG in 8 overs, wow!",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Ayush Badoni,Gurnoor Brar,6,0,Short,undefined,,edge,
7.5," Gurnoor Brar to Ayush Badoni, no run, short delivery outside off stump, Badoni wants to smash the pull over mid-wicket, missed ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Ayush Badoni, Gurnoor Brar,0,0,Short,off side,mid-wicket,beaten,
7.5," Gurnoor Brar to Ayush Badoni, wide, that is way outside off stump, lost his radar there ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Ayush Badoni, Gurnoor Brar,wide,1,undefined,wide,,wide,
7.4," Gurnoor Brar to Stoinis, 1 run, the back foot punch, straight to cover sweeper though ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Stoinis, Gurnoor Brar,1,0,undefined,undefined,straight,,
7.3," Gurnoor Brar to Stoinis, FOUR, slot outside off stump, thank you very much says Stoinis and crashes the drive through cover. Actually wide mid-off ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Stoinis, Gurnoor Brar,4,0,Slot,off side,cover,cover drive,
7.2," Gurnoor Brar to Stoinis, SIX, shuffle across the line and picked away over long leg. What a shot. Makes full use of the free-hit. Fullish and angling in, Stoinis moves across and helps it away on the way to the ropes ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Stoinis, Gurnoor Brar,6,0,Full,undefined,long leg,,
7.2," Gurnoor Brar to Ayush Badoni, no ball, 1 run, short delivery, pulled to deep mid-wicket. Gurnoor Brar has overstepped again, free-hit for Stoinis now ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Ayush Badoni, Gurnoor Brar,no ball,1,Short,undefined,mid-wicket,pull shot,
7.1," Gurnoor Brar to Ayush Badoni, FOUR, short delivery down leg, Badoni pulls, hits it very fine and beats fine leg comfortably. Poor line from Gurnoor Brar ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Ayush Badoni, Gurnoor Brar,4,0,Short,undefined,fine leg,pull shot,
6.6,"Rahul Chahar to Stoinis, no run, defends it back to the bowler as that was a length ball",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Stoinis,Rahul Chahar,0,0,Good,undefined,,defend,
6.5,"Rahul Chahar to Stoinis, 2 runs, fuller ball, outside off, the batter manages to get under it but mistimes down the ground for a couple of runs",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Stoinis,Rahul Chahar,2,0,Full,off side,,,
6.4,"Rahul Chahar to Ayush Badoni, 1 run, stabs the ball down into the off-side for a single",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Ayush Badoni,Rahul Chahar,1,0,undefined,undefined,off-side,,
6.3,"Rahul Chahar to Stoinis, leg byes, 1 run, goes for the reverse paddle and misses. Got an edge on to it and the ball hit the batter's chest to bobble down for a single",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Stoinis,Rahul Chahar,byes,1,undefined,undefined,,edge,
6.2," Rahul Chahar to Ayush Badoni, 1 run, plenty of flight on this legbreak, lands quite full around off, Badoni drives to long-off ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Ayush Badoni, Rahul Chahar,1,0,Full,undefined,long-off,off drive,
6.1," Rahul Chahar to Ayush Badoni, FOUR, length ball outside off, a leg-break from Chahar and Badoni cuts it nicely in the gap through backward point ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Ayush Badoni, Rahul Chahar,4,0,Good,off side,backward point,Cut,
5.6," Rabada to Stoinis, no run, oh under edge, lucky it didn't disturb the stumps and very good of Jitesh Sharma to dive to the left to stop the boundary ",1st Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,LSG,PBKS,Stoinis, Rabada,0,0,Good,undefined,,edge,
