ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed
11.5," Zampa to Jitesh Sharma, FOUR, lunges forward, stretches out and thumps this over deep extra cover as the ball lands just before the boundary, four more ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Zampa,4,0,undefined,undefined,deep extra cover,,
11.4," Zampa to Jitesh Sharma, 2 runs, cut hard through point as Hetmyer in the deep stops it with a dive to his left ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Zampa,2,0,undefined,undefined,point,Cut,
11.3," Zampa to Sam Curran, 1 run, pushed to long-on as the bowler goes full ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Sam Curran, Zampa,1,0,Full,undefined,long-on,push shot,
11.2," Zampa to Jitesh Sharma, 1 run, down the wicket to heave this towards deep mid-wicket for a single ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Zampa,1,0,undefined,undefined,mid-wicket,,
11.1," Zampa to Sam Curran, 1 run, flatter one around off, Sam Curran knocks it to long-off for a single ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Sam Curran, Zampa,1,0,undefined,undefined,long-off,,
10.6," Chahal to Jitesh Sharma, no run, quicker through the air on off, keeps straight, Jitesh Sharma rocks back and chops it to point. He wanted a single, but Curran wasn't interested ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Chahal,0,0,undefined,off side,straight,,
10.5," Chahal to Sam Curran, 1 run, tad short on off, Sam Curran punches this to long-off for a single ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Sam Curran, Chahal,1,0,Short,off side,long-off,,
10.4," Chahal to Jitesh Sharma, 1 run, a lot slower through the air on leg, Jitesh Sharma swings hard, gets an inside edge towards short fine leg ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Chahal,1,0,Short,leg side,short fine leg,edge,
10.3," Chahal to Jitesh Sharma, no run, tad short on off, Jitesh Sharma rocks back and punches it to cover ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Chahal,0,0,Short,off side,cover,,
10.2," Chahal to Sam Curran, 1 run, drifting on the pads, Sam Curran nudges it towards mid-on with soft hands ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Sam Curran, Chahal,1,0,undefined,stump line,mid-on,,
10.1," Chahal to Sam Curran, FOUR, rocks back in the crease and smashes this short ball through cover for a boundary. Punjab Kings slowly pulling things back with this partnership ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Sam Curran, Chahal,4,0,Short,undefined,cover,pull shot,
9.6," Sandeep Sharma to Jitesh Sharma, SIX, another fantastic shot by Jitesh Sharma! This was pitched up by Sandeep Sharma and the batter smokes it over long-off for the second six of the over ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Sandeep Sharma,6,0,undefined,undefined,long-off,,
9.5," Sandeep Sharma to Jitesh Sharma, no run, banged in short on leg, Jitesh Sharma lets it go, ducks underneath it ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Sandeep Sharma,0,0,Short,leg side,,,
9.4," Sandeep Sharma to Sam Curran, 1 run, drifting on the pads, Sam Curran works it through the leg-side for a single ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Sam Curran, Sandeep Sharma,1,0,undefined,stump line,,,
9.3," Sandeep Sharma to Jitesh Sharma, 1 run, eased to long-on for a single as Curran is back on strike ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Sandeep Sharma,1,0,undefined,undefined,long-on,,
9.2," Sandeep Sharma to Jitesh Sharma, SIX, launched into the orbit! A slower one around off, Jitesh Sharma makes room and lofts it over long-off for a clean six. High and handsome! ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Sandeep Sharma,6,0,undefined,undefined,long-off,,
9.1," Sandeep Sharma to Jitesh Sharma, 2 runs, back of a length on middle and leg, nudged to wide long-on for a couple of runs ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Sandeep Sharma,2,0,Back of Length,stump line,long-on,,
8.6," Chahal to Jitesh Sharma, 1 run, drifting on the pads, nudged through the leg-side for a single ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Chahal,1,0,undefined,stump line,,,
8.5," Chahal to Sam Curran, 1 run, pushed through by Chahal, Sam Curran bunts it to long-off for one ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Sam Curran, Chahal,1,0,undefined,undefined,long-off,push shot,
8.4," Chahal to Jitesh Sharma, 1 run, tossed up delivery around off, Jitesh Sharma drives this to long-off for a single ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Chahal,1,0,Full toss,undefined,long-off,off drive,
8.3," Chahal to Jitesh Sharma, no run, on a length around off, some extra bounce, Jitesh Sharma goes for a slogsweep, connects thin air ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Chahal,0,0,Good,undefined,,slog shot,
8.2," Chahal to Jitesh Sharma, no run, slower through the air on middle, Jitesh Sharma pushes this back to the bowler ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Chahal,0,0,undefined,stump line,,push shot,
8.1," Chahal to Jitesh Sharma, no run, starts off with a yorker length ball that dips in front of Jitesh Sharma, he squeezes it into the off-side ",1st Inns,66t,Punjab Kings,Rajasthan Royals,"Punjab Kings (Playing XI): Shikhar Dhawan(c), Prabhsimran Singh, Atharva Taide, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Rahul Chahar, Kagiso Rabada, Arshdeep Singh","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Adam Zampa, Trent Boult, Navdeep Saini, Sandeep Sharma, Yuzvendra Chahal","PBKS Impact Subs: Nathan Ellis, Sikandar Raza, Rishi Dhawan, Mohit Rathee, Matthew Short.","RR Impact Subs: Dhruv Jurel, Donovan Ferreira, Akash Vasisht, Kuldeep Sen, Murugan Ashwin.",IPL,2023,"Himachal Pradesh Cricket Association Stadium,Dharamsala","May 19,2023",Rajasthan Royals have won the toss and have opted to field,Rajasthan Royals won by 4 wkts,Devdutt Padikkal,RR,field,PBKS,RR,Jitesh Sharma, Chahal,0,0,yorker,undefined,off-side,,
