ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
9.2," Moeen Ali to Jaiswal, SIX, superb inside-out loft from Jaiswal. He comes down the track and makes room to free his arms, lofts it over extra-cover and it sails away ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Jaiswal, Moeen Ali,6,0,undefined,undefined,cover,
9.1," Moeen Ali to Samson, 1 run, good length offbreak turns in to off, Samson makes room and punches to sweeper cover ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Samson, Moeen Ali,1,0,Good,off side,sweeper,
8.6," Jadeja to Samson, 1 run, slower a tad and on a length on the stumps, nudged to the mid-wicket area ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Samson, Jadeja,1,0,Good,stump line,mid-wicket,
8.5," Jadeja to Samson, no run, flat and quick outside off, Samson mistimes the cut, chops it to the off-side ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Samson, Jadeja,0,0,undefined,off side,off-side,cut shot
8.4," Jadeja to Jaiswal, 1 run, flat good length on the pads, tucked to deep backward square leg ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Jaiswal, Jadeja,1,0,Good,stump line,deep backward square,
8.3," Jadeja to Samson, 1 run, tossed up on the stumps, Samson gets forward to push to long-off to get off the mark ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Samson, Jadeja,1,0,Full toss,stump line,long-off,push shot
8.3," Jadeja to Samson, wide, slips it down leg, Samson flicks and misses, called a wide ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Samson, Jadeja,wide,1,undefined,wide,,wide
8.2," Jadeja to Buttler, out Caught by Shivam Dube!! Buttler finds long-on. He was not getting the boundaries and he holes out. Gives Jadeja the charge, is not to the pitch of this delivery, lofts and there's no power or timing behind it, straight to long-on where Dube takes a simple catch. It's the timeout as well. Buttler c Shivam Dube b Jadeja 27(21) [4s-4] ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Buttler, Jadeja,out,out,undefined,undefined,long-on,
8.1," Jadeja to Jaiswal, 1 run, dragged down as Jaiswal gives the charge, mistimed to extra-cover and Buttler was struggling initially, Gaikwad's throw is weak and on the bounce to Dhoni who deflects it on to the stumps but Buttler stretches and makes it ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Jaiswal, Jadeja,1,0,undefined,undefined,cover,
7.6," Theekshana to Buttler, no run, tossed up offbreak outside off, slides straight on, Buttler gets forward to push and misses, MS has the bails off in a flash but the back foot went nowhere ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Buttler, Theekshana,0,0,Full toss,off side,straight,beaten
7.6," Theekshana to Buttler, wide, flicker and drifts it wide outside off, too wide and beats Buttler's cut, called a wide ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Buttler, Theekshana,wide,1,undefined,wide,,wide
7.5," Theekshana to Jaiswal, 1 run, flat good length on off, punched to long-on ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Jaiswal, Theekshana,1,0,Good,off side,long-on,
7.4," Theekshana to Buttler, 1 run, the offbreaks have turned for Theekshana and a wry smile from the Sri Lankan, good length outside off, Buttler shuffles across and gets a thin inside-edge that misses off-stump but short fine-leg is there ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Buttler, Theekshana,1,0,Good,off side,short fine,edge
7.3," Theekshana to Buttler, 2 runs, back to the flickers, on the pads, good length and tucked through square leg for an easy two ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Buttler, Theekshana,2,0,Good,stump line,square leg,flick shot
7.2," Theekshana to Buttler, byes, FOUR, how has that missed off-stump? Cracker of an offbreak outside off, turns in from a good length, beats Buttler on the drive, goes past the inside-edge and misses off-stump by a whisker, deceived Dhoni too ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Buttler, Theekshana,byes,4,Good,off side,,edge
7.1," Theekshana to Jaiswal, 1 run, good length outside off, cut to sweeper cover ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Jaiswal, Theekshana,1,0,Good,off side,sweeper,cut shot
6.6," Jadeja to Jaiswal, 1 run, flat and on a good length outside off, punched to long-on and that's a 26-ball 50 for Jaiswal who raises his bat to all corners of the ground ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Jaiswal, Jadeja,1,0,Good,off side,long-on,
6.5," Jadeja to Jaiswal, 2 runs, fraction short outside off, Jaiswal goes on the back foot to cut through backward point for a couple ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Jaiswal, Jadeja,2,0,Short,off side,backward point,Cut
6.4," Jadeja to Jaiswal, SIX, the shot of the day. Reverses his stance and takes the tossed up delivery on off-stump, reverse-hits and sends the ball soaring over deep backward point, came right out of the screws ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Jaiswal, Jadeja,6,0,Full toss,off side,deep backward point,
6.3," Jadeja to Buttler, 1 run, tossed up on the stumps, Buttler gets forward to drive to long-off ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Buttler, Jadeja,1,0,Full toss,stump line,long-off,off drive
6.2," Jadeja to Jaiswal, 1 run, Jadeja drags it down as he sees Jaiswal come down the track, pushed through mid-on ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Jaiswal, Jadeja,1,0,undefined,undefined,mid-on,push shot
6.1," Jadeja to Jaiswal, no run, flat and just outside off, cut to backward point ",1st Inns,37t,Rajasthan Royals,Chennai Super Kings,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Dhruv Jurel, Ravichandran Ashwin, Jason Holder, Adam Zampa, Sandeep Sharma, Yuzvendra Chahal","Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana, Akash Singh","Rajasthan Royals Subs: Donavon Ferreira, Murugan Ashwin, Riyan Parag, KM Asif, Kuldip Yadav","Chennai Super Kings Subs: Ambati Rayudu, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar",IPL,2023,"Sawai Mansingh Stadium,Jaipur","Apr 27,2023",Rajasthan Royals have won the toss and have opted to bat,Rajasthan Royals won by 32 runs,Yashasvi Jaiswal,RR,bat,RR,CSK,Jaiswal, Jadeja,0,0,undefined,off side,backward point,Cut
