ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
0.5," Nortje to Kohli, 1 run, short and quick on middle and leg, Kohli rides the bounce and clips this to mid-on for a quick run ",1st Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,RCB,DC,Kohli, Nortje,1,0,Short,stump line,mid-on,,,
0.4," Nortje to Kohli, no run, touch slower around off, was pitched up and Kohli defends it into the off-side ",1st Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,RCB,DC,Kohli, Nortje,0,0,undefined,undefined,off-side,defend,,
0.3," Nortje to Kohli, FOUR, smashed over cover this time! Good length delivery around off, and Kohli stands tall and spanks it over cover-point for back-to-back boundaries ",1st Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,RCB,DC,Kohli, Nortje,4,0,Good,undefined,cover,,,
0.2," Nortje to Kohli, FOUR, Kohli gets off the mark in style! Good length delivery around off, Kohli plays a fantastic lofted drive over mid-off and gets going ",1st Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,RCB,DC,Kohli, Nortje,4,0,Good,undefined,mid-off,off drive,,
0.1," Nortje to Kohli, no run, pitched up by the bowler on off, Kohli drives it to wide mid-off watchfully ",1st Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,RCB,DC,Kohli, Nortje,0,0,Full,off side,mid-off,off drive,,
0.1," Nortje to Kohli, wide, starts off with a widish delivery outside off, Kohli shoulders arms. A comfortable wide ball ",1st Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,RCB,DC,Kohli, Nortje,wide,1,undefined,wide,,wide,,
19.6," Harshal Patel to Kuldeep Yadav, no run, slower length ball angled in, Kuldeep swings and misses, and it bounces over the stumps! All over! RCB win by 23 runs! ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Kuldeep Yadav, Harshal Patel,0,0,Good,undefined,,beaten,,
19.6," Harshal Patel to Kuldeep Yadav, wide, slower ball quite wide outside off, Kuldeep leaves it alone, and the umpire's raises his arms to signal a wide ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Kuldeep Yadav, Harshal Patel,wide,1,undefined,wide,,wide,,
19.5," Harshal Patel to Kuldeep Yadav, FOUR, 121.5kph, full toss on the pads, and Kuldeep whips it through square leg ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Kuldeep Yadav, Harshal Patel,4,0,Full,stump line,square leg,,121.5,
19.4," Harshal Patel to Kuldeep Yadav, 2 runs, chipped in the air as he's deceived by the slower one! It loops over the fielder at extra cover and falls safely ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Kuldeep Yadav, Harshal Patel,2,0,undefined,undefined,extra cover,,,
19.3," Harshal Patel to Kuldeep Yadav, no run, slower dipping yorker on off, Kuldeep squeezes it out ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Kuldeep Yadav, Harshal Patel,0,0,yorker,off side,,,,
19.2," Harshal Patel to Nortje, 1 run, full toss on leg, driven to long-on ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Nortje, Harshal Patel,1,0,Full,leg side,long-on,on drive,,
19.1," Harshal Patel to Nortje, FOUR, banged in short, Nortje advances and pulls through midwicket ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Nortje, Harshal Patel,4,0,Short,undefined,midwicket,pull shot,,
18.6," Parnell to Nortje, 1 run, Nortje advances, Parnell goes short into his body and it results in a mistimed pull through square leg ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Nortje, Parnell,1,0,Short,undefined,square leg,pull shot,,
18.5," Parnell to Nortje, no run, full delivery slanted in, again Nortje is struck on the pad as he swings and misses ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Nortje, Parnell,0,0,Full,stump line,,beaten,,
18.4," Parnell to Nortje, no run, Parnell hits back with a sharp yorker that hits Nortje on the pad as he's late on it. No appeal as it was going down leg ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Nortje, Parnell,0,0,yorker,stump line,,,,
18.3," Parnell to Nortje, FOUR, four more! Short of length into the body, Nortje pulls it through square leg and it bounces just short of the ropes ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Nortje, Parnell,4,0,Short,undefined,square leg,pull shot,,
18.2," Parnell to Nortje, FOUR, slower short ball outside off, Nortje frees his arms and slaps it through extra cover ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Nortje, Parnell,4,0,Short,off side,extra cover,,,
18.1," Parnell to Nortje, no run, back of a length around off, Nortje looks to cut and chops it off a thick under-edge to short fine ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Nortje, Parnell,0,0,Back of Length,undefined,short fine,edge,,
17.6," Siraj to Nortje, 1 run, low full toss at the stumps, Nortje drives to long-on ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Nortje, Siraj,1,0,Full,stump line,long-on,on drive,,
17.5," Siraj to Kuldeep Yadav, 1 run, full on middle and leg, Kuldeep flicks it through square leg ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Kuldeep Yadav, Siraj,1,0,Full,stump line,square leg,flick shot,,
17.4," Siraj to Kuldeep Yadav, no run, back of a length across off, Kuldeep looks to open the face in order to guide it towards third man. Beaten! ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Kuldeep Yadav, Siraj,0,0,Back of Length,undefined,third man,beaten,,
17.3," Siraj to Aman Hakim Khan, out Caught by Kohli!! Banged into the pitch on a short of length! Aman looks to pull down the ground, connects, but fails to clear Kohli at long-on. He's been busy on the field, egging the crowd on when not taking catches and diving around. His third catch of the evening. Aman Hakim Khan c Kohli b Siraj 18(10) [4s-1 6s-1] ",2nd Inns,20t,Royal Challengers Bangalore,Delhi Capitals,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Mahipal Lomror, Glenn Maxwell, Shahbaz Ahmed, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Delhi Capitals (Playing XI): David Warner(c), Mitchell Marsh, Yash Dhull, Manish Pandey, Axar Patel, Aman Hakim Khan, Lalit Yadav, Abishek Porel(w), Kuldeep Yadav, Anrich Nortje, Mustafizur Rahman","Royal Challengers Bangalore Subs: Suyash Prabhudessai, David Willey, Akash Deep, Karn Sharma, Anuj Rawat","Delhi Capitals Subs: Prithvi Shaw, Mukesh Kumar, Praveen Dubey, Sarfaraz Khan, Chetan Sakariya",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","Apr 15,2023",Delhi Capitals have won the toss and have opted to field,Royal Challengers Bangalore won by 23 runs,Virat Kohli,DC,field,DC,RCB,Aman Hakim Khan, Siraj,out,out,Short,undefined,long-on,pull shot,,"Catch out , kohli"
