ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match
7.3," Kuldeep Yadav to Shankar, 1 run, spinning in from a length, worked through mid-wicket for a single ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
7.2," Kuldeep Yadav to Sai Sudharsan, 1 run, 85.4kph, legbreak, off-stump line, Sai Sudharsan stays in his crease to turn it to square leg ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
7.1," Kuldeep Yadav to Shankar, 1 run, 88.2kph, leg-lined leggie, nudged towards mid-wicket for a quick single ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
6.6," Mitchell Marsh to Sai Sudharsan, 2 runs, full delivery, clipped to the left of mid-wicket and a misfield from Rilee Rossouw allows the batters to come back for the second ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
6.5," Mitchell Marsh to Sai Sudharsan, no run, 128kph, short of a good length delivery, Sudharsan guides it to backward point ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
6.4," Mitchell Marsh to Shankar, 1 run, 130.5kph, full again and Shankar opens his bat-face to drive through the covers ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
6.3," Mitchell Marsh to Shankar, 2 runs, 129.5kph, full delivery, Shankar offers a vertical bat to on-drive. Long-on runs to his left to mop it up but the batters take two ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
6.2," Mitchell Marsh to Shankar, 2 runs, 132.6kph, over the wicket, Marsh strays onto the pads and that's been worked away to deep backward square leg ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
6.1," Mitchell Marsh to Sai Sudharsan, 1 run, round the wicket, short of length outside off, punched to deep point off the back foot ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
5.6," Khaleel Ahmed to Hardik Pandya, out Caught by Abishek Porel!! That's a peach from Khaleel Ahmed! 145.4kph, in-angling length ball from round the wicket that straightens off the deck. Hardik Pandya gets squared up and only manages an outside edge. Easy grab for Abishek Porel and GT lose three wickets in the powerplay. The line forced the batter to play at it. Hardik Pandya c Abishek Porel b Khaleel Ahmed 5(4) [4s-1] ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
5.5," Khaleel Ahmed to Sai Sudharsan, 1 run, 137.8kph, wider line and Sai Sudharsan punches it to sweeper cover ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
5.4," Khaleel Ahmed to Sai Sudharsan, no run, 136kph, back of a length delivery outside off, Sai Sudharsan hops and guides it to backward point ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
5.3," Khaleel Ahmed to Sai Sudharsan, no run, beaten on the inside edge! 140kph, length ball, seams back in sharply and cuts Sai Sudharsan into half. Through the bat-pad gap and there's good carrythrough as well ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
5.2," Khaleel Ahmed to Sai Sudharsan, no run, 137.6kph, hint of away shape outside off on a length, tapped to backward point ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
5.1," Khaleel Ahmed to Sai Sudharsan, FOUR, 136.3kph, classy shot! Fullish delivery angled in, Sai Sudharsan fetches it from outside off and wrists it away wide of mid-on. Speeds away ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
4.6," Nortje to Hardik Pandya, FOUR, 121.6kph, slower ball, overpitched outside off and Hardik Pandya latches onto it. A big stride forward from the skipper and he plays a superb cover drive sending it into the gap. End of an eventful over - 13 runs + Gill's wicket ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
4.5," Nortje to Hardik Pandya, no run, pitched up, driven straight to mid-off off the front foot ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
4.4," Nortje to Sai Sudharsan, byes, 1 run, 146.2kph, short delivery outside off, Sai Sudharsan tries to upper-cut. The ball curls in very late as it approaches the batter. No contact made and Abishek Porel does really well to half-stop by leaping to his right ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
4.3," Nortje to Sai Sudharsan, no run, 143.2kph, back of a length delivery, turned defensively on the on-side ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
4.2," Nortje to Sai Sudharsan, SIX, wow! A premeditated shot for six. 144.2kph, fullish delivery from round the wicket, Sai Sudharsan shuffles across a long way, gets low and scoops it over fine leg for a 69m six. It came right off the meat of the bat. Nortje isn't a happy man! ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
4.2," Nortje to Hardik Pandya, no ball, 1 run, 148.2kph, back of a length outside off, Hardik Pandya stays leg-side of the ball and guides it towards short third man. Nortje has just over-stepped! ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
4.1,"Nortje to Shubman Gill, out Bowled!! Gone! 148.8kph, another scrambled seam ball that nips back in off the deck from a length. Too quick for Shubman Gill who looks to turn it into the on-side. Beaten on the inside edge and the in-form batter hears the death ratte. Nortje has removed both the GT openers, Nortje on fire. Game on! Shubman Gill b Nortje 14(13) [4s-3]",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
3.6," Mukesh Kumar to Sai Sudharsan, no run, punched firmly off the back foot but straight to cover point ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
3.5," Mukesh Kumar to Shubman Gill, 1 run, short of length delivery, leg-lined, tucked away to deep square leg ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
3.4," Mukesh Kumar to Shubman Gill, no run, short of length delivery straying onto the pads and Mukesh gets away. Shubman Gill gets inside the line to pull and misses. Hits his thigh pad and goes straight to short fine leg ",GT Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
